fecha,tipo,concepto,categoria,monto
2023-06-10,gasto,Consultoria externa,servicios,43159.22
2023-07-10,gasto,Renta oficina,infraestructura,22777.49
2023-07-24,gasto,Nomina Operativa,personal,90183.58
2024-07-29,gasto,Consultoria externa,servicios,37814.73
2024-05-02,ingreso,Venta producto A,ventas,463758.58
2025-06-29,gasto,Servicios publicos,infraestructura,59198.12
2023-09-25,gasto,Renta oficina,infraestructura,89188.84
2025-09-03,ingreso,Venta producto A,ventas,932581.16
2024-03-10,ingreso,Venta producto A,ventas,285759.74
2024-05-05,ingreso,Venta producto A,ventas,240199.98
2024-07-25,ingreso,Venta producto B,ventas,291616.11
2024-12-19,gasto,Renta oficina,infraestructura,9734.31
2025-03-12,ingreso,Venta producto A,ventas,428946.5
2024-11-16,gasto,Renta oficina,infraestructura,94285.41
2025-02-18,ingreso,Venta producto A,ventas,203380.41
2025-03-27,ingreso,Venta producto A,ventas,898843.24
2023-02-28,gasto,Nomina Operativa,personal,107335.48
2024-09-05,gasto,Servicios publicos,infraestructura,9629.63
2023-10-31,gasto,Servicios publicos,infraestructura,73387.25
2023-12-04,ingreso,Venta producto B,ventas,104206.35
2025-08-24,gasto,Consultoria externa,servicios,57638.37
2024-07-06,gasto,Servicios publicos,infraestructura,35804.43
2023-03-27,ingreso,Venta producto B,ventas,815414.72
2023-05-27,gasto,Consultoria externa,servicios,130050.69
2025-06-19,gasto,Nomina Operativa,personal,249736.13
2023-10-27,gasto,Consultoria externa,servicios,45372.21
2023-03-20,gasto,Compra inventario,costos,228297.52
2025-06-05,gasto,Renta oficina,infraestructura,66249.62
2025-01-25,gasto,Publicidad online,marketing,60823.04
2025-01-31,ingreso,Venta producto B,ventas,205607.0
2024-06-22,gasto,Servicios publicos,infraestructura,67002.46
2023-01-14,gasto,Consultoria externa,servicios,147436.14
2025-04-06,ingreso,Venta producto A,ventas,439289.0
2024-02-02,gasto,Consultoria externa,servicios,72379.27
2024-04-09,gasto,Consultoria externa,servicios,12920.69
2024-04-13,gasto,Compra inventario,costos,15876.98
2025-04-01,gasto,Renta oficina,infraestructura,75632.94
2025-06-19,gasto,Publicidad online,marketing,7084.33
2025-07-02,gasto,Consultoria externa,servicios,59237.19
2023-02-13,gasto,Publicidad online,marketing,22843.56
2024-12-14,gasto,Consultoria externa,servicios,108027.39
2024-08-25,gasto,Nomina Operativa,personal,218856.84
2023-04-30,gasto,Servicios publicos,infraestructura,53380.19
2023-08-31,gasto,Nomina Operativa,personal,88121.64
2023-04-16,gasto,Publicidad online,marketing,67506.96
2025-04-21,ingreso,Venta producto B,ventas,474555.98
2025-04-24,ingreso,Venta producto B,ventas,966095.89
2023-04-25,gasto,Servicios publicos,infraestructura,57455.25
2023-03-18,gasto,Nomina Operativa,personal,158874.27
2024-08-27,gasto,Compra inventario,costos,228479.68
2023-02-24,gasto,Servicios publicos,infraestructura,21715.88
2024-07-24,ingreso,Venta producto B,ventas,497490.28
2024-09-26,gasto,Servicios publicos,infraestructura,49746.63
2025-08-08,ingreso,Venta producto B,ventas,755093.03
2025-01-05,ingreso,Venta producto A,ventas,565544.13
2025-04-26,gasto,Renta oficina,infraestructura,55840.97
2023-05-04,gasto,Publicidad online,marketing,52536.92
2024-12-22,gasto,Nomina Operativa,personal,11389.13
2025-06-26,gasto,Nomina Operativa,personal,170744.23
2025-09-12,gasto,Compra inventario,costos,155429.73
2024-07-21,gasto,Servicios publicos,infraestructura,13332.42
2025-09-15,ingreso,Venta producto B,ventas,602187.16
2024-07-17,gasto,Nomina Operativa,personal,248430.11
2023-03-21,gasto,Nomina Operativa,personal,59242.08
2024-07-13,ingreso,Venta producto A,ventas,301761.09
2023-03-09,gasto,Renta oficina,infraestructura,65740.85
2024-07-02,ingreso,Venta producto B,ventas,799735.34
2024-06-20,gasto,Servicios publicos,infraestructura,58965.96
2023-10-05,gasto,Servicios publicos,infraestructura,63151.26
