fecha,tipo,concepto,categoria,monto
2025-08-22,gasto,Renta oficina,infraestructura,74569.95
2025-03-04,gasto,Servicios publicos,infraestructura,43574.57
2024-01-03,gasto,Nomina Operativa,personal,70359.7
2025-04-15,gasto,Publicidad online,marketing,58592.38
2025-02-24,gasto,Publicidad online,marketing,60142.54
2024-04-28,ingreso,Venta producto B,ventas,729037.61
2024-03-15,gasto,Consultoria externa,servicios,83133.96
2024-10-17,gasto,Compra inventario,costos,47655.96
2024-07-10,gasto,Compra inventario,costos,233708.12
2023-09-16,ingreso,Venta producto B,ventas,313278.42
2025-09-25,gasto,Renta oficina,infraestructura,99776.31
2023-01-19,gasto,Compra inventario,costos,124021.8
2024-01-12,gasto,Nomina Operativa,personal,137766.95
2023-12-24,gasto,Consultoria externa,servicios,18640.05
2023-02-08,gasto,Consultoria externa,servicios,130030.35
2025-02-17,gasto,Publicidad online,marketing,23773.17
2025-06-21,ingreso,Venta producto B,ventas,865204.45
2023-07-06,gasto,Renta oficina,infraestructura,27699.61
2024-07-15,gasto,Compra inventario,costos,216376.56
2023-11-29,gasto,Consultoria externa,servicios,11974.54
2024-09-14,gasto,Nomina Operativa,personal,65858.85
2023-04-02,gasto,Publicidad online,marketing,74376.14
2025-07-27,gasto,Consultoria externa,servicios,91801.23
2024-03-13,gasto,Servicios publicos,infraestructura,55182.33
2023-06-10,gasto,Nomina Operativa,personal,79192.76
2023-12-23,gasto,Publicidad online,marketing,49145.38
2024-03-30,gasto,Publicidad online,marketing,72041.0
2024-04-21,gasto,Consultoria externa,servicios,27133.61
2024-04-19,gasto,Publicidad online,marketing,16426.63
2023-07-07,gasto,Renta oficina,infraestructura,41912.61
2023-04-25,gasto,Consultoria externa,servicios,90619.63
2024-06-08,gasto,Renta oficina,infraestructura,82325.01
2023-11-12,gasto,Renta oficina,infraestructura,40469.5
2024-12-12,gasto,Nomina Operativa,personal,206091.73
2025-04-06,gasto,Renta oficina,infraestructura,93625.94
2025-07-26,gasto,Nomina Operativa,personal,181978.89
2023-06-30,gasto,Consultoria externa,servicios,122949.95
2025-04-06,ingreso,Venta producto A,ventas,679688.21
2023-12-11,gasto,Publicidad online,marketing,14541.76
2023-08-24,gasto,Compra inventario,costos,294140.26
2025-01-30,gasto,Publicidad online,marketing,52900.98
2024-01-03,gasto,Consultoria externa,servicios,14556.53
2023-01-29,gasto,Consultoria externa,servicios,63380.08
2024-03-24,gasto,Servicios publicos,infraestructura,68538.24
2025-09-03,gasto,Nomina Operativa,personal,168761.41
2024-04-21,gasto,Publicidad online,marketing,52415.97
2023-10-02,gasto,Consultoria externa,servicios,124701.1
2023-10-08,gasto,Publicidad online,marketing,68073.14
2023-06-30,ingreso,Venta producto A,ventas,350285.53
2023-06-06,ingreso,Venta producto B,ventas,262290.62
2024-09-13,ingreso,Venta producto A,ventas,879394.9
2024-11-25,gasto,Nomina Operativa,personal,58891.69
2023-12-07,gasto,Nomina Operativa,personal,52843.56
2025-04-14,ingreso,Venta producto A,ventas,483086.72
2024-08-25,gasto,Compra inventario,costos,125088.27
2024-09-21,gasto,Nomina Operativa,personal,207836.19
2024-12-12,ingreso,Venta producto A,ventas,726183.93
2025-05-22,ingreso,Venta producto A,ventas,691867.34
2023-06-02,gasto,Publicidad online,marketing,29906.85
2024-04-13,gasto,Servicios publicos,infraestructura,91310.46
2025-02-28,gasto,Compra inventario,costos,299674.45
2025-06-06,gasto,Servicios publicos,infraestructura,75536.15
2024-01-08,gasto,Consultoria externa,servicios,71643.97
2025-09-22,gasto,Publicidad online,marketing,66591.16
2024-07-11,gasto,Compra inventario,costos,47096.81
2023-06-23,gasto,Servicios publicos,infraestructura,96263.34
2023-01-31,gasto,Renta oficina,infraestructura,40142.11
2023-04-04,gasto,Consultoria externa,servicios,147700.03
2025-01-30,gasto,Servicios publicos,infraestructura,79465.87
2024-08-02,ingreso,Venta producto A,ventas,485614.36
2024-11-11,gasto,Publicidad online,marketing,10694.81
2023-03-24,gasto,Compra inventario,costos,72973.74
2025-06-03,ingreso,Venta producto A,ventas,502686.2
2023-11-21,gasto,Renta oficina,infraestructura,60173.89
2023-09-01,ingreso,Venta producto B,ventas,772705.98
2023-11-16,gasto,Renta oficina,infraestructura,36781.48
2025-03-23,gasto,Renta oficina,infraestructura,54599.61
2024-07-18,gasto,Servicios publicos,infraestructura,88057.4
2025-02-28,gasto,Publicidad online,marketing,16853.52
