fecha,tipo,concepto,categoria,monto
2023-04-01,ingreso,Venta producto A,ventas,824415.81
2023-01-22,gasto,Renta oficina,infraestructura,58270.27
2025-07-18,ingreso,Venta producto A,ventas,740980.53
2023-11-18,gasto,Renta oficina,infraestructura,73960.84
2024-03-02,gasto,Compra inventario,costos,94683.21
2023-09-19,gasto,Compra inventario,costos,223366.51
2023-08-29,gasto,Consultoria externa,servicios,131308.97
2023-09-29,gasto,Consultoria externa,servicios,126291.44
2023-03-05,ingreso,Venta producto A,ventas,317186.72
2025-09-16,gasto,Publicidad online,marketing,23313.17
2024-04-06,gasto,Nomina Operativa,personal,18672.69
2025-06-21,ingreso,Venta producto B,ventas,883312.78
2024-12-21,ingreso,Venta producto B,ventas,253867.77
2025-09-15,gasto,Nomina Operativa,personal,230305.69
2023-06-02,gasto,Consultoria externa,servicios,39173.07
2024-02-27,ingreso,Venta producto A,ventas,754119.03
2023-04-16,ingreso,Venta producto B,ventas,62597.03
2023-02-11,gasto,Nomina Operativa,personal,47172.87
2025-05-07,ingreso,Venta producto B,ventas,843562.45
2023-10-11,ingreso,Venta producto A,ventas,768427.5
2023-09-29,ingreso,Venta producto A,ventas,57553.38
2025-02-17,ingreso,Venta producto B,ventas,879193.62
2023-03-03,gasto,Nomina Operativa,personal,150248.1
2024-01-01,gasto,Nomina Operativa,personal,105728.87
2023-04-17,gasto,Publicidad online,marketing,59310.56
2024-06-12,ingreso,Venta producto B,ventas,856727.88
2024-07-15,ingreso,Venta producto A,ventas,962927.96
2024-11-05,ingreso,Venta producto B,ventas,122585.98
2025-01-22,gasto,Publicidad online,marketing,35356.07
2024-10-08,gasto,Publicidad online,marketing,62703.23
2024-10-22,ingreso,Venta producto A,ventas,343876.77
2025-06-14,ingreso,Venta producto B,ventas,277295.71
2023-01-23,gasto,Nomina Operativa,personal,183078.09
2023-06-20,ingreso,Venta producto A,ventas,722046.24
2025-07-05,gasto,Consultoria externa,servicios,91132.47
2023-01-05,gasto,Publicidad online,marketing,10403.81
2024-10-02,ingreso,Venta producto B,ventas,136329.78
2023-11-20,gasto,Servicios publicos,infraestructura,87396.54
2023-09-28,ingreso,Venta producto A,ventas,199820.76
2024-09-07,gasto,Consultoria externa,servicios,30783.35
2024-07-25,gasto,Servicios publicos,infraestructura,64879.68
