fecha,tipo,concepto,categoria,monto
2024-05-10,ingreso,Venta producto B,ventas,271781.54
2025-07-28,gasto,Publicidad online,marketing,32993.53
2025-01-13,gasto,Renta oficina,infraestructura,76523.13
2023-11-07,ingreso,Venta producto A,ventas,576311.69
2024-06-08,gasto,Publicidad online,marketing,42308.72
2023-11-27,gasto,Consultoria externa,servicios,117126.23
2024-06-20,ingreso,Venta producto B,ventas,261306.67
2024-11-09,gasto,Compra inventario,costos,30165.8
2024-05-24,gasto,Nomina Operativa,personal,118995.39
2023-01-29,ingreso,Venta producto B,ventas,363635.72
2024-01-11,gasto,Publicidad online,marketing,68615.71
2023-08-09,ingreso,Venta producto B,ventas,399284.22
2023-11-16,ingreso,Venta producto B,ventas,159352.99
2025-07-27,ingreso,Venta producto B,ventas,126024.89
2024-07-30,gasto,Servicios publicos,infraestructura,64274.99
2025-04-05,ingreso,Venta producto B,ventas,648908.48
2025-07-09,gasto,Compra inventario,costos,115549.84
2024-09-04,ingreso,Venta producto A,ventas,299839.42
2024-10-13,gasto,Renta oficina,infraestructura,66163.4
2023-11-14,gasto,Servicios publicos,infraestructura,58027.86
2025-06-10,gasto,Servicios publicos,infraestructura,27657.32
2024-04-14,gasto,Compra inventario,costos,232460.18
2025-07-19,ingreso,Venta producto A,ventas,458866.87
2023-03-11,gasto,Consultoria externa,servicios,46574.71
2023-04-25,gasto,Compra inventario,costos,141038.69
2024-11-25,ingreso,Venta producto B,ventas,533240.65
2023-02-13,gasto,Consultoria externa,servicios,31123.91
2023-09-27,gasto,Publicidad online,marketing,7527.51
2024-11-02,ingreso,Venta producto B,ventas,154579.37
2024-04-12,gasto,Consultoria externa,servicios,137988.47
2025-07-04,gasto,Consultoria externa,servicios,35234.89
2023-08-08,gasto,Compra inventario,costos,279028.63
2025-02-06,gasto,Renta oficina,infraestructura,45090.62
2024-03-23,ingreso,Venta producto A,ventas,330015.58
2025-01-31,ingreso,Venta producto B,ventas,546834.18
2023-12-16,gasto,Nomina Operativa,personal,49279.93
2024-07-20,gasto,Nomina Operativa,personal,160087.22
2024-09-02,ingreso,Venta producto A,ventas,681414.91
2024-05-17,gasto,Renta oficina,infraestructura,58749.99
2023-10-09,ingreso,Venta producto A,ventas,969952.85
2023-05-11,gasto,Consultoria externa,servicios,87794.58
2023-07-26,gasto,Consultoria externa,servicios,130401.21
2023-01-08,gasto,Nomina Operativa,personal,150248.3
2023-08-06,gasto,Nomina Operativa,personal,215132.77
2025-03-30,ingreso,Venta producto A,ventas,768494.68
2025-09-19,gasto,Consultoria externa,servicios,76739.28
2024-04-20,gasto,Servicios publicos,infraestructura,57107.09
2024-05-09,gasto,Nomina Operativa,personal,204428.51
2025-03-07,gasto,Compra inventario,costos,75840.26
2025-02-03,ingreso,Venta producto B,ventas,449599.2
2024-08-30,gasto,Servicios publicos,infraestructura,48230.48
2024-12-27,gasto,Renta oficina,infraestructura,91222.73
2025-04-09,gasto,Compra inventario,costos,198454.42
2025-02-20,gasto,Nomina Operativa,personal,185579.03
2024-12-12,gasto,Nomina Operativa,personal,174925.08
2025-07-12,gasto,Consultoria externa,servicios,119171.02
2024-04-07,gasto,Renta oficina,infraestructura,87194.45
2023-05-19,gasto,Nomina Operativa,personal,74923.24
