fecha,tipo,concepto,categoria,monto
2023-10-11,gasto,Compra inventario,costos,168569.87
2025-05-10,ingreso,Venta producto A,ventas,114935.76
2025-02-02,gasto,Compra inventario,costos,184557.68
2024-01-20,gasto,Servicios publicos,infraestructura,55219.82
2023-02-10,gasto,Consultoria externa,servicios,60677.43
2024-03-29,gasto,Consultoria externa,servicios,63841.3
2023-11-09,gasto,Compra inventario,costos,240806.47
2024-10-23,gasto,Servicios publicos,infraestructura,81554.73
2025-02-15,ingreso,Venta producto A,ventas,886757.56
2025-08-06,gasto,Renta oficina,infraestructura,32550.33
2025-07-02,gasto,Publicidad online,marketing,31530.31
2024-10-20,gasto,Publicidad online,marketing,27467.96
2024-02-24,gasto,Consultoria externa,servicios,77351.98
2024-09-16,gasto,Nomina Operativa,personal,104598.63
2024-05-14,gasto,Consultoria externa,servicios,97339.7
2024-02-06,gasto,Consultoria externa,servicios,30870.91
2025-08-27,ingreso,Venta producto A,ventas,131694.4
2024-08-26,gasto,Consultoria externa,servicios,94309.59
2023-11-04,gasto,Renta oficina,infraestructura,28898.35
2024-12-06,ingreso,Venta producto B,ventas,770973.65
2023-02-22,ingreso,Venta producto A,ventas,740306.64
2024-12-08,gasto,Renta oficina,infraestructura,12482.25
2023-05-17,gasto,Compra inventario,costos,135282.68
2023-05-20,ingreso,Venta producto A,ventas,322372.41
2023-07-27,ingreso,Venta producto B,ventas,248298.24
2024-10-09,ingreso,Venta producto A,ventas,738740.23
2024-03-24,gasto,Consultoria externa,servicios,78810.5
2023-07-09,gasto,Publicidad online,marketing,32362.76
2023-01-01,gasto,Publicidad online,marketing,32107.43
2024-06-12,gasto,Servicios publicos,infraestructura,19413.2
2023-06-25,gasto,Consultoria externa,servicios,36832.91
2023-09-15,ingreso,Venta producto B,ventas,503419.78
2023-07-22,gasto,Servicios publicos,infraestructura,47924.24
2024-04-04,ingreso,Venta producto B,ventas,229362.05
2024-07-30,gasto,Renta oficina,infraestructura,20276.22
2024-08-16,gasto,Publicidad online,marketing,60190.02
2024-11-23,ingreso,Venta producto A,ventas,264151.84
2023-08-18,ingreso,Venta producto A,ventas,113327.58
2025-06-14,ingreso,Venta producto A,ventas,138015.36
2023-01-18,gasto,Consultoria externa,servicios,49027.93
2024-09-24,gasto,Consultoria externa,servicios,125449.15
2025-03-06,gasto,Servicios publicos,infraestructura,76260.81
2024-04-03,gasto,Renta oficina,infraestructura,29848.52
2025-09-06,ingreso,Venta producto B,ventas,314191.79
2024-01-24,gasto,Publicidad online,marketing,12590.99
2024-08-14,ingreso,Venta producto B,ventas,737016.52
2024-01-20,gasto,Compra inventario,costos,69361.65
2025-05-24,ingreso,Venta producto B,ventas,381228.9
2023-07-01,gasto,Compra inventario,costos,289446.46
2023-03-24,gasto,Nomina Operativa,personal,96543.5
2025-01-07,gasto,Publicidad online,marketing,17014.84
2023-05-12,gasto,Compra inventario,costos,261388.59
2024-10-28,gasto,Servicios publicos,infraestructura,76352.36
2023-06-17,gasto,Compra inventario,costos,148587.41
2024-02-06,ingreso,Venta producto B,ventas,719081.5
2024-11-12,gasto,Nomina Operativa,personal,138099.63
2024-01-02,gasto,Renta oficina,infraestructura,27910.73
2023-02-23,gasto,Consultoria externa,servicios,104618.6
2024-05-21,ingreso,Venta producto B,ventas,325979.11
2025-01-22,gasto,Renta oficina,infraestructura,62948.17
2023-07-18,gasto,Nomina Operativa,personal,130535.58
2023-10-25,gasto,Compra inventario,costos,122464.64
2023-07-18,gasto,Consultoria externa,servicios,31975.72
2023-09-26,gasto,Nomina Operativa,personal,35206.11
2025-05-13,gasto,Servicios publicos,infraestructura,39272.37
2023-03-27,gasto,Servicios publicos,infraestructura,13603.61
2023-04-07,ingreso,Venta producto A,ventas,689943.7
2024-04-10,ingreso,Venta producto A,ventas,296298.54
2023-01-18,gasto,Nomina Operativa,personal,96198.78
2025-09-28,gasto,Renta oficina,infraestructura,49098.84
2025-08-21,gasto,Nomina Operativa,personal,139974.3
2023-04-22,ingreso,Venta producto B,ventas,970248.68
2023-10-11,ingreso,Venta producto A,ventas,288614.39
2023-10-21,gasto,Servicios publicos,infraestructura,82985.67
2023-12-16,gasto,Compra inventario,costos,188761.41
2023-06-19,gasto,Nomina Operativa,personal,149350.84
