fecha,tipo,concepto,categoria,monto
2023-01-14,gasto,Publicidad online,marketing,32513.82
2025-07-04,gasto,Compra inventario,costos,153285.75
2023-07-27,gasto,Publicidad online,marketing,15280.74
2025-01-30,gasto,Nomina Operativa,personal,34891.53
2025-07-27,gasto,Servicios publicos,infraestructura,43679.15
2024-11-22,gasto,Nomina Operativa,personal,127244.96
2024-09-26,gasto,Renta oficina,infraestructura,10211.2
2024-10-26,gasto,Renta oficina,infraestructura,97164.57
2025-05-03,gasto,Publicidad online,marketing,20072.18
2023-05-03,gasto,Nomina Operativa,personal,242381.88
2025-05-29,gasto,Servicios publicos,infraestructura,94513.31
2025-02-02,ingreso,Venta producto A,ventas,529608.7
2025-10-01,gasto,Publicidad online,marketing,33876.21
2024-07-14,gasto,Publicidad online,marketing,76989.68
2024-06-10,gasto,Compra inventario,costos,112262.79
2023-09-14,ingreso,Venta producto A,ventas,457778.71
2024-03-27,gasto,Nomina Operativa,personal,20875.09
2024-02-27,gasto,Servicios publicos,infraestructura,55401.18
2023-06-06,ingreso,Venta producto A,ventas,351234.13
2023-11-29,gasto,Compra inventario,costos,252376.47
2023-07-26,gasto,Publicidad online,marketing,65710.87
2024-04-06,ingreso,Venta producto B,ventas,844106.15
2023-07-07,ingreso,Venta producto A,ventas,97484.85
2023-12-31,gasto,Consultoria externa,servicios,94011.06
2023-01-05,gasto,Servicios publicos,infraestructura,59269.0
2024-06-16,gasto,Consultoria externa,servicios,106488.05
2023-01-10,gasto,Publicidad online,marketing,31706.04
2023-11-19,gasto,Renta oficina,infraestructura,10814.66
2023-05-16,ingreso,Venta producto A,ventas,762049.03
2024-12-18,gasto,Servicios publicos,infraestructura,42202.53
2025-06-10,gasto,Renta oficina,infraestructura,9223.25
2023-04-21,gasto,Consultoria externa,servicios,135567.69
2024-05-01,gasto,Renta oficina,infraestructura,89244.97
2025-01-12,gasto,Consultoria externa,servicios,28724.19
2024-03-05,gasto,Consultoria externa,servicios,11040.84
2023-09-17,gasto,Consultoria externa,servicios,99754.0
2024-05-29,gasto,Renta oficina,infraestructura,35900.26
2025-07-09,gasto,Nomina Operativa,personal,22561.93
2024-04-05,ingreso,Venta producto A,ventas,75331.82
2024-05-07,gasto,Nomina Operativa,personal,30114.77
2024-01-11,ingreso,Venta producto A,ventas,78372.16
2024-10-30,gasto,Consultoria externa,servicios,49704.58
2024-03-13,gasto,Consultoria externa,servicios,84720.13
2023-03-23,gasto,Compra inventario,costos,58304.63
2023-08-30,gasto,Compra inventario,costos,127842.12
2023-04-13,gasto,Servicios publicos,infraestructura,43491.0
2025-01-11,gasto,Compra inventario,costos,118041.0
2024-10-27,gasto,Nomina Operativa,personal,149615.58
2023-01-15,gasto,Nomina Operativa,personal,110734.55
