fecha,tipo,concepto,categoria,monto
2023-04-12,gasto,Compra inventario,costos,234447.89
2025-09-24,gasto,Nomina Operativa,personal,43368.4
2024-10-30,gasto,Publicidad online,marketing,7017.31
2024-09-22,gasto,Publicidad online,marketing,71345.22
2025-04-27,gasto,Compra inventario,costos,274417.6
2025-07-10,gasto,Publicidad online,marketing,39668.53
2024-08-15,gasto,Consultoria externa,servicios,71034.24
2024-09-08,gasto,Renta oficina,infraestructura,5820.56
2025-09-14,gasto,Servicios publicos,infraestructura,68972.89
2023-05-25,gasto,Compra inventario,costos,193451.78
2025-02-28,gasto,Compra inventario,costos,118585.17
2023-08-10,gasto,Compra inventario,costos,108356.98
2025-02-04,ingreso,Venta producto B,ventas,181753.14
2025-07-21,gasto,Publicidad online,marketing,41040.56
2023-01-22,gasto,Publicidad online,marketing,13506.37
2024-03-05,gasto,Renta oficina,infraestructura,89478.42
2024-10-22,gasto,Renta oficina,infraestructura,93997.16
2023-11-04,ingreso,Venta producto A,ventas,140165.36
2025-05-02,gasto,Nomina Operativa,personal,210614.97
2025-04-02,ingreso,Venta producto A,ventas,62137.18
2023-12-17,gasto,Compra inventario,costos,157427.67
2025-05-02,gasto,Compra inventario,costos,151183.91
2025-06-10,gasto,Compra inventario,costos,91631.53
2025-04-11,gasto,Consultoria externa,servicios,104981.72
2024-07-24,gasto,Renta oficina,infraestructura,49612.07
2024-08-20,ingreso,Venta producto A,ventas,842494.51
2023-07-13,ingreso,Venta producto B,ventas,984226.25
2025-09-07,gasto,Nomina Operativa,personal,157474.93
2023-07-31,gasto,Publicidad online,marketing,6744.98
2023-11-27,gasto,Nomina Operativa,personal,204143.18
2024-08-20,gasto,Consultoria externa,servicios,118530.85
2024-03-06,gasto,Renta oficina,infraestructura,95683.79
2024-06-09,gasto,Consultoria externa,servicios,33101.91
2024-03-13,gasto,Compra inventario,costos,288210.68
2023-03-24,gasto,Renta oficina,infraestructura,79743.72
2025-03-10,ingreso,Venta producto B,ventas,703714.38
2023-06-30,ingreso,Venta producto A,ventas,145383.66
2024-10-29,gasto,Renta oficina,infraestructura,41756.27
2023-06-10,gasto,Nomina Operativa,personal,246075.87
2023-06-13,gasto,Publicidad online,marketing,20268.72
2024-07-14,ingreso,Venta producto B,ventas,269103.81
2025-03-10,gasto,Compra inventario,costos,161793.0
2023-06-06,gasto,Renta oficina,infraestructura,52492.32
2024-07-05,ingreso,Venta producto A,ventas,344826.83
2024-03-16,gasto,Consultoria externa,servicios,81932.14
2025-05-19,ingreso,Venta producto A,ventas,182563.62
2023-03-20,gasto,Consultoria externa,servicios,50295.66
2024-12-26,ingreso,Venta producto A,ventas,494797.18
2024-03-08,gasto,Servicios publicos,infraestructura,12360.0
2023-01-19,ingreso,Venta producto A,ventas,283945.79
2025-02-18,gasto,Servicios publicos,infraestructura,20230.55
2023-04-30,gasto,Renta oficina,infraestructura,39664.89
2024-03-06,gasto,Consultoria externa,servicios,38884.34
2023-12-29,gasto,Servicios publicos,infraestructura,72494.9
2025-03-23,gasto,Servicios publicos,infraestructura,23304.95
2023-08-16,gasto,Nomina Operativa,personal,120209.8
2025-04-28,ingreso,Venta producto A,ventas,895867.55
2024-07-28,ingreso,Venta producto A,ventas,507900.33
2024-08-25,gasto,Servicios publicos,infraestructura,29896.22
2023-12-30,ingreso,Venta producto A,ventas,417700.89
2024-02-04,gasto,Nomina Operativa,personal,17925.28
2025-01-04,gasto,Publicidad online,marketing,36454.88
2023-06-23,gasto,Renta oficina,infraestructura,32794.82
2025-09-09,gasto,Publicidad online,marketing,22068.79
2023-04-09,ingreso,Venta producto A,ventas,172116.68
2024-10-31,gasto,Consultoria externa,servicios,90836.99
2024-01-16,ingreso,Venta producto B,ventas,348715.58
2025-09-18,ingreso,Venta producto B,ventas,364193.72
2023-02-01,gasto,Renta oficina,infraestructura,26168.22
2024-05-03,gasto,Compra inventario,costos,176904.1
2024-10-17,gasto,Nomina Operativa,personal,108227.0
2024-09-27,gasto,Consultoria externa,servicios,27967.14
2024-01-17,gasto,Renta oficina,infraestructura,70862.84
2024-01-24,ingreso,Venta producto B,ventas,514485.28
2023-04-12,gasto,Servicios publicos,infraestructura,98589.24
2023-02-20,ingreso,Venta producto A,ventas,222629.67
2024-07-04,gasto,Compra inventario,costos,164668.67
2024-05-16,gasto,Compra inventario,costos,232605.05
