fecha,tipo,concepto,categoria,monto
2024-03-27,gasto,Compra inventario,costos,103050.13
2025-06-23,gasto,Compra inventario,costos,39837.49
2024-02-12,gasto,Nomina Operativa,personal,130890.18
2024-04-08,gasto,Publicidad online,marketing,46291.47
2024-04-29,gasto,Compra inventario,costos,250159.78
2025-02-25,ingreso,Venta producto A,ventas,673513.74
2023-10-24,gasto,Servicios publicos,infraestructura,12751.03
2024-03-24,gasto,Nomina Operativa,personal,106998.62
2023-08-05,gasto,Renta oficina,infraestructura,23823.32
2024-09-17,gasto,Renta oficina,infraestructura,13935.45
2025-04-10,gasto,Consultoria externa,servicios,11762.58
2025-03-09,gasto,Consultoria externa,servicios,34630.32
2024-11-11,ingreso,Venta producto A,ventas,597745.7
2023-08-06,ingreso,Venta producto B,ventas,476253.2
2023-08-22,gasto,Consultoria externa,servicios,125552.16
2024-05-30,ingreso,Venta producto B,ventas,115253.08
2024-09-23,gasto,Consultoria externa,servicios,17117.21
2023-12-19,gasto,Publicidad online,marketing,74586.72
2024-02-27,gasto,Nomina Operativa,personal,96582.81
2024-05-25,ingreso,Venta producto A,ventas,324414.23
2023-05-02,gasto,Renta oficina,infraestructura,32854.3
2024-06-07,gasto,Servicios publicos,infraestructura,51132.15
2025-04-04,gasto,Compra inventario,costos,60884.95
2024-12-31,gasto,Nomina Operativa,personal,172821.25
2024-11-24,gasto,Publicidad online,marketing,15037.98
2024-04-03,gasto,Renta oficina,infraestructura,55672.11
2024-11-13,ingreso,Venta producto A,ventas,901198.3
2023-05-02,ingreso,Venta producto B,ventas,745300.76
2023-12-10,gasto,Servicios publicos,infraestructura,16556.16
2024-12-13,ingreso,Venta producto A,ventas,620403.87
2023-04-24,ingreso,Venta producto A,ventas,896355.48
2023-11-15,gasto,Consultoria externa,servicios,47627.43
2023-06-06,ingreso,Venta producto B,ventas,290563.16
2023-09-29,gasto,Nomina Operativa,personal,107122.83
2023-04-23,gasto,Consultoria externa,servicios,99596.84
2024-09-23,ingreso,Venta producto A,ventas,766665.27
2024-06-12,gasto,Compra inventario,costos,236437.66
2025-08-18,ingreso,Venta producto B,ventas,741979.78
2024-05-04,ingreso,Venta producto A,ventas,812789.06
2025-02-17,ingreso,Venta producto A,ventas,947603.19
2023-02-27,gasto,Nomina Operativa,personal,89575.34
2023-03-20,gasto,Publicidad online,marketing,59094.57
2025-02-14,gasto,Publicidad online,marketing,35012.51
2024-12-17,gasto,Consultoria externa,servicios,48437.43
2024-12-29,gasto,Compra inventario,costos,126162.19
2025-04-11,gasto,Consultoria externa,servicios,118756.59
2023-09-10,gasto,Publicidad online,marketing,58102.61
2023-06-13,gasto,Nomina Operativa,personal,30473.21
2024-12-24,gasto,Compra inventario,costos,96439.55
2024-08-24,gasto,Servicios publicos,infraestructura,7309.61
2025-04-02,gasto,Compra inventario,costos,237948.1
2025-01-25,gasto,Nomina Operativa,personal,143438.48
2024-04-25,gasto,Nomina Operativa,personal,20617.58
2023-02-08,gasto,Renta oficina,infraestructura,58525.55
2025-04-29,gasto,Compra inventario,costos,283305.38
2025-03-01,gasto,Nomina Operativa,personal,154852.0
2023-03-15,ingreso,Venta producto A,ventas,996113.18
2023-04-18,gasto,Compra inventario,costos,34500.0
2025-07-16,ingreso,Venta producto A,ventas,899986.02
2023-07-26,gasto,Nomina Operativa,personal,122890.61
2024-10-08,gasto,Nomina Operativa,personal,40418.27
2024-10-26,gasto,Servicios publicos,infraestructura,96749.95
2023-10-14,ingreso,Venta producto B,ventas,915876.87
2023-10-03,gasto,Compra inventario,costos,286587.56
2024-07-29,gasto,Servicios publicos,infraestructura,74158.89
2024-04-17,ingreso,Venta producto B,ventas,596107.61
2023-07-26,gasto,Nomina Operativa,personal,100714.38
2024-12-11,gasto,Nomina Operativa,personal,94134.99
2023-10-26,gasto,Renta oficina,infraestructura,39149.39
2023-08-20,gasto,Servicios publicos,infraestructura,85875.63
2025-01-06,ingreso,Venta producto B,ventas,490717.29
2023-07-02,gasto,Publicidad online,marketing,30947.49
2023-07-24,ingreso,Venta producto B,ventas,584326.44
2023-09-25,gasto,Servicios publicos,infraestructura,16389.74
2023-03-30,gasto,Renta oficina,infraestructura,33664.24
2024-08-08,gasto,Servicios publicos,infraestructura,67546.31
2024-08-07,gasto,Servicios publicos,infraestructura,27703.67
2024-09-29,ingreso,Venta producto B,ventas,384326.0
2023-11-25,gasto,Publicidad online,marketing,59319.54
2024-11-17,ingreso,Venta producto A,ventas,854313.15
2024-04-07,ingreso,Venta producto B,ventas,218745.46
2023-04-03,gasto,Servicios publicos,infraestructura,49538.64
2023-08-14,gasto,Renta oficina,infraestructura,69869.74
2024-02-18,gasto,Publicidad online,marketing,64483.07
2023-10-22,ingreso,Venta producto A,ventas,998177.79
2025-05-29,ingreso,Venta producto A,ventas,921277.68
2024-04-20,gasto,Nomina Operativa,personal,116696.47
2025-03-11,gasto,Publicidad online,marketing,35025.09
2025-08-11,gasto,Renta oficina,infraestructura,63794.66
2023-10-09,gasto,Nomina Operativa,personal,63363.02
2023-10-30,gasto,Compra inventario,costos,98354.11
2024-04-14,gasto,Consultoria externa,servicios,141492.47
2025-05-13,gasto,Renta oficina,infraestructura,39246.07
