fecha,tipo,concepto,categoria,monto
2024-10-03,ingreso,Venta producto B,ventas,463816.68
2025-05-08,ingreso,Venta producto A,ventas,949913.01
2025-03-13,gasto,Nomina Operativa,personal,52026.09
2024-10-19,gasto,Consultoria externa,servicios,102082.12
2023-07-29,gasto,Compra inventario,costos,298540.8
2025-09-16,ingreso,Venta producto A,ventas,494519.11
2023-04-15,gasto,Renta oficina,infraestructura,34025.41
2024-03-01,gasto,Consultoria externa,servicios,41813.86
2023-01-19,gasto,Nomina Operativa,personal,134552.06
2024-04-10,gasto,Nomina Operativa,personal,137005.2
2025-03-18,gasto,Nomina Operativa,personal,96366.23
2025-01-26,gasto,Consultoria externa,servicios,86143.97
2023-01-15,gasto,Consultoria externa,servicios,22345.69
2025-03-22,ingreso,Venta producto A,ventas,436542.76
2024-05-20,gasto,Compra inventario,costos,247030.21
2023-02-24,gasto,Renta oficina,infraestructura,74134.49
2023-06-09,ingreso,Venta producto A,ventas,234997.66
2023-03-28,ingreso,Venta producto A,ventas,553821.08
2025-01-29,gasto,Nomina Operativa,personal,87618.41
2025-07-06,gasto,Publicidad online,marketing,43705.05
2025-01-31,ingreso,Venta producto B,ventas,980420.95
2025-05-12,gasto,Consultoria externa,servicios,140073.23
2025-06-21,gasto,Consultoria externa,servicios,21980.78
2025-05-30,gasto,Renta oficina,infraestructura,39553.03
2023-12-15,ingreso,Venta producto B,ventas,456786.55
2023-11-24,ingreso,Venta producto B,ventas,539796.75
2023-07-29,ingreso,Venta producto A,ventas,815499.87
2024-06-19,ingreso,Venta producto A,ventas,565610.05
2025-01-29,gasto,Consultoria externa,servicios,143350.61
2023-08-11,gasto,Publicidad online,marketing,34641.39
2023-08-16,gasto,Renta oficina,infraestructura,47743.21
2024-11-16,gasto,Consultoria externa,servicios,76322.43
2023-12-05,gasto,Servicios publicos,infraestructura,36587.34
2024-01-11,ingreso,Venta producto B,ventas,970561.04
2024-05-15,ingreso,Venta producto A,ventas,429966.08
2025-07-01,gasto,Servicios publicos,infraestructura,36356.14
2025-03-11,ingreso,Venta producto B,ventas,217531.49
2024-04-26,gasto,Servicios publicos,infraestructura,58575.06
2023-11-18,gasto,Renta oficina,infraestructura,95594.53
2025-03-09,ingreso,Venta producto B,ventas,789359.32
2023-05-27,gasto,Publicidad online,marketing,25034.37
2023-01-02,gasto,Nomina Operativa,personal,15569.37
2024-04-13,gasto,Consultoria externa,servicios,37390.31
2023-06-16,ingreso,Venta producto A,ventas,840702.04
2025-07-05,ingreso,Venta producto A,ventas,647728.24
2024-03-25,gasto,Publicidad online,marketing,15393.03
2024-06-11,gasto,Publicidad online,marketing,40233.96
2025-01-12,ingreso,Venta producto B,ventas,660799.65
2023-01-26,gasto,Servicios publicos,infraestructura,31613.77
2023-05-10,gasto,Servicios publicos,infraestructura,56129.93
2024-06-18,ingreso,Venta producto B,ventas,688937.49
2024-09-13,ingreso,Venta producto B,ventas,247600.41
2024-05-24,gasto,Consultoria externa,servicios,42246.38
2023-02-12,gasto,Publicidad online,marketing,51870.76
2024-11-19,gasto,Servicios publicos,infraestructura,47100.46
2024-10-03,gasto,Servicios publicos,infraestructura,72488.86
2024-10-21,gasto,Renta oficina,infraestructura,98153.44
2023-06-30,ingreso,Venta producto B,ventas,996429.94
2023-10-18,gasto,Consultoria externa,servicios,106352.34
2025-04-17,gasto,Consultoria externa,servicios,74766.71
2024-09-11,gasto,Renta oficina,infraestructura,32864.83
2024-10-20,gasto,Compra inventario,costos,283413.95
2023-06-12,gasto,Consultoria externa,servicios,123056.61
2024-01-20,ingreso,Venta producto A,ventas,912986.0
2024-02-23,gasto,Publicidad online,marketing,45608.17
2023-02-11,ingreso,Venta producto A,ventas,98724.02
2023-04-30,gasto,Consultoria externa,servicios,118801.72
2024-10-06,gasto,Servicios publicos,infraestructura,54153.47
2024-01-30,ingreso,Venta producto B,ventas,586426.93
2023-05-17,gasto,Servicios publicos,infraestructura,73846.44
2025-04-16,ingreso,Venta producto A,ventas,881777.93
2023-06-13,gasto,Nomina Operativa,personal,14099.84
2025-07-22,gasto,Compra inventario,costos,115136.08
2024-11-03,gasto,Compra inventario,costos,160336.43
2023-12-23,gasto,Publicidad online,marketing,45925.81
2025-01-29,gasto,Compra inventario,costos,129620.01
2023-04-22,gasto,Nomina Operativa,personal,203314.05
2024-03-29,ingreso,Venta producto A,ventas,154534.18
2024-12-06,gasto,Publicidad online,marketing,25097.41
2025-07-10,gasto,Renta oficina,infraestructura,22475.27
2024-09-13,gasto,Compra inventario,costos,37548.72
2024-11-24,gasto,Renta oficina,infraestructura,99443.75
2023-11-19,gasto,Consultoria externa,servicios,126678.05
2023-08-12,gasto,Renta oficina,infraestructura,22448.71
2025-06-07,gasto,Renta oficina,infraestructura,32167.7
2025-01-20,gasto,Consultoria externa,servicios,139759.4
2023-09-17,gasto,Compra inventario,costos,43496.45
2024-08-05,ingreso,Venta producto B,ventas,751652.27
2023-08-04,gasto,Compra inventario,costos,37346.4
2025-05-25,gasto,Renta oficina,infraestructura,15905.11
2023-01-16,gasto,Renta oficina,infraestructura,40867.66
2023-10-14,gasto,Renta oficina,infraestructura,63783.45
2024-01-06,ingreso,Venta producto A,ventas,203241.62
2023-08-03,gasto,Servicios publicos,infraestructura,97247.61
2024-05-07,gasto,Servicios publicos,infraestructura,50367.43
2024-07-20,ingreso,Venta producto A,ventas,900076.34
2024-06-17,gasto,Nomina Operativa,personal,136769.91
2023-05-02,ingreso,Venta producto A,ventas,245433.8
2023-01-10,gasto,Compra inventario,costos,243832.71
2024-11-14,gasto,Nomina Operativa,personal,182065.1
2023-08-12,gasto,Publicidad online,marketing,26503.48
2023-04-23,ingreso,Venta producto B,ventas,841594.23
2024-01-17,gasto,Publicidad online,marketing,74096.72
2025-06-07,gasto,Renta oficina,infraestructura,91873.23
2023-06-15,gasto,Compra inventario,costos,22577.63
2024-01-29,gasto,Servicios publicos,infraestructura,56705.02
2023-11-06,gasto,Publicidad online,marketing,38052.55
2024-12-23,gasto,Renta oficina,infraestructura,37797.14
2025-02-15,gasto,Publicidad online,marketing,74084.42
2025-08-23,gasto,Servicios publicos,infraestructura,16483.83
2024-03-12,ingreso,Venta producto B,ventas,536513.67
2023-04-07,gasto,Servicios publicos,infraestructura,40405.35
2024-04-06,ingreso,Venta producto B,ventas,210790.22
2023-04-17,gasto,Publicidad online,marketing,7187.23
2023-10-01,ingreso,Venta producto B,ventas,409679.06
2024-10-09,gasto,Publicidad online,marketing,35800.11
2024-01-13,gasto,Publicidad online,marketing,40513.64
2023-08-14,gasto,Consultoria externa,servicios,34435.04
2025-08-20,ingreso,Venta producto B,ventas,545204.66
2024-11-17,gasto,Publicidad online,marketing,42505.81
2023-07-04,ingreso,Venta producto B,ventas,550609.4
2024-02-13,gasto,Renta oficina,infraestructura,84236.05
2024-08-10,gasto,Compra inventario,costos,275875.85
2024-03-11,gasto,Nomina Operativa,personal,139588.47
2024-12-24,gasto,Compra inventario,costos,73290.42
2025-09-10,gasto,Renta oficina,infraestructura,71263.92
2024-09-11,gasto,Compra inventario,costos,236305.61
2024-08-13,gasto,Publicidad online,marketing,25226.76
2024-10-18,gasto,Nomina Operativa,personal,159668.0
2024-05-29,gasto,Compra inventario,costos,106011.34
2025-07-27,ingreso,Venta producto B,ventas,188250.86
2023-08-19,ingreso,Venta producto A,ventas,55540.86
2023-01-20,gasto,Compra inventario,costos,299118.5
2023-08-02,gasto,Renta oficina,infraestructura,97966.91
2024-07-24,gasto,Nomina Operativa,personal,40777.86
2024-12-14,ingreso,Venta producto A,ventas,787979.65
2025-08-13,ingreso,Venta producto B,ventas,797017.49
2025-08-09,ingreso,Venta producto B,ventas,509422.83
2024-12-27,gasto,Servicios publicos,infraestructura,40562.28
2023-12-19,ingreso,Venta producto A,ventas,555009.75
2024-05-14,gasto,Nomina Operativa,personal,149774.73
2023-08-09,gasto,Publicidad online,marketing,43046.23
2025-05-15,ingreso,Venta producto A,ventas,438432.71
2023-12-28,ingreso,Venta producto B,ventas,637405.39
2025-06-30,gasto,Nomina Operativa,personal,201384.0
2024-06-09,gasto,Publicidad online,marketing,32420.85
2025-03-21,gasto,Publicidad online,marketing,36149.69
2024-12-12,gasto,Compra inventario,costos,55488.46
2024-09-09,gasto,Nomina Operativa,personal,82805.31
2025-09-15,gasto,Renta oficina,infraestructura,18060.53
2024-12-29,gasto,Consultoria externa,servicios,148365.68
2024-06-09,ingreso,Venta producto B,ventas,864163.81
2023-08-05,ingreso,Venta producto B,ventas,858951.85
2023-10-18,gasto,Servicios publicos,infraestructura,64693.22
2024-10-09,ingreso,Venta producto A,ventas,106065.42
2024-04-30,gasto,Servicios publicos,infraestructura,10594.02
2024-02-05,ingreso,Venta producto B,ventas,497277.47
2024-04-06,gasto,Compra inventario,costos,222612.49
2025-02-24,ingreso,Venta producto A,ventas,900312.24
2024-08-17,ingreso,Venta producto B,ventas,682064.3
2025-08-17,gasto,Publicidad online,marketing,29808.76
2025-03-12,gasto,Renta oficina,infraestructura,8736.0
2024-12-08,gasto,Compra inventario,costos,216716.52
2025-08-27,gasto,Publicidad online,marketing,19173.32
2025-03-29,ingreso,Venta producto A,ventas,498983.32
2025-03-16,gasto,Servicios publicos,infraestructura,42250.04
2024-08-02,gasto,Renta oficina,infraestructura,37477.89
2023-09-18,gasto,Consultoria externa,servicios,95870.64
2024-05-19,gasto,Publicidad online,marketing,17417.59
2024-05-29,ingreso,Venta producto B,ventas,54852.18
2025-06-23,gasto,Publicidad online,marketing,14177.56
2025-05-13,gasto,Consultoria externa,servicios,44154.78
2024-09-29,gasto,Consultoria externa,servicios,93072.51
2024-02-10,gasto,Renta oficina,infraestructura,76492.24
2023-07-21,gasto,Compra inventario,costos,43062.39
2024-07-15,gasto,Consultoria externa,servicios,111367.32
2025-08-11,gasto,Renta oficina,infraestructura,91281.22
2023-12-31,gasto,Servicios publicos,infraestructura,60326.35
2024-03-26,gasto,Consultoria externa,servicios,140621.13
2024-01-28,gasto,Renta oficina,infraestructura,94593.45
2023-08-01,gasto,Nomina Operativa,personal,60118.22
2023-04-19,gasto,Compra inventario,costos,78135.14
2023-10-02,gasto,Publicidad online,marketing,47241.66
2025-09-29,gasto,Consultoria externa,servicios,50013.05
2023-08-06,gasto,Nomina Operativa,personal,226667.7
2023-10-19,ingreso,Venta producto B,ventas,81709.22
2024-02-21,gasto,Nomina Operativa,personal,166512.39
2025-06-07,gasto,Consultoria externa,servicios,75503.24
2025-01-10,gasto,Consultoria externa,servicios,146048.79
2024-11-23,ingreso,Venta producto A,ventas,692956.96
2025-01-06,gasto,Publicidad online,marketing,61245.98
2025-05-04,gasto,Consultoria externa,servicios,69399.65
2023-06-30,ingreso,Venta producto B,ventas,672805.63
2024-01-03,gasto,Renta oficina,infraestructura,15052.43
2024-11-12,gasto,Compra inventario,costos,120118.95
2024-11-19,gasto,Compra inventario,costos,144346.09
2023-04-15,ingreso,Venta producto B,ventas,290872.79
