fecha,tipo,concepto,categoria,monto
2024-12-13,gasto,Nomina Operativa,personal,117405.02
2025-03-31,gasto,Consultoria externa,servicios,62874.41
2024-04-12,gasto,Servicios publicos,infraestructura,10256.91
2024-05-14,gasto,Consultoria externa,servicios,119562.85
2025-05-29,gasto,Consultoria externa,servicios,107351.42
2023-02-06,ingreso,Venta producto B,ventas,792215.32
2023-03-24,ingreso,Venta producto B,ventas,388832.88
2024-06-24,gasto,Compra inventario,costos,178027.04
2023-06-28,gasto,Compra inventario,costos,140922.92
2023-04-11,ingreso,Venta producto A,ventas,737731.54
2024-08-16,gasto,Nomina Operativa,personal,162246.88
2024-10-23,ingreso,Venta producto B,ventas,250867.99
2024-01-25,gasto,Publicidad online,marketing,7189.44
2023-12-15,ingreso,Venta producto A,ventas,491604.94
2024-02-08,ingreso,Venta producto A,ventas,338112.98
2023-03-07,ingreso,Venta producto B,ventas,575979.86
2024-10-06,gasto,Publicidad online,marketing,36535.52
2023-06-11,gasto,Servicios publicos,infraestructura,72803.62
2025-06-05,ingreso,Venta producto B,ventas,779320.85
2023-08-14,ingreso,Venta producto B,ventas,513355.38
2023-10-27,gasto,Nomina Operativa,personal,81738.88
2025-06-12,gasto,Nomina Operativa,personal,84755.29
2024-03-21,gasto,Publicidad online,marketing,53590.78
2024-09-14,gasto,Servicios publicos,infraestructura,35398.24
2024-07-19,gasto,Nomina Operativa,personal,129820.46
2023-08-02,ingreso,Venta producto A,ventas,835447.31
2025-08-04,gasto,Consultoria externa,servicios,53801.67
2024-01-03,ingreso,Venta producto B,ventas,531838.85
2024-04-26,gasto,Renta oficina,infraestructura,23348.99
2023-09-20,gasto,Servicios publicos,infraestructura,56443.0
2025-08-29,gasto,Consultoria externa,servicios,122032.36
2024-08-03,ingreso,Venta producto A,ventas,125355.75
2024-09-07,gasto,Renta oficina,infraestructura,86619.31
2024-06-23,gasto,Consultoria externa,servicios,77752.04
2023-10-30,gasto,Compra inventario,costos,227009.14
2023-04-20,gasto,Servicios publicos,infraestructura,78884.47
2025-05-13,ingreso,Venta producto A,ventas,122481.3
2023-03-07,gasto,Consultoria externa,servicios,116895.69
2024-09-08,gasto,Nomina Operativa,personal,213126.03
2024-04-04,gasto,Renta oficina,infraestructura,62079.12
2024-03-25,gasto,Compra inventario,costos,173543.96
2025-07-07,gasto,Renta oficina,infraestructura,11073.21
2025-09-30,gasto,Servicios publicos,infraestructura,28888.18
2023-01-10,ingreso,Venta producto A,ventas,457402.0
2023-09-26,ingreso,Venta producto A,ventas,404863.29
2023-10-27,gasto,Nomina Operativa,personal,45613.07
2024-09-08,gasto,Publicidad online,marketing,20695.81
2025-02-22,gasto,Servicios publicos,infraestructura,83394.1
2023-06-06,ingreso,Venta producto A,ventas,843891.17
2024-10-24,gasto,Nomina Operativa,personal,51418.17
2023-02-26,gasto,Renta oficina,infraestructura,83675.53
2023-02-04,gasto,Compra inventario,costos,257727.01
2023-10-03,ingreso,Venta producto A,ventas,438282.76
2023-07-24,ingreso,Venta producto A,ventas,852640.63
2023-01-05,gasto,Servicios publicos,infraestructura,78278.8
2024-10-29,ingreso,Venta producto B,ventas,142578.41
2023-04-21,ingreso,Venta producto B,ventas,240748.65
2024-10-29,gasto,Compra inventario,costos,12322.66
2023-03-03,gasto,Compra inventario,costos,209765.25
2023-07-19,gasto,Renta oficina,infraestructura,79081.43
2025-05-21,gasto,Publicidad online,marketing,55195.36
2024-05-26,gasto,Compra inventario,costos,72117.01
2023-03-25,ingreso,Venta producto A,ventas,859115.43
2023-06-24,gasto,Compra inventario,costos,98561.78
2025-01-18,gasto,Publicidad online,marketing,60388.53
2025-04-07,ingreso,Venta producto B,ventas,122652.24
2025-07-24,gasto,Compra inventario,costos,20542.67
2023-10-03,gasto,Renta oficina,infraestructura,86108.21
2025-07-27,ingreso,Venta producto A,ventas,437813.18
2023-06-07,ingreso,Venta producto A,ventas,226517.25
2024-10-24,ingreso,Venta producto A,ventas,891960.36
2023-08-16,ingreso,Venta producto A,ventas,918077.69
2023-07-17,gasto,Nomina Operativa,personal,35395.49
2024-09-21,gasto,Consultoria externa,servicios,38997.35
2023-07-04,gasto,Renta oficina,infraestructura,55349.5
2024-01-22,gasto,Servicios publicos,infraestructura,79072.12
2024-06-13,ingreso,Venta producto B,ventas,312754.2
2024-04-13,ingreso,Venta producto B,ventas,198016.92
2024-12-19,gasto,Nomina Operativa,personal,96955.4
2023-09-25,gasto,Publicidad online,marketing,35979.47
2024-01-03,gasto,Publicidad online,marketing,68400.69
2024-10-03,gasto,Servicios publicos,infraestructura,23190.31
2024-08-20,gasto,Compra inventario,costos,124149.45
2023-11-18,gasto,Compra inventario,costos,26527.11
2024-01-23,gasto,Publicidad online,marketing,79705.35
2025-06-15,gasto,Nomina Operativa,personal,92272.07
2024-05-05,gasto,Nomina Operativa,personal,184555.13
2025-04-23,gasto,Compra inventario,costos,240693.7
2024-05-14,ingreso,Venta producto A,ventas,197072.2
2024-02-11,gasto,Servicios publicos,infraestructura,76790.78
2024-07-20,gasto,Compra inventario,costos,206815.29
2023-07-17,gasto,Servicios publicos,infraestructura,63461.61
2023-10-27,ingreso,Venta producto A,ventas,172534.44
2023-07-27,gasto,Publicidad online,marketing,70702.0
2023-06-12,gasto,Consultoria externa,servicios,45622.29
2023-06-05,gasto,Servicios publicos,infraestructura,45512.0
2025-05-26,gasto,Consultoria externa,servicios,134114.34
2024-11-11,gasto,Publicidad online,marketing,38924.64
2024-09-04,gasto,Consultoria externa,servicios,98560.33
2025-07-28,ingreso,Venta producto B,ventas,696144.09
2025-08-06,ingreso,Venta producto A,ventas,540115.52
2025-04-16,gasto,Compra inventario,costos,193823.02
2023-08-31,gasto,Publicidad online,marketing,79314.64
2023-03-16,gasto,Servicios publicos,infraestructura,17375.46
2025-05-12,ingreso,Venta producto B,ventas,425563.78
2025-03-01,gasto,Compra inventario,costos,113637.51
2024-05-08,gasto,Compra inventario,costos,219866.05
2023-09-26,ingreso,Venta producto A,ventas,272188.28
2023-05-13,gasto,Compra inventario,costos,80022.25
2023-05-29,gasto,Consultoria externa,servicios,105435.77
2024-08-07,ingreso,Venta producto A,ventas,825164.05
2024-03-30,gasto,Publicidad online,marketing,53619.41
2024-03-13,gasto,Compra inventario,costos,27802.22
2024-08-29,ingreso,Venta producto A,ventas,681414.18
2023-11-02,gasto,Servicios publicos,infraestructura,79734.32
2025-06-28,gasto,Publicidad online,marketing,63763.54
2025-03-16,gasto,Renta oficina,infraestructura,55346.66
2024-07-03,gasto,Publicidad online,marketing,61178.26
2023-01-29,gasto,Compra inventario,costos,242457.63
2024-10-10,ingreso,Venta producto B,ventas,424326.6
2023-08-27,gasto,Publicidad online,marketing,36287.52
2025-07-13,gasto,Compra inventario,costos,271888.44
2023-06-09,gasto,Renta oficina,infraestructura,74964.36
2024-03-06,gasto,Consultoria externa,servicios,144453.26
2023-12-25,ingreso,Venta producto B,ventas,492636.47
2024-06-06,gasto,Nomina Operativa,personal,200819.41
2024-03-16,gasto,Servicios publicos,infraestructura,22053.69
2023-10-03,gasto,Nomina Operativa,personal,219917.56
2025-03-15,gasto,Nomina Operativa,personal,47507.03
2023-09-30,ingreso,Venta producto A,ventas,574303.85
2023-04-13,gasto,Consultoria externa,servicios,110071.04
2024-08-20,ingreso,Venta producto B,ventas,74084.51
2023-04-12,gasto,Servicios publicos,infraestructura,28893.7
2024-04-20,ingreso,Venta producto A,ventas,181178.19
2023-09-26,gasto,Nomina Operativa,personal,201207.86
2025-07-04,gasto,Nomina Operativa,personal,30219.11
2024-12-04,gasto,Renta oficina,infraestructura,93598.6
2023-04-12,ingreso,Venta producto A,ventas,179515.99
2024-01-18,ingreso,Venta producto A,ventas,557236.51
2023-11-20,ingreso,Venta producto A,ventas,979473.65
2024-03-17,ingreso,Venta producto B,ventas,719044.3
2023-08-20,gasto,Publicidad online,marketing,41828.87
2024-02-17,gasto,Nomina Operativa,personal,35675.13
2025-03-06,gasto,Renta oficina,infraestructura,97914.74
2024-07-18,ingreso,Venta producto B,ventas,149375.08
2025-06-15,ingreso,Venta producto A,ventas,519275.17
2023-04-18,ingreso,Venta producto A,ventas,804199.5
2025-04-21,gasto,Renta oficina,infraestructura,79489.87
2024-08-19,ingreso,Venta producto A,ventas,682502.08
2025-03-10,gasto,Nomina Operativa,personal,208855.74
2025-08-16,gasto,Consultoria externa,servicios,24115.59
2025-01-09,gasto,Compra inventario,costos,135436.23
2023-07-14,gasto,Nomina Operativa,personal,241845.22
2024-01-25,gasto,Compra inventario,costos,220051.52
2025-06-06,ingreso,Venta producto B,ventas,637120.84
2024-04-23,gasto,Servicios publicos,infraestructura,18914.58
2025-03-16,gasto,Publicidad online,marketing,13499.02
2025-01-20,gasto,Nomina Operativa,personal,96360.89
2024-01-13,gasto,Nomina Operativa,personal,162672.64
2025-07-10,gasto,Nomina Operativa,personal,159705.29
2024-11-01,ingreso,Venta producto A,ventas,654726.54
2023-07-13,gasto,Servicios publicos,infraestructura,23653.28
2025-09-04,gasto,Servicios publicos,infraestructura,21241.99
2025-05-20,ingreso,Venta producto B,ventas,430225.99
2024-11-24,gasto,Servicios publicos,infraestructura,27186.64
2023-04-04,gasto,Consultoria externa,servicios,60271.7
2024-09-15,ingreso,Venta producto A,ventas,62247.32
2024-06-25,gasto,Servicios publicos,infraestructura,33609.11
2024-02-19,gasto,Servicios publicos,infraestructura,16787.14
2024-03-26,gasto,Renta oficina,infraestructura,39821.48
2024-02-17,gasto,Consultoria externa,servicios,66608.91
2025-07-21,gasto,Servicios publicos,infraestructura,47134.2
2024-11-09,ingreso,Venta producto A,ventas,405064.11
2024-04-21,gasto,Servicios publicos,infraestructura,72702.71
2023-01-22,gasto,Servicios publicos,infraestructura,65478.74
2025-08-08,gasto,Nomina Operativa,personal,159218.7
2025-06-29,gasto,Publicidad online,marketing,22310.43
2025-07-24,gasto,Nomina Operativa,personal,119753.71
2024-07-22,gasto,Renta oficina,infraestructura,62494.32
2023-02-25,ingreso,Venta producto A,ventas,791309.31
2025-04-04,gasto,Renta oficina,infraestructura,26327.44
2024-02-04,ingreso,Venta producto B,ventas,508773.63
2025-06-29,ingreso,Venta producto B,ventas,929485.68
2023-09-24,gasto,Consultoria externa,servicios,24602.61
2024-07-15,gasto,Servicios publicos,infraestructura,39720.24
2024-09-19,gasto,Nomina Operativa,personal,59758.54
2023-01-27,ingreso,Venta producto A,ventas,220321.48
2024-10-26,gasto,Nomina Operativa,personal,153944.86
2025-05-03,gasto,Consultoria externa,servicios,91674.63
2023-12-23,gasto,Nomina Operativa,personal,230495.29
2024-02-16,ingreso,Venta producto A,ventas,478087.47
2024-06-05,gasto,Compra inventario,costos,56541.25
2023-08-10,gasto,Renta oficina,infraestructura,83364.56
2025-03-07,gasto,Servicios publicos,infraestructura,85273.46
2025-07-06,gasto,Servicios publicos,infraestructura,88148.41
2023-07-20,gasto,Compra inventario,costos,142298.93
2024-08-02,gasto,Consultoria externa,servicios,24822.24
2025-03-24,ingreso,Venta producto B,ventas,438388.92
2024-10-15,gasto,Renta oficina,infraestructura,82676.19
2023-07-10,gasto,Publicidad online,marketing,31011.35
2025-07-18,gasto,Publicidad online,marketing,71536.23
2025-08-05,gasto,Consultoria externa,servicios,38925.02
2025-08-19,gasto,Renta oficina,infraestructura,89771.06
2025-08-28,gasto,Servicios publicos,infraestructura,24678.0
2023-08-23,gasto,Nomina Operativa,personal,249996.64
2025-09-26,gasto,Renta oficina,infraestructura,37196.51
2023-06-21,gasto,Renta oficina,infraestructura,93512.61
2024-08-07,gasto,Publicidad online,marketing,65262.6
2023-02-01,gasto,Servicios publicos,infraestructura,48826.73
2024-02-18,gasto,Compra inventario,costos,169972.24
2024-04-06,gasto,Compra inventario,costos,88945.27
2023-11-29,gasto,Servicios publicos,infraestructura,85469.55
2025-08-26,gasto,Renta oficina,infraestructura,64577.49
2025-05-18,gasto,Servicios publicos,infraestructura,75894.98
2023-05-19,gasto,Nomina Operativa,personal,139482.7
2023-10-10,gasto,Consultoria externa,servicios,147580.66
2023-09-19,gasto,Consultoria externa,servicios,36706.02
2025-05-04,gasto,Renta oficina,infraestructura,29648.91
2025-03-08,gasto,Compra inventario,costos,151748.22
2024-11-25,ingreso,Venta producto B,ventas,292847.5
2023-04-25,gasto,Publicidad online,marketing,35211.9
2024-06-15,ingreso,Venta producto B,ventas,759286.72
2023-03-04,gasto,Consultoria externa,servicios,121558.92
2024-11-24,ingreso,Venta producto A,ventas,897587.69
2023-11-15,gasto,Renta oficina,infraestructura,50715.52
2024-03-17,ingreso,Venta producto A,ventas,167500.05
2025-05-21,gasto,Nomina Operativa,personal,70656.56
2023-09-22,gasto,Servicios publicos,infraestructura,73405.62
2023-08-31,gasto,Consultoria externa,servicios,146476.27
2023-08-12,ingreso,Venta producto A,ventas,225541.41
2025-09-01,ingreso,Venta producto B,ventas,869642.47
2025-01-01,ingreso,Venta producto B,ventas,746704.26
2023-12-02,ingreso,Venta producto A,ventas,910008.06
2024-11-16,ingreso,Venta producto A,ventas,389177.63
2023-12-11,gasto,Publicidad online,marketing,35931.88
2023-08-16,gasto,Publicidad online,marketing,48232.37
2024-09-16,gasto,Publicidad online,marketing,39929.61
2024-01-22,ingreso,Venta producto B,ventas,918340.61
2025-01-08,ingreso,Venta producto B,ventas,554061.72
2023-11-22,gasto,Renta oficina,infraestructura,84970.76
2025-05-12,gasto,Servicios publicos,infraestructura,12490.15
2023-04-14,ingreso,Venta producto B,ventas,702416.35
2023-08-26,ingreso,Venta producto B,ventas,315864.22
2024-04-16,ingreso,Venta producto B,ventas,307720.77
2023-09-23,gasto,Nomina Operativa,personal,90496.94
2024-04-29,ingreso,Venta producto A,ventas,877119.65
2024-12-25,ingreso,Venta producto B,ventas,848954.32
2023-06-13,gasto,Consultoria externa,servicios,76961.57
2023-01-17,ingreso,Venta producto A,ventas,633089.51
2023-06-03,gasto,Publicidad online,marketing,59238.46
2025-02-13,gasto,Servicios publicos,infraestructura,90052.41
2023-03-21,gasto,Consultoria externa,servicios,61905.43
2024-04-17,ingreso,Venta producto A,ventas,414223.29
2024-06-09,gasto,Compra inventario,costos,291923.97
2024-10-03,gasto,Compra inventario,costos,70971.62
2024-08-28,gasto,Consultoria externa,servicios,38691.47
2025-03-25,gasto,Nomina Operativa,personal,190965.15
2025-08-06,gasto,Renta oficina,infraestructura,73923.53
2023-06-07,gasto,Publicidad online,marketing,30066.63
2024-01-14,ingreso,Venta producto B,ventas,641678.48
2024-09-29,gasto,Consultoria externa,servicios,45675.34
2025-04-11,gasto,Servicios publicos,infraestructura,48387.4
2023-12-01,ingreso,Venta producto A,ventas,522951.7
2023-05-23,gasto,Compra inventario,costos,176709.94
2025-06-13,ingreso,Venta producto B,ventas,514102.59
2025-03-16,ingreso,Venta producto B,ventas,721534.86
2023-03-17,gasto,Nomina Operativa,personal,242537.56
2024-03-04,gasto,Servicios publicos,infraestructura,68485.51
2025-02-23,gasto,Nomina Operativa,personal,74173.38
2024-09-16,gasto,Consultoria externa,servicios,19188.55
2025-07-20,ingreso,Venta producto B,ventas,966931.07
2023-12-29,ingreso,Venta producto A,ventas,887394.04
2023-12-09,gasto,Compra inventario,costos,38142.34
2025-02-11,gasto,Renta oficina,infraestructura,6174.19
2023-09-07,gasto,Servicios publicos,infraestructura,32130.83
2024-07-16,ingreso,Venta producto A,ventas,238582.94
2025-09-15,gasto,Publicidad online,marketing,61932.66
2024-03-12,gasto,Servicios publicos,infraestructura,72877.91
2023-12-24,gasto,Consultoria externa,servicios,111306.22
2024-03-05,gasto,Servicios publicos,infraestructura,11112.66
2024-07-05,gasto,Consultoria externa,servicios,101940.91
2024-08-28,gasto,Renta oficina,infraestructura,58834.53
2023-10-03,gasto,Compra inventario,costos,275770.49
2024-10-03,gasto,Consultoria externa,servicios,71864.57
2024-04-01,gasto,Consultoria externa,servicios,51729.89
