fecha,tipo,concepto,categoria,monto
2024-03-03,gasto,Renta oficina,infraestructura,41791.15
2024-07-24,gasto,Publicidad online,marketing,41358.73
2023-05-12,gasto,Servicios publicos,infraestructura,19876.84
2023-12-13,gasto,Publicidad online,marketing,67897.38
2024-07-27,ingreso,Venta producto A,ventas,855578.76
2023-12-05,gasto,Compra inventario,costos,136044.51
2024-02-28,gasto,Renta oficina,infraestructura,70970.09
2024-11-01,ingreso,Venta producto B,ventas,366610.15
2024-01-07,gasto,Consultoria externa,servicios,113824.66
2024-02-21,gasto,Compra inventario,costos,124107.1
2023-06-25,gasto,Nomina Operativa,personal,120674.87
2025-04-08,gasto,Publicidad online,marketing,70540.05
2024-10-25,gasto,Compra inventario,costos,265882.15
2025-04-04,ingreso,Venta producto A,ventas,945304.87
2025-05-20,ingreso,Venta producto B,ventas,471114.0
2024-05-01,gasto,Compra inventario,costos,108112.9
2024-06-21,gasto,Servicios publicos,infraestructura,15626.99
2023-07-02,gasto,Renta oficina,infraestructura,69827.26
2023-05-17,gasto,Renta oficina,infraestructura,45246.75
2023-09-01,gasto,Renta oficina,infraestructura,45055.26
2023-04-07,gasto,Nomina Operativa,personal,39327.69
2023-06-23,gasto,Nomina Operativa,personal,23465.82
2023-03-29,ingreso,Venta producto B,ventas,931215.82
2024-05-05,gasto,Servicios publicos,infraestructura,44615.53
2024-05-22,gasto,Consultoria externa,servicios,10240.38
2024-06-20,ingreso,Venta producto A,ventas,248777.53
2023-03-02,ingreso,Venta producto B,ventas,393935.5
2023-07-02,gasto,Servicios publicos,infraestructura,96311.82
2024-11-08,gasto,Servicios publicos,infraestructura,38880.05
2024-06-05,gasto,Compra inventario,costos,185330.41
2025-06-15,gasto,Compra inventario,costos,253271.45
2024-02-21,gasto,Nomina Operativa,personal,141469.47
2024-05-29,gasto,Publicidad online,marketing,10549.05
2024-07-14,ingreso,Venta producto B,ventas,909710.91
2024-06-12,gasto,Nomina Operativa,personal,13974.82
2025-07-10,ingreso,Venta producto A,ventas,820169.7
2023-10-10,gasto,Renta oficina,infraestructura,89117.72
2024-03-11,ingreso,Venta producto A,ventas,345593.48
2023-03-25,gasto,Compra inventario,costos,83787.09
2023-01-23,gasto,Consultoria externa,servicios,97080.3
2025-08-30,gasto,Servicios publicos,infraestructura,93212.47
2025-03-20,ingreso,Venta producto A,ventas,731902.93
2023-10-11,gasto,Servicios publicos,infraestructura,45298.97
2024-10-16,ingreso,Venta producto A,ventas,469229.27
2025-02-10,gasto,Publicidad online,marketing,19865.49
2025-04-28,gasto,Compra inventario,costos,241353.08
2024-09-18,gasto,Servicios publicos,infraestructura,6842.4
2024-05-10,ingreso,Venta producto B,ventas,888797.52
2024-06-02,gasto,Publicidad online,marketing,17993.29
2024-06-16,gasto,Consultoria externa,servicios,86066.25
2025-06-30,gasto,Renta oficina,infraestructura,34902.82
2023-01-22,gasto,Servicios publicos,infraestructura,40413.84
2024-10-20,gasto,Renta oficina,infraestructura,25742.05
2024-10-21,gasto,Publicidad online,marketing,25417.76
