fecha,tipo,concepto,categoria,monto
2024-12-04,gasto,Nomina Operativa,personal,42082.38
2024-09-17,gasto,Nomina Operativa,personal,33081.07
2023-11-14,ingreso,Venta producto B,ventas,430070.3
2023-06-20,gasto,Nomina Operativa,personal,177872.7
2023-09-01,ingreso,Venta producto A,ventas,446660.53
2024-01-29,gasto,Compra inventario,costos,30701.19
2024-10-21,gasto,Publicidad online,marketing,7209.68
2024-03-23,gasto,Publicidad online,marketing,19734.97
2025-01-24,ingreso,Venta producto B,ventas,129159.04
2024-07-04,gasto,Renta oficina,infraestructura,26927.35
2023-02-26,ingreso,Venta producto A,ventas,545081.43
2023-08-23,ingreso,Venta producto A,ventas,905097.7
2023-11-25,ingreso,Venta producto A,ventas,393561.72
2025-02-26,gasto,Servicios publicos,infraestructura,96344.39
2025-05-27,ingreso,Venta producto A,ventas,495978.58
2023-02-17,ingreso,Venta producto B,ventas,353605.36
2025-05-21,ingreso,Venta producto A,ventas,988665.3
2025-08-13,gasto,Nomina Operativa,personal,226521.98
2025-04-18,gasto,Renta oficina,infraestructura,20893.55
2023-06-13,gasto,Nomina Operativa,personal,41392.36
2023-04-26,ingreso,Venta producto B,ventas,890950.74
2024-03-10,gasto,Servicios publicos,infraestructura,90286.96
2023-10-30,gasto,Renta oficina,infraestructura,54732.34
2023-07-18,gasto,Servicios publicos,infraestructura,14849.64
2023-12-21,gasto,Nomina Operativa,personal,127478.25
2025-04-23,gasto,Compra inventario,costos,202534.0
2024-03-06,gasto,Renta oficina,infraestructura,62316.54
2023-10-12,gasto,Renta oficina,infraestructura,7050.47
2024-11-12,gasto,Renta oficina,infraestructura,78779.45
2023-04-22,gasto,Compra inventario,costos,131929.52
2023-06-17,gasto,Nomina Operativa,personal,111125.19
2024-01-09,ingreso,Venta producto B,ventas,545795.71
2023-06-24,gasto,Servicios publicos,infraestructura,36209.08
2024-02-18,ingreso,Venta producto B,ventas,902217.15
2023-12-25,ingreso,Venta producto B,ventas,524886.12
2023-02-21,gasto,Publicidad online,marketing,62700.66
2025-04-17,ingreso,Venta producto A,ventas,541163.84
2023-11-04,ingreso,Venta producto A,ventas,898204.83
2023-01-18,gasto,Compra inventario,costos,248305.71
2024-11-28,gasto,Publicidad online,marketing,18573.57
2025-04-17,ingreso,Venta producto A,ventas,823185.38
2024-04-19,gasto,Nomina Operativa,personal,211226.74
2024-09-25,ingreso,Venta producto B,ventas,291381.59
2025-09-09,gasto,Publicidad online,marketing,73823.8
2024-05-30,ingreso,Venta producto A,ventas,814909.21
2024-07-22,gasto,Nomina Operativa,personal,68476.51
2023-07-29,gasto,Servicios publicos,infraestructura,66927.02
2024-02-15,gasto,Compra inventario,costos,238775.59
2023-07-22,gasto,Nomina Operativa,personal,222138.69
2025-08-21,ingreso,Venta producto B,ventas,84222.28
2025-06-06,ingreso,Venta producto B,ventas,780798.41
2025-02-08,ingreso,Venta producto A,ventas,81699.59
2024-11-09,ingreso,Venta producto A,ventas,68296.25
2025-05-19,gasto,Nomina Operativa,personal,44322.29
2023-10-17,gasto,Consultoria externa,servicios,131376.82
2023-12-11,gasto,Compra inventario,costos,260059.48
2023-03-13,gasto,Servicios publicos,infraestructura,85833.97
