fecha,tipo,concepto,categoria,monto
2025-07-14,gasto,Nomina Operativa,personal,197568.08
2024-02-22,gasto,Nomina Operativa,personal,106100.5
2025-06-13,ingreso,Venta producto B,ventas,256341.59
2023-01-02,gasto,Publicidad online,marketing,59943.41
2023-02-23,gasto,Servicios publicos,infraestructura,68333.1
2023-11-02,ingreso,Venta producto A,ventas,622660.91
2025-04-22,gasto,Consultoria externa,servicios,140538.66
2023-12-24,gasto,Publicidad online,marketing,54824.27
2023-10-12,gasto,Compra inventario,costos,241618.52
2025-02-21,gasto,Renta oficina,infraestructura,27668.61
2025-08-02,gasto,Renta oficina,infraestructura,95145.94
2023-10-05,ingreso,Venta producto A,ventas,841877.0
2023-02-04,gasto,Consultoria externa,servicios,139518.76
2024-05-24,gasto,Servicios publicos,infraestructura,16689.39
2024-12-16,gasto,Renta oficina,infraestructura,49806.43
2024-12-08,gasto,Consultoria externa,servicios,81274.0
2023-09-25,gasto,Consultoria externa,servicios,117278.44
2024-05-03,gasto,Compra inventario,costos,86706.28
2024-11-20,gasto,Consultoria externa,servicios,142935.77
2023-01-09,ingreso,Venta producto A,ventas,639402.25
2024-02-14,gasto,Consultoria externa,servicios,101157.13
2024-05-31,ingreso,Venta producto B,ventas,543906.57
2023-01-09,gasto,Renta oficina,infraestructura,50043.25
2024-07-15,gasto,Compra inventario,costos,250204.54
2025-09-02,ingreso,Venta producto A,ventas,981867.58
2023-04-11,gasto,Servicios publicos,infraestructura,27407.23
2025-02-27,gasto,Compra inventario,costos,121934.88
2024-02-11,gasto,Consultoria externa,servicios,22041.12
2025-02-20,ingreso,Venta producto B,ventas,572096.51
2023-08-25,gasto,Compra inventario,costos,232852.07
2023-03-26,gasto,Renta oficina,infraestructura,62903.28
2024-05-23,ingreso,Venta producto B,ventas,684072.75
2023-12-24,gasto,Publicidad online,marketing,19450.59
2025-07-12,gasto,Publicidad online,marketing,13986.7
2023-05-01,ingreso,Venta producto B,ventas,760010.35
2023-01-09,gasto,Renta oficina,infraestructura,70271.32
2023-08-26,ingreso,Venta producto B,ventas,606311.33
2023-08-29,gasto,Servicios publicos,infraestructura,61085.47
2025-05-22,ingreso,Venta producto A,ventas,328091.51
2023-06-10,gasto,Renta oficina,infraestructura,43891.31
2023-11-12,gasto,Servicios publicos,infraestructura,19853.23
2025-08-10,gasto,Nomina Operativa,personal,219610.9
2024-04-02,gasto,Publicidad online,marketing,68027.08
2024-08-11,gasto,Nomina Operativa,personal,174207.38
2024-06-05,ingreso,Venta producto B,ventas,389094.22
2024-12-20,ingreso,Venta producto B,ventas,642882.45
2024-07-08,gasto,Servicios publicos,infraestructura,71349.1
2024-06-13,gasto,Publicidad online,marketing,24543.0
