fecha,tipo,concepto,categoria,monto
2023-12-04,gasto,Publicidad online,marketing,9048.96
2023-01-02,ingreso,Venta producto B,ventas,830184.48
2024-01-24,gasto,Consultoria externa,servicios,119852.63
2024-09-04,ingreso,Venta producto B,ventas,549599.1
2024-04-13,ingreso,Venta producto A,ventas,490810.93
2023-07-02,gasto,Consultoria externa,servicios,64969.9
2023-01-25,ingreso,Venta producto A,ventas,76908.35
2024-06-30,gasto,Publicidad online,marketing,6326.34
2023-02-18,gasto,Renta oficina,infraestructura,76337.15
2024-12-23,gasto,Servicios publicos,infraestructura,99383.92
2023-02-15,gasto,Servicios publicos,infraestructura,18776.2
2025-07-30,gasto,Servicios publicos,infraestructura,57022.26
2023-03-15,gasto,Renta oficina,infraestructura,37680.83
2023-12-18,gasto,Renta oficina,infraestructura,89136.95
2024-09-30,gasto,Servicios publicos,infraestructura,95812.27
2024-10-03,ingreso,Venta producto B,ventas,955659.69
2023-09-12,gasto,Renta oficina,infraestructura,9765.74
2023-04-03,gasto,Renta oficina,infraestructura,52749.71
2023-01-30,ingreso,Venta producto B,ventas,527023.42
2025-05-27,gasto,Publicidad online,marketing,34855.17
2024-08-18,gasto,Servicios publicos,infraestructura,68179.52
2024-03-06,gasto,Nomina Operativa,personal,230671.36
2025-02-13,gasto,Compra inventario,costos,11916.45
2024-12-27,gasto,Renta oficina,infraestructura,95776.82
2024-04-21,gasto,Nomina Operativa,personal,233615.61
2024-06-16,gasto,Nomina Operativa,personal,99561.6
2024-08-23,gasto,Compra inventario,costos,208879.99
2024-04-15,gasto,Compra inventario,costos,285965.08
2024-02-20,gasto,Renta oficina,infraestructura,30557.16
2024-02-24,gasto,Servicios publicos,infraestructura,50773.81
2025-06-27,gasto,Compra inventario,costos,55589.08
2024-09-26,ingreso,Venta producto A,ventas,52989.56
2023-05-09,ingreso,Venta producto A,ventas,978415.57
2024-05-20,gasto,Renta oficina,infraestructura,68789.79
2023-04-24,ingreso,Venta producto B,ventas,360174.5
2024-07-20,gasto,Compra inventario,costos,290256.83
2025-04-13,gasto,Compra inventario,costos,177640.29
2023-08-06,ingreso,Venta producto A,ventas,393231.16
2023-03-19,gasto,Nomina Operativa,personal,31146.77
2023-03-28,ingreso,Venta producto A,ventas,435808.19
2024-10-26,gasto,Nomina Operativa,personal,57489.78
2023-03-10,gasto,Servicios publicos,infraestructura,34193.74
2024-08-29,gasto,Publicidad online,marketing,10042.19
2025-06-20,ingreso,Venta producto A,ventas,713849.69
2024-10-28,gasto,Servicios publicos,infraestructura,71815.97
2025-04-05,gasto,Consultoria externa,servicios,103149.25
2024-03-18,gasto,Nomina Operativa,personal,45126.67
2023-10-27,gasto,Compra inventario,costos,254594.07
2023-04-18,gasto,Consultoria externa,servicios,22070.68
2024-12-25,ingreso,Venta producto B,ventas,233723.56
2024-10-13,ingreso,Venta producto A,ventas,992467.49
2024-03-30,ingreso,Venta producto A,ventas,181282.1
2024-05-21,ingreso,Venta producto B,ventas,602181.89
2023-07-12,gasto,Consultoria externa,servicios,36451.67
2024-02-01,ingreso,Venta producto B,ventas,897709.78
2025-02-18,gasto,Compra inventario,costos,239822.37
2024-07-29,ingreso,Venta producto B,ventas,58360.58
2025-07-21,gasto,Nomina Operativa,personal,120970.84
2025-03-22,ingreso,Venta producto B,ventas,449191.5
2024-12-24,ingreso,Venta producto B,ventas,982620.07
2025-08-20,ingreso,Venta producto A,ventas,120991.33
2024-10-11,ingreso,Venta producto B,ventas,975011.03
2023-09-24,gasto,Servicios publicos,infraestructura,93065.4
2023-09-16,gasto,Renta oficina,infraestructura,6252.52
2023-03-23,gasto,Compra inventario,costos,296767.25
2023-06-21,gasto,Compra inventario,costos,237806.37
2023-01-21,gasto,Servicios publicos,infraestructura,62960.11
2024-10-28,ingreso,Venta producto B,ventas,436840.31
2024-06-13,gasto,Publicidad online,marketing,62936.74
2024-01-14,gasto,Compra inventario,costos,193457.07
2025-04-15,ingreso,Venta producto B,ventas,183946.43
2023-05-31,gasto,Publicidad online,marketing,68377.64
2023-06-13,gasto,Nomina Operativa,personal,21542.6
2024-12-20,gasto,Nomina Operativa,personal,211937.13
2023-06-02,ingreso,Venta producto B,ventas,133512.54
2023-01-17,gasto,Renta oficina,infraestructura,27336.33
2024-09-03,gasto,Nomina Operativa,personal,214150.54
2024-08-28,ingreso,Venta producto B,ventas,854242.42
2024-09-08,ingreso,Venta producto B,ventas,675180.34
2024-12-30,gasto,Nomina Operativa,personal,210628.3
2024-05-06,gasto,Publicidad online,marketing,79323.03
2025-08-01,gasto,Renta oficina,infraestructura,85683.02
2023-09-21,gasto,Renta oficina,infraestructura,40352.99
2024-09-11,gasto,Servicios publicos,infraestructura,85751.17
2024-01-20,ingreso,Venta producto A,ventas,265373.16
2023-06-09,gasto,Publicidad online,marketing,71408.47
2024-11-27,gasto,Nomina Operativa,personal,143772.91
2024-06-04,ingreso,Venta producto B,ventas,217043.68
2025-03-03,gasto,Publicidad online,marketing,16286.38
2023-11-13,gasto,Nomina Operativa,personal,195087.73
2024-12-03,gasto,Servicios publicos,infraestructura,76957.61
2025-04-21,gasto,Nomina Operativa,personal,46344.86
2023-12-26,ingreso,Venta producto B,ventas,171774.08
2024-08-02,ingreso,Venta producto B,ventas,486292.25
2023-06-29,gasto,Compra inventario,costos,54534.5
2023-08-08,gasto,Servicios publicos,infraestructura,96126.66
2024-06-14,ingreso,Venta producto A,ventas,750789.32
2025-03-25,gasto,Consultoria externa,servicios,149711.74
2024-02-22,gasto,Nomina Operativa,personal,244324.03
2024-05-04,gasto,Nomina Operativa,personal,115619.68
2024-08-06,gasto,Nomina Operativa,personal,144686.06
2024-09-29,gasto,Renta oficina,infraestructura,7934.13
2025-03-02,gasto,Publicidad online,marketing,70618.63
2023-06-22,ingreso,Venta producto B,ventas,281696.9
2024-04-02,gasto,Compra inventario,costos,116057.66
2024-12-09,gasto,Compra inventario,costos,153991.99
2024-12-25,gasto,Consultoria externa,servicios,109520.92
2024-12-12,gasto,Publicidad online,marketing,11636.47
2025-06-08,ingreso,Venta producto B,ventas,317602.17
2024-08-12,gasto,Publicidad online,marketing,32312.05
2024-04-14,ingreso,Venta producto A,ventas,418737.74
2024-05-01,gasto,Renta oficina,infraestructura,10132.33
2023-09-13,gasto,Compra inventario,costos,212763.22
2023-03-24,gasto,Nomina Operativa,personal,214072.05
2024-12-02,gasto,Consultoria externa,servicios,120001.43
2024-08-30,gasto,Consultoria externa,servicios,105630.25
2023-07-20,ingreso,Venta producto A,ventas,574663.58
2024-10-05,ingreso,Venta producto A,ventas,202833.81
2023-08-21,gasto,Renta oficina,infraestructura,19688.07
2025-08-23,gasto,Consultoria externa,servicios,79736.65
2025-02-01,ingreso,Venta producto A,ventas,616588.28
2023-03-03,gasto,Publicidad online,marketing,59648.83
2025-02-17,gasto,Consultoria externa,servicios,77465.15
2025-01-14,gasto,Renta oficina,infraestructura,60163.29
2023-12-03,gasto,Servicios publicos,infraestructura,65003.45
2023-07-27,gasto,Publicidad online,marketing,15402.67
2023-09-16,gasto,Renta oficina,infraestructura,20923.17
2024-04-22,gasto,Servicios publicos,infraestructura,39395.74
2024-12-05,gasto,Consultoria externa,servicios,111513.59
2024-04-23,ingreso,Venta producto B,ventas,453656.78
2025-03-11,ingreso,Venta producto A,ventas,354644.31
2023-06-26,gasto,Renta oficina,infraestructura,91395.4
2023-03-07,gasto,Consultoria externa,servicios,18204.64
2025-07-12,ingreso,Venta producto B,ventas,239240.55
2023-06-30,ingreso,Venta producto B,ventas,677913.56
2025-03-04,gasto,Servicios publicos,infraestructura,62774.25
2023-11-03,ingreso,Venta producto B,ventas,910779.67
2023-11-24,ingreso,Venta producto B,ventas,670212.74
2024-08-10,ingreso,Venta producto A,ventas,259905.69
2025-07-29,gasto,Nomina Operativa,personal,107842.57
2024-10-15,gasto,Nomina Operativa,personal,240776.57
2024-03-18,gasto,Servicios publicos,infraestructura,19414.92
2024-03-11,gasto,Compra inventario,costos,284799.48
2023-07-16,gasto,Renta oficina,infraestructura,47604.25
2023-04-06,gasto,Nomina Operativa,personal,94733.95
2025-05-27,ingreso,Venta producto A,ventas,715716.9
2025-03-13,ingreso,Venta producto A,ventas,912692.96
2024-10-06,gasto,Renta oficina,infraestructura,20533.51
2023-07-15,gasto,Nomina Operativa,personal,190773.03
2023-04-08,ingreso,Venta producto B,ventas,588694.62
2024-02-25,gasto,Servicios publicos,infraestructura,10660.65
2024-11-08,ingreso,Venta producto B,ventas,379909.48
2023-10-14,gasto,Servicios publicos,infraestructura,38035.21
2023-03-01,ingreso,Venta producto A,ventas,326819.61
2024-02-20,gasto,Nomina Operativa,personal,241947.93
2024-06-15,gasto,Servicios publicos,infraestructura,35509.48
2024-03-22,ingreso,Venta producto A,ventas,746033.52
2024-11-03,gasto,Consultoria externa,servicios,40384.86
