fecha,tipo,concepto,categoria,monto
2024-03-02,gasto,Compra inventario,costos,181845.99
2024-04-12,ingreso,Venta producto B,ventas,60475.1
2023-08-25,gasto,Compra inventario,costos,263075.94
2023-01-19,gasto,Compra inventario,costos,260422.12
2023-07-06,gasto,Publicidad online,marketing,40420.37
2024-10-11,gasto,Compra inventario,costos,35331.23
2023-10-23,gasto,Renta oficina,infraestructura,50145.63
2025-01-24,ingreso,Venta producto A,ventas,191567.52
2024-09-19,gasto,Compra inventario,costos,164832.41
2023-08-29,gasto,Consultoria externa,servicios,106471.66
2023-07-03,gasto,Consultoria externa,servicios,115634.93
2023-08-01,ingreso,Venta producto A,ventas,848834.2
2024-01-13,ingreso,Venta producto B,ventas,476012.95
2024-07-25,gasto,Nomina Operativa,personal,169025.21
2024-11-18,ingreso,Venta producto B,ventas,246093.32
2023-04-19,gasto,Publicidad online,marketing,62263.26
2024-10-29,ingreso,Venta producto B,ventas,600643.97
2023-01-27,gasto,Servicios publicos,infraestructura,86195.91
2023-02-10,gasto,Publicidad online,marketing,70660.65
2023-04-04,gasto,Nomina Operativa,personal,249802.01
2023-03-04,gasto,Servicios publicos,infraestructura,60497.31
2023-10-05,gasto,Compra inventario,costos,107898.39
2024-01-31,gasto,Nomina Operativa,personal,229449.57
2025-02-22,ingreso,Venta producto B,ventas,764584.42
2025-07-21,ingreso,Venta producto B,ventas,355964.2
2025-07-20,ingreso,Venta producto B,ventas,661154.71
2025-04-19,gasto,Consultoria externa,servicios,57977.14
2025-04-16,gasto,Renta oficina,infraestructura,19889.02
2024-11-14,ingreso,Venta producto B,ventas,966845.46
2025-03-20,ingreso,Venta producto A,ventas,875744.63
2024-09-30,gasto,Compra inventario,costos,142274.06
2024-10-03,gasto,Compra inventario,costos,241089.01
2023-02-17,gasto,Compra inventario,costos,77678.6
2024-01-05,gasto,Renta oficina,infraestructura,30694.27
2024-10-07,gasto,Publicidad online,marketing,43097.88
2023-01-30,ingreso,Venta producto A,ventas,269176.23
2023-05-14,gasto,Consultoria externa,servicios,131412.48
2025-08-04,ingreso,Venta producto B,ventas,283630.13
2024-07-28,gasto,Renta oficina,infraestructura,84109.73
2024-06-04,gasto,Renta oficina,infraestructura,77756.93
2023-12-18,gasto,Renta oficina,infraestructura,16796.92
2024-12-04,gasto,Publicidad online,marketing,13751.47
2025-04-14,gasto,Servicios publicos,infraestructura,26366.43
2023-04-26,gasto,Publicidad online,marketing,50224.07
2025-05-08,gasto,Publicidad online,marketing,68829.97
2023-06-22,gasto,Consultoria externa,servicios,122621.23
2024-05-13,ingreso,Venta producto A,ventas,703627.91
2024-12-12,gasto,Renta oficina,infraestructura,29374.57
2023-10-18,gasto,Nomina Operativa,personal,179727.81
2024-08-06,gasto,Renta oficina,infraestructura,22061.2
2025-08-03,gasto,Servicios publicos,infraestructura,99161.16
2023-10-01,gasto,Nomina Operativa,personal,207131.46
2023-11-01,gasto,Nomina Operativa,personal,45987.91
2025-05-11,gasto,Consultoria externa,servicios,138861.4
2025-02-17,gasto,Nomina Operativa,personal,39894.68
2025-06-28,ingreso,Venta producto A,ventas,472269.13
2024-03-22,gasto,Servicios publicos,infraestructura,57813.45
2023-05-27,gasto,Servicios publicos,infraestructura,17201.69
2023-01-16,gasto,Publicidad online,marketing,43695.26
2024-09-26,gasto,Publicidad online,marketing,48488.98
2024-07-10,gasto,Servicios publicos,infraestructura,52794.8
2025-09-13,gasto,Publicidad online,marketing,77637.54
2024-03-08,gasto,Servicios publicos,infraestructura,65328.63
2023-08-23,gasto,Publicidad online,marketing,56568.32
2024-09-21,gasto,Nomina Operativa,personal,245420.48
2024-11-19,gasto,Consultoria externa,servicios,88749.68
2024-12-17,gasto,Servicios publicos,infraestructura,28907.68
2024-06-03,gasto,Nomina Operativa,personal,78009.34
2023-10-29,gasto,Servicios publicos,infraestructura,16309.19
2025-09-23,gasto,Publicidad online,marketing,37257.35
2024-10-03,gasto,Nomina Operativa,personal,141347.44
2024-07-01,gasto,Nomina Operativa,personal,215149.91
2024-03-07,gasto,Publicidad online,marketing,72790.64
2023-04-12,gasto,Renta oficina,infraestructura,12408.38
2024-09-21,ingreso,Venta producto A,ventas,821993.23
2023-06-02,ingreso,Venta producto B,ventas,727252.04
2023-01-24,gasto,Compra inventario,costos,131344.67
2024-06-26,gasto,Consultoria externa,servicios,91841.75
2023-07-29,gasto,Compra inventario,costos,42753.87
2024-02-02,ingreso,Venta producto B,ventas,479351.91
2024-11-06,ingreso,Venta producto A,ventas,712654.27
2025-09-25,gasto,Servicios publicos,infraestructura,34656.22
2025-08-29,gasto,Publicidad online,marketing,9363.48
2023-03-19,gasto,Compra inventario,costos,77257.24
2023-08-20,gasto,Publicidad online,marketing,49177.93
2023-12-30,gasto,Compra inventario,costos,269226.45
2023-02-05,gasto,Renta oficina,infraestructura,67619.64
2024-01-18,ingreso,Venta producto A,ventas,177302.88
2025-04-06,ingreso,Venta producto A,ventas,241048.68
2023-03-17,ingreso,Venta producto B,ventas,854928.72
2024-02-15,gasto,Servicios publicos,infraestructura,83186.33
2025-01-01,gasto,Consultoria externa,servicios,60831.36
2024-11-19,ingreso,Venta producto A,ventas,560481.32
2024-05-24,gasto,Servicios publicos,infraestructura,25741.84
2023-09-02,gasto,Publicidad online,marketing,57072.78
2024-03-30,gasto,Compra inventario,costos,178255.39
2023-07-10,gasto,Compra inventario,costos,38652.75
2023-02-27,ingreso,Venta producto A,ventas,925818.49
2024-08-04,gasto,Compra inventario,costos,293819.05
2024-05-18,gasto,Servicios publicos,infraestructura,66818.82
2025-09-04,ingreso,Venta producto B,ventas,92138.48
2024-11-09,gasto,Consultoria externa,servicios,70011.96
2023-02-23,gasto,Consultoria externa,servicios,77077.95
2023-05-07,gasto,Nomina Operativa,personal,100535.02
2023-12-16,gasto,Compra inventario,costos,185547.77
2025-03-15,gasto,Renta oficina,infraestructura,25980.64
2024-07-09,gasto,Nomina Operativa,personal,210101.41
2023-12-31,gasto,Renta oficina,infraestructura,10465.89
2023-08-11,gasto,Renta oficina,infraestructura,95248.47
2023-10-12,gasto,Renta oficina,infraestructura,60421.96
2025-08-01,gasto,Servicios publicos,infraestructura,38218.73
2023-12-12,ingreso,Venta producto B,ventas,690814.28
2024-09-21,gasto,Publicidad online,marketing,67079.55
