fecha,tipo,concepto,categoria,monto
2023-06-01,gasto,Consultoria externa,servicios,75641.76
2025-08-15,gasto,Servicios publicos,infraestructura,26294.86
2025-03-19,gasto,Compra inventario,costos,291643.44
2023-05-09,gasto,Compra inventario,costos,170016.07
2023-03-11,gasto,Consultoria externa,servicios,74524.19
2023-01-26,gasto,Servicios publicos,infraestructura,81924.68
2024-12-08,gasto,Compra inventario,costos,84673.65
2025-02-18,gasto,Publicidad online,marketing,54590.92
2024-02-01,gasto,Renta oficina,infraestructura,26235.61
2024-10-04,gasto,Nomina Operativa,personal,246906.51
2023-07-01,gasto,Servicios publicos,infraestructura,45409.92
2025-04-01,gasto,Publicidad online,marketing,72252.35
2023-04-06,gasto,Consultoria externa,servicios,129982.17
2023-08-27,ingreso,Venta producto B,ventas,902952.31
2024-01-20,gasto,Consultoria externa,servicios,140107.09
2025-01-03,ingreso,Venta producto A,ventas,169562.32
2024-03-12,gasto,Nomina Operativa,personal,149213.66
2024-08-15,gasto,Nomina Operativa,personal,246773.17
2023-06-07,gasto,Servicios publicos,infraestructura,24257.83
2023-12-05,gasto,Nomina Operativa,personal,237563.28
2024-09-17,ingreso,Venta producto B,ventas,219247.22
2025-04-06,gasto,Compra inventario,costos,154720.57
2024-07-25,gasto,Compra inventario,costos,266741.0
2023-09-23,gasto,Publicidad online,marketing,46878.32
2023-09-18,gasto,Nomina Operativa,personal,178380.98
2025-04-29,gasto,Consultoria externa,servicios,102588.67
2023-11-25,gasto,Consultoria externa,servicios,142519.15
2024-07-18,gasto,Compra inventario,costos,46742.44
2023-11-21,gasto,Publicidad online,marketing,50452.47
2024-10-10,ingreso,Venta producto A,ventas,550340.25
2023-04-18,gasto,Nomina Operativa,personal,71800.46
2023-01-21,ingreso,Venta producto B,ventas,946985.68
2023-08-17,ingreso,Venta producto A,ventas,118480.74
2023-04-14,ingreso,Venta producto B,ventas,550970.64
2025-07-07,ingreso,Venta producto B,ventas,59984.58
2024-10-29,gasto,Consultoria externa,servicios,52878.98
2024-07-05,ingreso,Venta producto A,ventas,376657.47
2024-11-28,gasto,Servicios publicos,infraestructura,17209.86
2025-02-22,ingreso,Venta producto A,ventas,205641.36
2025-05-29,gasto,Publicidad online,marketing,25893.18
2025-07-13,ingreso,Venta producto A,ventas,756291.45
2024-04-19,gasto,Servicios publicos,infraestructura,13369.51
2024-02-23,ingreso,Venta producto B,ventas,302849.4
2023-09-16,gasto,Servicios publicos,infraestructura,29641.65
2023-10-19,ingreso,Venta producto A,ventas,82799.93
2025-07-08,gasto,Consultoria externa,servicios,135303.21
2023-10-21,ingreso,Venta producto B,ventas,314971.63
2024-01-09,gasto,Renta oficina,infraestructura,35517.93
2024-08-12,gasto,Renta oficina,infraestructura,7720.89
2023-03-12,ingreso,Venta producto B,ventas,319691.66
2023-10-14,gasto,Renta oficina,infraestructura,91796.79
2023-12-22,gasto,Compra inventario,costos,164356.01
2024-07-23,gasto,Publicidad online,marketing,16031.88
2025-09-28,ingreso,Venta producto B,ventas,316315.56
2024-05-20,gasto,Consultoria externa,servicios,51863.61
2025-09-19,gasto,Servicios publicos,infraestructura,66471.52
2025-02-07,gasto,Compra inventario,costos,267796.41
2025-09-21,gasto,Nomina Operativa,personal,187516.09
2025-04-27,gasto,Nomina Operativa,personal,133451.72
2023-03-06,gasto,Renta oficina,infraestructura,12511.45
2023-09-21,gasto,Publicidad online,marketing,6667.59
2024-07-05,gasto,Servicios publicos,infraestructura,84961.96
2024-08-09,gasto,Consultoria externa,servicios,114434.11
2024-02-27,ingreso,Venta producto A,ventas,980173.11
2025-04-04,gasto,Servicios publicos,infraestructura,38082.88
2025-06-03,ingreso,Venta producto A,ventas,873747.66
2023-12-19,ingreso,Venta producto B,ventas,535675.07
2023-08-16,gasto,Publicidad online,marketing,60279.66
2025-01-07,gasto,Publicidad online,marketing,40547.37
2024-12-25,gasto,Renta oficina,infraestructura,70790.41
2023-11-05,gasto,Compra inventario,costos,91513.4
2023-07-29,gasto,Consultoria externa,servicios,109339.35
2024-01-23,gasto,Renta oficina,infraestructura,64891.03
2024-03-04,ingreso,Venta producto B,ventas,514065.28
2025-08-19,gasto,Nomina Operativa,personal,24824.37
2023-12-03,gasto,Servicios publicos,infraestructura,77524.3
2023-06-07,ingreso,Venta producto B,ventas,708590.32
2024-08-25,gasto,Renta oficina,infraestructura,90534.84
2025-01-16,gasto,Renta oficina,infraestructura,61794.21
2023-08-10,gasto,Servicios publicos,infraestructura,15641.61
2023-05-07,gasto,Nomina Operativa,personal,46468.58
2024-05-24,gasto,Nomina Operativa,personal,163699.36
2024-08-08,ingreso,Venta producto B,ventas,578641.7
2025-05-07,gasto,Nomina Operativa,personal,40485.76
2023-08-18,ingreso,Venta producto B,ventas,510810.3
2025-03-21,gasto,Consultoria externa,servicios,72580.68
2024-12-23,gasto,Publicidad online,marketing,21150.13
2024-06-28,gasto,Servicios publicos,infraestructura,71059.53
2024-06-25,ingreso,Venta producto B,ventas,679731.36
2023-07-10,gasto,Servicios publicos,infraestructura,46386.23
2023-05-08,gasto,Renta oficina,infraestructura,96918.35
2024-08-05,gasto,Consultoria externa,servicios,82890.35
2025-07-28,gasto,Compra inventario,costos,66943.92
2023-02-26,ingreso,Venta producto A,ventas,264460.42
2025-07-18,gasto,Nomina Operativa,personal,113021.45
2024-03-03,gasto,Servicios publicos,infraestructura,61552.58
2024-08-31,gasto,Renta oficina,infraestructura,11279.27
2024-12-23,gasto,Servicios publicos,infraestructura,26039.68
2025-05-29,ingreso,Venta producto B,ventas,330138.78
2025-05-06,ingreso,Venta producto B,ventas,809669.06
2025-07-22,gasto,Servicios publicos,infraestructura,96506.31
2024-01-08,gasto,Servicios publicos,infraestructura,70258.65
2024-12-09,ingreso,Venta producto A,ventas,735002.59
2023-10-18,ingreso,Venta producto B,ventas,773457.24
2023-10-20,gasto,Renta oficina,infraestructura,51028.04
2023-09-05,gasto,Publicidad online,marketing,32664.42
2025-09-06,gasto,Renta oficina,infraestructura,45650.52
2023-10-19,gasto,Nomina Operativa,personal,122799.44
2025-09-08,gasto,Servicios publicos,infraestructura,31717.45
2025-03-10,gasto,Compra inventario,costos,209754.66
2023-01-23,gasto,Publicidad online,marketing,59009.97
2025-07-01,gasto,Renta oficina,infraestructura,74360.48
2024-09-18,gasto,Renta oficina,infraestructura,68212.56
2023-06-30,gasto,Publicidad online,marketing,8623.33
2024-07-05,ingreso,Venta producto A,ventas,501926.88
2025-09-13,gasto,Renta oficina,infraestructura,60486.96
2024-03-31,gasto,Nomina Operativa,personal,137958.8
2024-03-30,gasto,Consultoria externa,servicios,53767.84
2024-01-07,gasto,Publicidad online,marketing,57478.59
2024-09-08,gasto,Renta oficina,infraestructura,70579.76
2025-09-07,gasto,Servicios publicos,infraestructura,78458.35
2025-09-05,gasto,Consultoria externa,servicios,75604.82
2024-01-31,gasto,Consultoria externa,servicios,77307.65
2024-01-18,gasto,Compra inventario,costos,105274.28
2025-08-08,gasto,Consultoria externa,servicios,42106.32
2025-05-16,gasto,Consultoria externa,servicios,117794.26
2024-03-08,gasto,Servicios publicos,infraestructura,73423.95
2024-01-24,gasto,Nomina Operativa,personal,200704.03
2023-02-12,gasto,Consultoria externa,servicios,27192.5
2023-01-05,gasto,Servicios publicos,infraestructura,82887.93
2023-02-15,gasto,Renta oficina,infraestructura,16489.83
2024-06-15,gasto,Servicios publicos,infraestructura,65789.82
2024-08-02,ingreso,Venta producto B,ventas,759614.2
2023-09-24,gasto,Publicidad online,marketing,39724.95
2025-07-29,gasto,Publicidad online,marketing,6237.67
2023-12-28,gasto,Servicios publicos,infraestructura,47186.33
2024-10-11,gasto,Consultoria externa,servicios,71650.79
2023-12-07,gasto,Publicidad online,marketing,21652.49
2024-04-13,gasto,Publicidad online,marketing,55552.9
2023-12-04,ingreso,Venta producto B,ventas,248726.07
2023-10-20,gasto,Renta oficina,infraestructura,42539.15
2024-10-22,gasto,Nomina Operativa,personal,40578.91
2023-10-02,gasto,Publicidad online,marketing,10258.13
2024-05-10,gasto,Renta oficina,infraestructura,10858.45
2024-02-20,gasto,Publicidad online,marketing,35180.77
2023-09-03,ingreso,Venta producto B,ventas,465907.12
2023-03-30,gasto,Renta oficina,infraestructura,79100.2
2025-04-03,gasto,Servicios publicos,infraestructura,60060.95
2023-09-10,gasto,Consultoria externa,servicios,116353.2
2025-03-26,ingreso,Venta producto B,ventas,385983.46
2023-08-20,gasto,Servicios publicos,infraestructura,80352.28
2025-04-04,gasto,Renta oficina,infraestructura,11389.77
2024-12-04,gasto,Consultoria externa,servicios,40945.62
2023-03-31,gasto,Servicios publicos,infraestructura,85713.76
2023-05-11,gasto,Consultoria externa,servicios,50421.18
2024-10-27,ingreso,Venta producto A,ventas,816199.57
2023-01-03,ingreso,Venta producto A,ventas,767691.19
2023-04-22,gasto,Compra inventario,costos,163746.04
2023-06-10,gasto,Publicidad online,marketing,7392.4
2024-04-14,gasto,Compra inventario,costos,32254.06
2024-08-02,ingreso,Venta producto A,ventas,369746.82
2023-04-07,gasto,Renta oficina,infraestructura,34581.05
2025-03-12,ingreso,Venta producto B,ventas,509948.64
2025-09-02,gasto,Publicidad online,marketing,51235.48
2024-06-29,gasto,Servicios publicos,infraestructura,56200.31
2024-02-29,gasto,Publicidad online,marketing,41407.91
2023-06-23,gasto,Servicios publicos,infraestructura,29264.89
2023-02-11,gasto,Publicidad online,marketing,5278.28
2023-04-21,gasto,Publicidad online,marketing,6268.76
2025-07-25,gasto,Renta oficina,infraestructura,5806.91
2023-05-06,gasto,Consultoria externa,servicios,29529.73
2025-07-29,gasto,Servicios publicos,infraestructura,58087.73
2023-03-24,gasto,Compra inventario,costos,220356.65
2024-03-01,gasto,Nomina Operativa,personal,102456.62
2024-10-08,gasto,Publicidad online,marketing,64137.85
2025-06-16,gasto,Nomina Operativa,personal,32451.29
2024-04-29,gasto,Consultoria externa,servicios,90336.84
2025-07-23,ingreso,Venta producto A,ventas,322798.48
2025-03-28,gasto,Servicios publicos,infraestructura,90536.88
2024-05-03,gasto,Publicidad online,marketing,23103.23
2024-10-16,gasto,Servicios publicos,infraestructura,16584.1
2025-04-27,gasto,Servicios publicos,infraestructura,34630.18
2024-07-01,gasto,Consultoria externa,servicios,141666.89
2024-11-13,gasto,Servicios publicos,infraestructura,85778.18
2023-11-29,ingreso,Venta producto A,ventas,128334.29
2023-01-23,ingreso,Venta producto A,ventas,513977.17
2023-10-12,gasto,Nomina Operativa,personal,11243.33
2025-07-02,gasto,Compra inventario,costos,194838.23
2025-07-24,gasto,Compra inventario,costos,30006.02
2024-07-05,ingreso,Venta producto A,ventas,729209.11
2023-01-23,ingreso,Venta producto B,ventas,763564.48
2023-07-16,gasto,Renta oficina,infraestructura,50806.22
2023-12-05,gasto,Compra inventario,costos,134595.1
2024-06-01,gasto,Compra inventario,costos,198711.11
2024-12-10,gasto,Renta oficina,infraestructura,78073.74
2024-11-20,gasto,Compra inventario,costos,21918.5
2023-11-21,gasto,Nomina Operativa,personal,155891.54
2025-08-22,gasto,Nomina Operativa,personal,88118.1
2025-07-24,gasto,Servicios publicos,infraestructura,17123.76
2023-03-13,gasto,Publicidad online,marketing,28136.61
2023-01-05,gasto,Consultoria externa,servicios,97434.92
2025-07-08,ingreso,Venta producto B,ventas,390622.7
2024-03-13,gasto,Renta oficina,infraestructura,20143.69
2025-09-28,ingreso,Venta producto B,ventas,701326.01
2023-02-03,ingreso,Venta producto B,ventas,882891.78
2024-01-15,gasto,Consultoria externa,servicios,119992.24
2024-03-23,gasto,Publicidad online,marketing,44605.45
2024-08-01,gasto,Compra inventario,costos,273579.65
2024-05-12,ingreso,Venta producto A,ventas,605895.1
2025-04-14,gasto,Nomina Operativa,personal,98409.6
2025-06-29,ingreso,Venta producto B,ventas,829722.28
2024-10-15,gasto,Consultoria externa,servicios,56379.67
2023-03-01,gasto,Renta oficina,infraestructura,88873.85
2024-10-28,gasto,Consultoria externa,servicios,99424.41
2024-06-25,gasto,Compra inventario,costos,281765.99
2025-09-15,gasto,Compra inventario,costos,164041.04
2023-06-09,ingreso,Venta producto B,ventas,999263.0
2024-08-06,gasto,Renta oficina,infraestructura,44409.4
2023-01-18,gasto,Compra inventario,costos,203279.32
2023-10-14,gasto,Publicidad online,marketing,76867.86
2025-04-22,gasto,Servicios publicos,infraestructura,48411.11
2024-01-07,gasto,Renta oficina,infraestructura,76975.04
2024-11-02,gasto,Compra inventario,costos,229589.74
2024-09-06,ingreso,Venta producto B,ventas,743713.88
2024-12-11,gasto,Servicios publicos,infraestructura,60665.46
2024-12-19,gasto,Compra inventario,costos,64086.41
2023-02-28,gasto,Nomina Operativa,personal,176298.11
2023-10-19,gasto,Consultoria externa,servicios,117912.06
