fecha,tipo,concepto,categoria,monto
2024-07-07,ingreso,Venta producto B,ventas,698810.88
2024-01-29,gasto,Compra inventario,costos,27593.23
2023-03-15,gasto,Publicidad online,marketing,5921.77
2024-10-28,gasto,Publicidad online,marketing,31360.43
2024-06-26,gasto,Renta oficina,infraestructura,80167.79
2025-08-06,gasto,Servicios publicos,infraestructura,89276.26
2024-11-20,gasto,Publicidad online,marketing,37731.13
2024-08-18,gasto,Publicidad online,marketing,29826.98
2023-04-14,ingreso,Venta producto A,ventas,784396.47
2024-01-01,ingreso,Venta producto A,ventas,188183.41
2024-07-29,gasto,Publicidad online,marketing,57479.12
2024-09-05,gasto,Nomina Operativa,personal,113058.8
2024-10-06,gasto,Consultoria externa,servicios,43073.53
2024-08-08,ingreso,Venta producto A,ventas,621540.39
2024-04-25,gasto,Publicidad online,marketing,23475.98
2025-04-06,ingreso,Venta producto A,ventas,154490.52
2024-12-08,gasto,Nomina Operativa,personal,174862.53
2023-11-06,gasto,Servicios publicos,infraestructura,24111.88
2025-01-25,gasto,Compra inventario,costos,104203.92
2023-06-29,gasto,Servicios publicos,infraestructura,80405.2
2024-07-27,gasto,Compra inventario,costos,244747.62
2025-07-30,gasto,Consultoria externa,servicios,115384.28
2025-09-23,gasto,Nomina Operativa,personal,26075.93
2025-09-26,gasto,Nomina Operativa,personal,108537.24
2025-07-18,gasto,Servicios publicos,infraestructura,20835.4
2024-03-31,gasto,Compra inventario,costos,48079.26
2024-02-05,gasto,Servicios publicos,infraestructura,92804.57
2023-04-23,gasto,Renta oficina,infraestructura,62130.84
2024-03-06,gasto,Renta oficina,infraestructura,86527.05
2025-09-28,gasto,Consultoria externa,servicios,128716.31
2023-05-10,gasto,Nomina Operativa,personal,133736.92
2024-02-17,gasto,Renta oficina,infraestructura,50834.61
2025-05-20,gasto,Publicidad online,marketing,26590.1
2024-06-17,gasto,Consultoria externa,servicios,65401.81
2023-08-29,gasto,Servicios publicos,infraestructura,98577.36
2025-03-12,gasto,Compra inventario,costos,161615.06
2024-08-16,gasto,Compra inventario,costos,92517.87
2024-02-04,ingreso,Venta producto B,ventas,649020.44
2025-03-20,gasto,Nomina Operativa,personal,107740.87
2024-10-10,gasto,Nomina Operativa,personal,64554.59
2023-05-01,gasto,Renta oficina,infraestructura,15288.6
2024-04-01,gasto,Nomina Operativa,personal,228815.13
2024-11-25,gasto,Renta oficina,infraestructura,8423.25
2025-01-08,gasto,Publicidad online,marketing,65945.44
2025-03-02,gasto,Compra inventario,costos,193490.06
2024-06-02,ingreso,Venta producto B,ventas,355825.58
2023-12-28,ingreso,Venta producto A,ventas,131607.88
2024-03-19,gasto,Servicios publicos,infraestructura,56382.71
2023-06-22,gasto,Servicios publicos,infraestructura,61550.74
2024-01-04,gasto,Consultoria externa,servicios,44583.87
2024-10-30,gasto,Compra inventario,costos,141945.88
2024-08-21,gasto,Renta oficina,infraestructura,25233.2
2023-11-04,ingreso,Venta producto B,ventas,491585.34
2023-09-22,gasto,Servicios publicos,infraestructura,23089.68
2023-08-27,gasto,Consultoria externa,servicios,66470.77
2023-06-25,gasto,Compra inventario,costos,39520.3
2023-10-15,gasto,Nomina Operativa,personal,119054.01
2025-05-13,gasto,Publicidad online,marketing,8094.33
2025-09-03,gasto,Servicios publicos,infraestructura,67368.35
2023-04-03,gasto,Servicios publicos,infraestructura,79836.75
2023-07-20,gasto,Consultoria externa,servicios,85609.93
2024-10-07,gasto,Servicios publicos,infraestructura,69819.17
2024-01-05,ingreso,Venta producto B,ventas,415053.27
2025-05-16,gasto,Publicidad online,marketing,25504.54
2024-12-13,ingreso,Venta producto B,ventas,927861.25
2025-01-07,gasto,Compra inventario,costos,29963.22
2024-05-31,gasto,Consultoria externa,servicios,34753.56
2025-03-07,gasto,Compra inventario,costos,159774.42
2024-11-28,gasto,Compra inventario,costos,212276.36
2025-01-07,gasto,Renta oficina,infraestructura,58620.66
2023-08-01,gasto,Servicios publicos,infraestructura,10052.6
2025-09-09,gasto,Compra inventario,costos,89397.0
2024-06-14,gasto,Compra inventario,costos,54741.33
