fecha,tipo,concepto,categoria,monto
2025-05-08,ingreso,Venta producto A,ventas,949913.01
2025-03-13,gasto,Nomina Operativa,personal,52026.09
2025-09-16,ingreso,Venta producto A,ventas,494519.11
2025-03-18,gasto,Nomina Operativa,personal,96366.23
2025-01-26,gasto,Consultoria externa,servicios,86143.97
2025-03-22,ingreso,Venta producto A,ventas,436542.76
2025-01-29,gasto,Nomina Operativa,personal,87618.41
2025-07-06,gasto,Publicidad online,marketing,43705.05
2025-01-31,ingreso,Venta producto B,ventas,980420.95
2025-05-12,gasto,Consultoria externa,servicios,140073.23
2025-06-21,gasto,Consultoria externa,servicios,21980.78
2025-05-30,gasto,Renta oficina,infraestructura,39553.03
2025-01-29,gasto,Consultoria externa,servicios,143350.61
2025-07-01,gasto,Servicios publicos,infraestructura,36356.14
2025-03-11,ingreso,Venta producto B,ventas,217531.49
2025-03-09,ingreso,Venta producto B,ventas,789359.32
2025-07-05,ingreso,Venta producto A,ventas,647728.24
2025-01-12,ingreso,Venta producto B,ventas,660799.65
2025-04-17,gasto,Consultoria externa,servicios,74766.71
2025-04-16,ingreso,Venta producto A,ventas,881777.93
2025-07-22,gasto,Compra inventario,costos,115136.08
2025-01-29,gasto,Compra inventario,costos,129620.01
2025-07-10,gasto,Renta oficina,infraestructura,22475.27
2025-06-07,gasto,Renta oficina,infraestructura,32167.7
2025-01-20,gasto,Consultoria externa,servicios,139759.4
2025-05-25,gasto,Renta oficina,infraestructura,15905.11
2025-06-07,gasto,Renta oficina,infraestructura,91873.23
2025-02-15,gasto,Publicidad online,marketing,74084.42
2025-08-23,gasto,Servicios publicos,infraestructura,16483.83
2025-08-20,ingreso,Venta producto B,ventas,545204.66
2025-09-10,gasto,Renta oficina,infraestructura,71263.92
2025-07-27,ingreso,Venta producto B,ventas,188250.86
2025-08-13,ingreso,Venta producto B,ventas,797017.49
2025-08-09,ingreso,Venta producto B,ventas,509422.83
2025-05-15,ingreso,Venta producto A,ventas,438432.71
2025-06-30,gasto,Nomina Operativa,personal,201384.0
2025-03-21,gasto,Publicidad online,marketing,36149.69
2025-09-15,gasto,Renta oficina,infraestructura,18060.53
2025-02-24,ingreso,Venta producto A,ventas,900312.24
2025-08-17,gasto,Publicidad online,marketing,29808.76
2025-03-12,gasto,Renta oficina,infraestructura,8736.0
2025-08-27,gasto,Publicidad online,marketing,19173.32
2025-03-29,ingreso,Venta producto A,ventas,498983.32
2025-03-16,gasto,Servicios publicos,infraestructura,42250.04
2025-06-23,gasto,Publicidad online,marketing,14177.56
2025-05-13,gasto,Consultoria externa,servicios,44154.78
2025-08-11,gasto,Renta oficina,infraestructura,91281.22
2025-09-29,gasto,Consultoria externa,servicios,50013.05
2025-06-07,gasto,Consultoria externa,servicios,75503.24
2025-01-10,gasto,Consultoria externa,servicios,146048.79
2025-01-06,gasto,Publicidad online,marketing,61245.98
2025-05-04,gasto,Consultoria externa,servicios,69399.65
2025-07-15,gasto,Compra inventario,costos,213919.97
2025-01-02,gasto,Publicidad online,marketing,63910.62
2025-06-30,gasto,Renta oficina,infraestructura,86920.64
2025-08-02,gasto,Renta oficina,infraestructura,19747.56
2025-05-20,ingreso,Venta producto A,ventas,73039.81
2025-08-04,gasto,Renta oficina,infraestructura,21790.61
2025-08-26,gasto,Nomina Operativa,personal,225922.19
2025-09-11,gasto,Renta oficina,infraestructura,33527.65
2025-09-15,gasto,Consultoria externa,servicios,100140.8
2025-02-02,ingreso,Venta producto A,ventas,292501.29
2025-04-22,gasto,Nomina Operativa,personal,43052.72
2025-03-11,gasto,Consultoria externa,servicios,65841.27
2025-04-08,gasto,Publicidad online,marketing,53842.4
2025-01-12,gasto,Nomina Operativa,personal,208912.01
2025-06-06,gasto,Nomina Operativa,personal,201055.48
2025-09-13,gasto,Compra inventario,costos,66027.59
2025-03-30,gasto,Servicios publicos,infraestructura,21835.22
2025-06-28,gasto,Publicidad online,marketing,40212.43
2025-08-28,ingreso,Venta producto A,ventas,309153.44
2025-09-30,ingreso,Venta producto B,ventas,867757.34
2025-02-02,ingreso,Venta producto A,ventas,895334.91
2025-06-07,gasto,Consultoria externa,servicios,59191.27
2025-01-27,gasto,Renta oficina,infraestructura,8528.73
2025-06-12,gasto,Nomina Operativa,personal,116186.87
2025-03-29,gasto,Publicidad online,marketing,27843.97
2025-01-20,gasto,Publicidad online,marketing,48764.78
2025-08-08,gasto,Consultoria externa,servicios,54220.02
2025-03-17,gasto,Servicios publicos,infraestructura,35615.73
2025-09-05,ingreso,Venta producto A,ventas,914086.33
2025-06-10,ingreso,Venta producto A,ventas,812452.46
2025-05-27,gasto,Compra inventario,costos,130942.25
2025-04-04,gasto,Nomina Operativa,personal,129747.42
2025-04-02,ingreso,Venta producto B,ventas,791875.88
2025-02-17,gasto,Nomina Operativa,personal,40938.03
2025-02-02,gasto,Renta oficina,infraestructura,62994.22
2025-06-13,ingreso,Venta producto A,ventas,149846.48
2025-01-29,gasto,Consultoria externa,servicios,26338.89
2025-03-10,ingreso,Venta producto B,ventas,568158.57
2025-01-23,gasto,Servicios publicos,infraestructura,8431.38
2025-08-16,gasto,Compra inventario,costos,120359.49
2025-07-16,gasto,Renta oficina,infraestructura,96043.95
2025-01-14,gasto,Consultoria externa,servicios,53085.82
2025-06-15,gasto,Nomina Operativa,personal,96751.64
2025-02-14,gasto,Publicidad online,marketing,8235.65
2025-08-12,gasto,Consultoria externa,servicios,88348.56
2025-07-03,gasto,Consultoria externa,servicios,39030.6
2025-05-07,gasto,Nomina Operativa,personal,217474.3
2025-03-17,gasto,Compra inventario,costos,163484.21
2025-08-02,gasto,Compra inventario,costos,162097.45
2025-08-06,gasto,Publicidad online,marketing,26037.12
2025-07-12,gasto,Servicios publicos,infraestructura,36814.04
2025-04-26,gasto,Nomina Operativa,personal,84918.4
2025-08-27,gasto,Servicios publicos,infraestructura,14985.72
2025-07-12,ingreso,Venta producto A,ventas,110400.07
2025-06-23,gasto,Consultoria externa,servicios,101766.85
2025-01-22,gasto,Compra inventario,costos,196427.87
2025-09-21,gasto,Renta oficina,infraestructura,60285.97
2025-07-01,gasto,Consultoria externa,servicios,77892.89
2025-03-02,gasto,Compra inventario,costos,276758.45
2025-03-19,gasto,Publicidad online,marketing,55782.68
2025-07-08,gasto,Servicios publicos,infraestructura,47089.75
2025-06-11,ingreso,Venta producto B,ventas,537668.56
2025-02-06,gasto,Nomina Operativa,personal,224399.83
2025-09-15,gasto,Servicios publicos,infraestructura,49449.82
2025-08-08,gasto,Consultoria externa,servicios,34355.97
2025-03-18,gasto,Servicios publicos,infraestructura,77515.66
2025-02-10,gasto,Renta oficina,infraestructura,32453.67
2025-04-25,gasto,Compra inventario,costos,239703.66
2025-09-27,gasto,Consultoria externa,servicios,83885.35
2025-05-13,gasto,Compra inventario,costos,233590.84
2025-07-14,ingreso,Venta producto A,ventas,626421.12
2025-04-25,gasto,Servicios publicos,infraestructura,85621.9
2025-07-17,gasto,Nomina Operativa,personal,165938.26
2025-01-23,gasto,Renta oficina,infraestructura,51276.88
2025-04-12,gasto,Publicidad online,marketing,11752.52
2025-01-29,gasto,Consultoria externa,servicios,74642.36
2025-06-10,gasto,Publicidad online,marketing,5292.9
2025-06-04,gasto,Servicios publicos,infraestructura,67800.98
2025-04-04,gasto,Servicios publicos,infraestructura,54707.69
2025-08-28,gasto,Publicidad online,marketing,24062.17
2025-02-21,ingreso,Venta producto B,ventas,718376.67
2025-03-02,ingreso,Venta producto A,ventas,771288.19
2025-07-10,gasto,Publicidad online,marketing,20228.69
2025-07-25,ingreso,Venta producto B,ventas,798396.95
2025-07-08,ingreso,Venta producto B,ventas,209274.94
2025-06-10,gasto,Renta oficina,infraestructura,93390.14
2025-01-14,gasto,Compra inventario,costos,196027.86
2025-08-07,gasto,Publicidad online,marketing,79158.26
2025-01-31,gasto,Nomina Operativa,personal,70397.58
2025-05-03,gasto,Nomina Operativa,personal,174755.86
2025-09-10,gasto,Compra inventario,costos,198875.3
2025-04-16,gasto,Consultoria externa,servicios,60449.49
2025-05-23,gasto,Publicidad online,marketing,46807.4
2025-08-18,gasto,Nomina Operativa,personal,110573.09
2025-09-02,gasto,Consultoria externa,servicios,75962.65
2025-05-30,gasto,Publicidad online,marketing,45264.69
2025-03-27,gasto,Renta oficina,infraestructura,26531.64
2025-06-04,ingreso,Venta producto A,ventas,628966.58
2025-05-14,gasto,Consultoria externa,servicios,89530.88
2025-04-19,gasto,Consultoria externa,servicios,11789.5
2025-01-28,gasto,Nomina Operativa,personal,98778.57
2025-07-03,gasto,Publicidad online,marketing,40137.48
2025-08-02,gasto,Compra inventario,costos,91052.28
2025-04-19,gasto,Consultoria externa,servicios,106635.31
2025-06-06,gasto,Servicios publicos,infraestructura,20035.02
2025-09-06,ingreso,Venta producto A,ventas,116318.66
2025-07-12,gasto,Nomina Operativa,personal,118984.62
2025-07-25,gasto,Publicidad online,marketing,59353.08
2025-03-02,gasto,Nomina Operativa,personal,163311.51
2025-05-22,gasto,Compra inventario,costos,98717.0
2025-06-04,gasto,Servicios publicos,infraestructura,93017.93
2025-05-25,ingreso,Venta producto A,ventas,733765.73
2025-08-10,ingreso,Venta producto A,ventas,689504.54
2025-06-24,gasto,Servicios publicos,infraestructura,22123.24
2025-01-27,gasto,Nomina Operativa,personal,118775.45
2025-02-25,gasto,Compra inventario,costos,147779.07
2025-04-12,gasto,Publicidad online,marketing,67892.65
2025-04-11,gasto,Compra inventario,costos,98343.71
2025-04-25,gasto,Compra inventario,costos,279405.25
2025-01-20,ingreso,Venta producto B,ventas,666893.21
2025-02-07,gasto,Compra inventario,costos,188538.23
2025-04-18,gasto,Publicidad online,marketing,17754.31
2025-06-22,gasto,Nomina Operativa,personal,144677.83
2025-09-11,gasto,Compra inventario,costos,13661.08
2025-01-13,gasto,Consultoria externa,servicios,105250.18
2025-08-25,ingreso,Venta producto A,ventas,994914.72
2025-08-14,gasto,Nomina Operativa,personal,119098.24
2025-07-16,ingreso,Venta producto B,ventas,123195.19
2025-04-04,gasto,Consultoria externa,servicios,70953.27
2025-01-27,gasto,Renta oficina,infraestructura,72772.38
2025-07-26,gasto,Publicidad online,marketing,50782.65
2025-08-31,gasto,Compra inventario,costos,20911.7
2025-04-14,gasto,Compra inventario,costos,214142.41
2025-06-29,gasto,Nomina Operativa,personal,58907.39
2025-03-18,gasto,Publicidad online,marketing,77244.49
2025-01-18,ingreso,Venta producto A,ventas,561324.24
2025-08-27,gasto,Consultoria externa,servicios,115676.74
2025-01-02,gasto,Servicios publicos,infraestructura,56455.65
2025-06-17,gasto,Consultoria externa,servicios,33619.83
2025-09-15,gasto,Nomina Operativa,personal,141232.16
2025-03-28,gasto,Publicidad online,marketing,27803.42
2025-01-07,gasto,Nomina Operativa,personal,210261.79
2025-01-19,gasto,Publicidad online,marketing,47391.64
2025-08-06,gasto,Compra inventario,costos,68401.55
2025-07-11,gasto,Renta oficina,infraestructura,96476.65
2025-02-04,ingreso,Venta producto A,ventas,593198.8
2025-02-13,ingreso,Venta producto A,ventas,510489.13
2025-08-25,gasto,Publicidad online,marketing,58442.83
2025-01-14,gasto,Renta oficina,infraestructura,19779.92
2025-09-20,gasto,Publicidad online,marketing,36414.76
2025-06-01,gasto,Publicidad online,marketing,40792.79
2025-05-03,gasto,Compra inventario,costos,183370.51
2025-03-16,gasto,Servicios publicos,infraestructura,66637.58
2025-09-16,ingreso,Venta producto A,ventas,907408.27
2025-08-25,gasto,Renta oficina,infraestructura,34075.81
2025-09-08,gasto,Renta oficina,infraestructura,43583.27
2025-03-17,ingreso,Venta producto A,ventas,246812.32
2025-06-07,ingreso,Venta producto A,ventas,596112.64
2025-01-16,gasto,Compra inventario,costos,160163.8
2025-06-18,gasto,Compra inventario,costos,79536.32
2025-02-01,gasto,Compra inventario,costos,225198.52
2025-01-29,gasto,Publicidad online,marketing,59449.88
2025-08-25,gasto,Renta oficina,infraestructura,27150.08
2025-07-05,gasto,Servicios publicos,infraestructura,82949.39
2025-09-14,gasto,Servicios publicos,infraestructura,94474.76
2025-09-16,gasto,Compra inventario,costos,114296.3
2025-07-06,gasto,Servicios publicos,infraestructura,16097.87
2025-03-31,ingreso,Venta producto A,ventas,137779.61
2025-04-13,gasto,Consultoria externa,servicios,122554.25
2025-01-24,ingreso,Venta producto B,ventas,397182.37
2025-03-10,gasto,Publicidad online,marketing,51924.82
2025-05-04,ingreso,Venta producto A,ventas,731446.82
2025-07-01,gasto,Publicidad online,marketing,8334.31
2025-08-18,gasto,Compra inventario,costos,162042.55
2025-01-10,gasto,Renta oficina,infraestructura,9516.05
2025-05-21,gasto,Servicios publicos,infraestructura,35592.18
2025-04-29,gasto,Publicidad online,marketing,9642.43
2025-08-06,gasto,Compra inventario,costos,74575.13
2025-01-09,ingreso,Venta producto B,ventas,428665.3
2025-09-08,ingreso,Venta producto A,ventas,364560.18
2025-05-09,ingreso,Venta producto B,ventas,475199.38
2025-08-16,gasto,Renta oficina,infraestructura,45048.67
2025-09-20,gasto,Nomina Operativa,personal,191196.57
2025-06-25,gasto,Publicidad online,marketing,54303.19
2025-04-24,gasto,Compra inventario,costos,165525.5
2025-02-25,ingreso,Venta producto A,ventas,614397.85
2025-06-03,gasto,Compra inventario,costos,244101.87
2025-05-22,gasto,Renta oficina,infraestructura,37377.65
2025-06-26,gasto,Renta oficina,infraestructura,93293.8
2025-09-23,gasto,Compra inventario,costos,48401.45
2025-08-23,gasto,Publicidad online,marketing,66067.21
2025-07-11,ingreso,Venta producto A,ventas,206858.19
2025-04-26,ingreso,Venta producto A,ventas,445441.82
2025-01-28,gasto,Consultoria externa,servicios,137170.0
2025-05-30,ingreso,Venta producto A,ventas,364880.59
2025-06-09,ingreso,Venta producto B,ventas,150402.47
2025-03-21,ingreso,Venta producto A,ventas,176120.13
2025-08-09,gasto,Nomina Operativa,personal,168709.14
2025-01-25,gasto,Nomina Operativa,personal,26728.59
2025-08-15,ingreso,Venta producto A,ventas,241174.54
