fecha,tipo,concepto,categoria,monto
2025-08-06,gasto,Servicios publicos,infraestructura,89276.26
2025-04-06,ingreso,Venta producto A,ventas,154490.52
2025-01-25,gasto,Compra inventario,costos,104203.92
2025-07-30,gasto,Consultoria externa,servicios,115384.28
2025-09-23,gasto,Nomina Operativa,personal,26075.93
2025-09-26,gasto,Nomina Operativa,personal,108537.24
2025-07-18,gasto,Servicios publicos,infraestructura,20835.4
2025-09-28,gasto,Consultoria externa,servicios,128716.31
2025-05-20,gasto,Publicidad online,marketing,26590.1
2025-03-12,gasto,Compra inventario,costos,161615.06
2025-03-20,gasto,Nomina Operativa,personal,107740.87
2025-01-08,gasto,Publicidad online,marketing,65945.44
2025-03-02,gasto,Compra inventario,costos,193490.06
2025-05-13,gasto,Publicidad online,marketing,8094.33
2025-09-03,gasto,Servicios publicos,infraestructura,67368.35
2025-05-16,gasto,Publicidad online,marketing,25504.54
2025-01-07,gasto,Compra inventario,costos,29963.22
2025-03-07,gasto,Compra inventario,costos,159774.42
2025-01-07,gasto,Renta oficina,infraestructura,58620.66
2025-09-09,gasto,Compra inventario,costos,89397.0
2025-03-17,ingreso,Venta producto A,ventas,383980.22
2025-09-23,ingreso,Venta producto A,ventas,516492.95
2025-09-28,gasto,Consultoria externa,servicios,117286.38
2025-05-01,gasto,Compra inventario,costos,152288.96
2025-03-18,gasto,Publicidad online,marketing,33171.0
2025-07-23,gasto,Servicios publicos,infraestructura,86502.87
2025-06-16,gasto,Consultoria externa,servicios,51424.05
2025-01-09,gasto,Compra inventario,costos,232431.2
2025-03-08,gasto,Consultoria externa,servicios,146446.54
2025-01-13,gasto,Nomina Operativa,personal,201838.51
2025-04-03,gasto,Nomina Operativa,personal,174406.29
2025-01-02,gasto,Renta oficina,infraestructura,63801.52
2025-08-12,gasto,Servicios publicos,infraestructura,9519.73
2025-06-24,ingreso,Venta producto A,ventas,348855.1
2025-06-14,gasto,Consultoria externa,servicios,20081.54
2025-01-18,ingreso,Venta producto B,ventas,587963.72
2025-07-23,gasto,Nomina Operativa,personal,22961.78
2025-08-29,gasto,Servicios publicos,infraestructura,39596.85
2025-03-26,gasto,Renta oficina,infraestructura,80553.6
2025-07-16,gasto,Renta oficina,infraestructura,12834.01
2025-02-08,gasto,Nomina Operativa,personal,35540.62
2025-04-05,gasto,Compra inventario,costos,133740.26
2025-02-10,gasto,Publicidad online,marketing,69147.42
2025-03-03,gasto,Publicidad online,marketing,56722.29
2025-07-10,ingreso,Venta producto A,ventas,586465.99
2025-06-15,gasto,Compra inventario,costos,245507.42
2025-06-15,gasto,Compra inventario,costos,112184.62
2025-01-09,ingreso,Venta producto B,ventas,139666.94
2025-04-07,gasto,Servicios publicos,infraestructura,5846.62
2025-07-18,ingreso,Venta producto B,ventas,302205.69
2025-08-02,gasto,Servicios publicos,infraestructura,55308.79
2025-08-03,gasto,Renta oficina,infraestructura,75776.04
2025-03-02,gasto,Servicios publicos,infraestructura,30995.3
2025-03-07,ingreso,Venta producto B,ventas,284570.8
2025-04-28,gasto,Servicios publicos,infraestructura,25132.49
2025-03-20,gasto,Servicios publicos,infraestructura,46825.53
2025-01-07,ingreso,Venta producto A,ventas,337495.87
2025-06-05,gasto,Servicios publicos,infraestructura,18694.78
2025-01-21,gasto,Compra inventario,costos,47041.69
2025-07-30,gasto,Servicios publicos,infraestructura,45543.53
2025-05-05,gasto,Renta oficina,infraestructura,88697.1
2025-05-15,gasto,Nomina Operativa,personal,46609.96
2025-07-07,ingreso,Venta producto A,ventas,464659.8
2025-08-30,gasto,Consultoria externa,servicios,79526.71
2025-08-13,ingreso,Venta producto A,ventas,865222.81
2025-08-11,gasto,Publicidad online,marketing,56272.89
2025-01-05,gasto,Publicidad online,marketing,22078.71
2025-05-16,gasto,Compra inventario,costos,46032.06
2025-02-12,gasto,Publicidad online,marketing,63261.98
2025-06-20,gasto,Consultoria externa,servicios,90849.61
2025-06-13,gasto,Compra inventario,costos,37154.97
2025-02-10,gasto,Publicidad online,marketing,8572.24
2025-08-10,gasto,Publicidad online,marketing,25745.28
2025-06-21,gasto,Nomina Operativa,personal,89744.37
2025-07-30,gasto,Nomina Operativa,personal,103039.32
2025-01-10,ingreso,Venta producto B,ventas,275209.92
2025-04-04,gasto,Renta oficina,infraestructura,76143.52
2025-08-07,gasto,Nomina Operativa,personal,28804.38
2025-01-06,gasto,Publicidad online,marketing,34456.07
2025-08-12,gasto,Publicidad online,marketing,6468.79
2025-06-22,gasto,Compra inventario,costos,108084.18
2025-05-08,gasto,Consultoria externa,servicios,136945.74
2025-09-17,gasto,Nomina Operativa,personal,180265.58
2025-09-27,ingreso,Venta producto B,ventas,213117.33
2025-01-27,gasto,Compra inventario,costos,32059.01
2025-02-03,ingreso,Venta producto B,ventas,581729.06
