fecha,tipo,concepto,categoria,monto
2024-09-05,gasto,Renta oficina,infraestructura,15340.76
2024-12-15,gasto,Nomina Operativa,personal,227468.17
2024-10-29,gasto,Consultoria externa,servicios,116055.21
2024-01-10,gasto,Compra inventario,costos,285286.29
2024-04-05,gasto,Consultoria externa,servicios,31831.14
2024-03-08,ingreso,Venta producto B,ventas,804816.7
2024-03-30,gasto,Renta oficina,infraestructura,6940.9
2024-03-22,gasto,Consultoria externa,servicios,132085.87
2024-10-17,gasto,Consultoria externa,servicios,17634.39
2024-02-02,gasto,Renta oficina,infraestructura,30178.93
2024-08-09,gasto,Renta oficina,infraestructura,10500.91
2024-09-20,gasto,Consultoria externa,servicios,59958.61
2024-11-12,gasto,Servicios publicos,infraestructura,96202.7
2024-02-09,gasto,Servicios publicos,infraestructura,88627.56
2024-04-14,ingreso,Venta producto B,ventas,873929.83
2024-03-03,gasto,Consultoria externa,servicios,103209.92
2024-05-18,gasto,Publicidad online,marketing,29368.17
2024-07-14,gasto,Renta oficina,infraestructura,72369.12
2024-04-13,ingreso,Venta producto B,ventas,218283.45
2024-07-27,gasto,Servicios publicos,infraestructura,65846.21
2024-02-11,ingreso,Venta producto B,ventas,964134.16
2024-07-25,gasto,Servicios publicos,infraestructura,40927.93
2024-10-21,gasto,Nomina Operativa,personal,200813.68
2024-06-02,ingreso,Venta producto B,ventas,256757.6
2024-03-26,ingreso,Venta producto B,ventas,239430.67
2024-10-08,gasto,Renta oficina,infraestructura,88788.4
2024-04-02,gasto,Consultoria externa,servicios,20968.76
2024-05-02,gasto,Publicidad online,marketing,6910.18
2024-06-18,ingreso,Venta producto B,ventas,602930.56
2024-02-09,ingreso,Venta producto B,ventas,81473.48
2024-05-20,gasto,Consultoria externa,servicios,10828.95
2024-08-21,ingreso,Venta producto B,ventas,593131.43
2024-03-17,ingreso,Venta producto A,ventas,918620.09
2024-11-15,ingreso,Venta producto B,ventas,122748.29
2024-03-24,gasto,Servicios publicos,infraestructura,68603.83
2024-04-22,gasto,Consultoria externa,servicios,147546.67
2024-01-10,gasto,Publicidad online,marketing,44103.62
2024-08-01,gasto,Compra inventario,costos,111085.78
2024-12-20,gasto,Nomina Operativa,personal,189351.39
2024-04-02,ingreso,Venta producto A,ventas,229625.58
2024-06-22,ingreso,Venta producto A,ventas,115572.54
2024-05-14,gasto,Servicios publicos,infraestructura,35969.62
2024-05-07,gasto,Nomina Operativa,personal,109855.49
2024-06-30,gasto,Nomina Operativa,personal,136745.89
2024-03-09,gasto,Publicidad online,marketing,72485.89
2024-09-20,ingreso,Venta producto A,ventas,704174.97
2024-01-14,gasto,Servicios publicos,infraestructura,66029.02
2024-06-26,ingreso,Venta producto A,ventas,992786.15
2024-07-20,gasto,Nomina Operativa,personal,13745.36
2024-03-18,gasto,Renta oficina,infraestructura,55221.39
2024-05-27,ingreso,Venta producto B,ventas,66408.17
2024-07-18,gasto,Servicios publicos,infraestructura,43423.0
2024-06-30,gasto,Renta oficina,infraestructura,17780.09
2024-07-31,gasto,Nomina Operativa,personal,135718.02
2024-02-08,gasto,Compra inventario,costos,96888.27
2024-11-02,ingreso,Venta producto A,ventas,580788.66
2024-01-10,gasto,Compra inventario,costos,175030.07
2024-10-22,gasto,Consultoria externa,servicios,96873.05
2024-12-04,ingreso,Venta producto B,ventas,903679.99
2024-09-24,ingreso,Venta producto B,ventas,423737.59
2024-08-08,gasto,Renta oficina,infraestructura,27230.32
2024-10-03,gasto,Servicios publicos,infraestructura,16582.66
2024-06-24,gasto,Consultoria externa,servicios,143782.74
2024-08-27,gasto,Consultoria externa,servicios,91864.69
2024-10-18,gasto,Servicios publicos,infraestructura,24354.49
2024-08-18,gasto,Renta oficina,infraestructura,65601.67
2024-12-16,ingreso,Venta producto A,ventas,375024.54
2024-08-01,gasto,Nomina Operativa,personal,241395.58
2024-02-07,gasto,Renta oficina,infraestructura,69677.36
2024-11-02,gasto,Servicios publicos,infraestructura,24665.56
2024-07-24,gasto,Servicios publicos,infraestructura,56535.54
2024-11-30,ingreso,Venta producto A,ventas,762958.08
2024-02-23,gasto,Compra inventario,costos,13745.51
2024-10-13,gasto,Publicidad online,marketing,63105.91
2024-07-04,ingreso,Venta producto B,ventas,982276.11
2024-10-27,gasto,Consultoria externa,servicios,46448.7
2024-04-02,gasto,Publicidad online,marketing,18315.25
2024-07-20,gasto,Consultoria externa,servicios,50044.37
2024-07-09,gasto,Nomina Operativa,personal,15088.39
2024-09-03,gasto,Renta oficina,infraestructura,74651.21
2024-03-18,ingreso,Venta producto A,ventas,520111.34
2024-06-15,ingreso,Venta producto B,ventas,736481.12
2024-12-02,ingreso,Venta producto A,ventas,314736.88
2024-04-30,gasto,Publicidad online,marketing,27942.32
2024-11-05,gasto,Servicios publicos,infraestructura,73965.91
2024-05-11,gasto,Servicios publicos,infraestructura,6492.71
2024-09-20,ingreso,Venta producto B,ventas,147054.51
2024-09-20,gasto,Consultoria externa,servicios,29658.34
2024-05-10,ingreso,Venta producto A,ventas,61657.65
2024-12-25,ingreso,Venta producto B,ventas,218733.55
2024-09-15,ingreso,Venta producto B,ventas,262124.23
2024-01-07,ingreso,Venta producto A,ventas,491685.73
2024-07-15,gasto,Publicidad online,marketing,46193.44
2024-10-30,gasto,Publicidad online,marketing,40936.37
2024-03-25,gasto,Nomina Operativa,personal,219358.95
2024-01-21,gasto,Nomina Operativa,personal,142961.97
2024-01-22,ingreso,Venta producto B,ventas,605589.75
2024-01-19,gasto,Publicidad online,marketing,43510.47
2024-08-12,gasto,Servicios publicos,infraestructura,33390.76
2024-08-13,gasto,Nomina Operativa,personal,17603.58
2024-08-21,ingreso,Venta producto B,ventas,676824.01
2024-12-14,gasto,Publicidad online,marketing,53249.85
2024-04-11,gasto,Consultoria externa,servicios,135570.56
2024-12-01,gasto,Nomina Operativa,personal,235936.66
2024-09-08,gasto,Renta oficina,infraestructura,98571.16
2024-01-18,gasto,Publicidad online,marketing,64904.95
2024-03-31,ingreso,Venta producto B,ventas,276354.2
2024-01-04,gasto,Servicios publicos,infraestructura,5586.93
2024-05-15,gasto,Nomina Operativa,personal,186779.2
2024-03-08,gasto,Compra inventario,costos,81090.54
2024-02-19,gasto,Servicios publicos,infraestructura,69228.74
2024-03-28,gasto,Consultoria externa,servicios,46629.58
2024-08-02,gasto,Servicios publicos,infraestructura,89757.0
2024-12-16,gasto,Consultoria externa,servicios,111014.97
2024-07-12,gasto,Renta oficina,infraestructura,45866.53
2024-11-16,gasto,Publicidad online,marketing,5749.8
2024-05-22,gasto,Publicidad online,marketing,25457.56
2024-09-16,ingreso,Venta producto A,ventas,77523.38
2024-03-04,gasto,Nomina Operativa,personal,238961.36
2024-05-30,gasto,Consultoria externa,servicios,32919.43
2024-06-23,gasto,Renta oficina,infraestructura,71082.97
2024-08-28,gasto,Renta oficina,infraestructura,21012.83
2024-03-26,gasto,Consultoria externa,servicios,55874.48
2024-07-26,gasto,Servicios publicos,infraestructura,75259.75
2024-06-04,gasto,Publicidad online,marketing,55951.63
2024-02-19,ingreso,Venta producto A,ventas,53967.56
2024-01-20,ingreso,Venta producto B,ventas,237418.38
2024-09-20,ingreso,Venta producto B,ventas,695578.17
2024-04-03,gasto,Publicidad online,marketing,53595.63
2024-09-15,ingreso,Venta producto B,ventas,701985.9
2024-11-20,ingreso,Venta producto B,ventas,110762.47
2024-06-20,gasto,Nomina Operativa,personal,36955.53
2024-11-10,gasto,Renta oficina,infraestructura,55408.8
2024-01-06,ingreso,Venta producto A,ventas,298999.04
2024-09-19,gasto,Renta oficina,infraestructura,26500.56
2024-12-29,gasto,Consultoria externa,servicios,16084.6
2024-03-15,gasto,Consultoria externa,servicios,136812.4
2024-10-26,gasto,Publicidad online,marketing,75665.31
2024-06-10,ingreso,Venta producto A,ventas,273306.49
2024-11-17,ingreso,Venta producto A,ventas,716610.97
2024-08-28,gasto,Servicios publicos,infraestructura,12048.26
2024-11-29,gasto,Servicios publicos,infraestructura,78377.2
2024-03-23,gasto,Compra inventario,costos,243737.38
2024-02-09,gasto,Servicios publicos,infraestructura,39605.35
2024-01-26,gasto,Consultoria externa,servicios,125144.18
2024-12-09,ingreso,Venta producto A,ventas,381401.72
2024-11-22,gasto,Compra inventario,costos,241614.96
2024-05-14,gasto,Renta oficina,infraestructura,48335.22
2024-10-11,gasto,Nomina Operativa,personal,160303.58
2024-08-19,gasto,Renta oficina,infraestructura,65594.52
2024-03-16,gasto,Publicidad online,marketing,23971.98
2024-07-23,gasto,Publicidad online,marketing,5522.42
2024-11-20,gasto,Consultoria externa,servicios,55185.91
2024-10-03,ingreso,Venta producto B,ventas,812473.32
2024-02-11,gasto,Consultoria externa,servicios,85660.75
2024-07-04,gasto,Publicidad online,marketing,77324.73
2024-05-15,gasto,Compra inventario,costos,265582.58
2024-03-07,ingreso,Venta producto B,ventas,499896.56
2024-08-13,ingreso,Venta producto A,ventas,413726.82
2024-02-29,gasto,Servicios publicos,infraestructura,14796.91
2024-10-06,ingreso,Venta producto A,ventas,636825.39
2024-02-15,gasto,Renta oficina,infraestructura,41641.52
2024-07-10,gasto,Compra inventario,costos,81080.09
2024-07-03,gasto,Nomina Operativa,personal,242545.66
2024-11-06,gasto,Servicios publicos,infraestructura,70299.93
2024-12-27,gasto,Renta oficina,infraestructura,18014.01
2024-06-09,gasto,Servicios publicos,infraestructura,23765.4
2024-06-05,gasto,Compra inventario,costos,143501.47
2024-07-21,gasto,Renta oficina,infraestructura,30931.75
2024-05-08,gasto,Renta oficina,infraestructura,7823.91
2024-12-16,gasto,Publicidad online,marketing,50635.56
2024-08-06,gasto,Renta oficina,infraestructura,58792.08
2024-09-19,gasto,Consultoria externa,servicios,61295.8
2024-11-24,gasto,Compra inventario,costos,283504.39
2024-06-07,gasto,Publicidad online,marketing,49395.79
2024-06-20,gasto,Nomina Operativa,personal,162859.11
2024-05-15,gasto,Nomina Operativa,personal,196866.0
2024-11-16,gasto,Publicidad online,marketing,49215.34
2024-03-06,gasto,Renta oficina,infraestructura,30374.8
2024-02-23,gasto,Publicidad online,marketing,60367.15
2024-09-15,gasto,Servicios publicos,infraestructura,49383.55
2024-05-25,gasto,Consultoria externa,servicios,18984.21
2024-07-14,gasto,Consultoria externa,servicios,45099.23
2024-11-10,ingreso,Venta producto B,ventas,150625.8
2024-06-25,gasto,Compra inventario,costos,40921.2
2024-05-04,gasto,Nomina Operativa,personal,56233.85
2024-07-06,gasto,Renta oficina,infraestructura,73008.98
2024-07-23,gasto,Publicidad online,marketing,77348.11
2024-06-04,gasto,Servicios publicos,infraestructura,67736.94
2024-12-24,gasto,Consultoria externa,servicios,137840.84
2024-05-27,gasto,Servicios publicos,infraestructura,15208.71
2024-08-13,gasto,Renta oficina,infraestructura,91420.7
2024-03-23,gasto,Nomina Operativa,personal,152245.04
2024-12-05,gasto,Renta oficina,infraestructura,33601.07
2024-12-15,ingreso,Venta producto A,ventas,473173.99
2024-04-03,gasto,Servicios publicos,infraestructura,44507.1
2024-02-21,gasto,Compra inventario,costos,261954.77
2024-09-29,gasto,Nomina Operativa,personal,75588.05
2024-05-16,gasto,Renta oficina,infraestructura,43457.53
2024-10-08,ingreso,Venta producto A,ventas,207648.62
2024-08-05,gasto,Servicios publicos,infraestructura,66735.66
2024-07-10,ingreso,Venta producto A,ventas,591020.33
2024-09-01,ingreso,Venta producto A,ventas,752381.11
2024-09-28,gasto,Publicidad online,marketing,57883.16
2024-09-07,ingreso,Venta producto B,ventas,748322.82
2024-12-30,ingreso,Venta producto B,ventas,114614.06
2024-02-27,ingreso,Venta producto B,ventas,822511.46
2024-02-19,gasto,Compra inventario,costos,57912.6
2024-01-29,gasto,Renta oficina,infraestructura,97874.68
2024-11-14,ingreso,Venta producto B,ventas,519376.77
2024-10-12,gasto,Servicios publicos,infraestructura,7426.73
2024-01-03,gasto,Publicidad online,marketing,51070.75
2024-06-07,gasto,Publicidad online,marketing,78081.46
2024-08-18,gasto,Nomina Operativa,personal,68263.36
2024-01-15,gasto,Publicidad online,marketing,49429.69
2024-08-31,gasto,Compra inventario,costos,174491.9
2024-08-16,ingreso,Venta producto B,ventas,235851.45
2024-02-08,gasto,Compra inventario,costos,255488.46
2024-07-07,gasto,Nomina Operativa,personal,190984.13
2024-05-22,gasto,Publicidad online,marketing,24845.16
2024-02-19,gasto,Compra inventario,costos,53135.51
2024-04-23,ingreso,Venta producto A,ventas,687135.02
2024-12-24,gasto,Compra inventario,costos,64247.32
2024-11-01,gasto,Servicios publicos,infraestructura,42028.39
2024-10-27,ingreso,Venta producto B,ventas,501385.67
2024-06-25,gasto,Servicios publicos,infraestructura,86605.58
2024-08-07,gasto,Nomina Operativa,personal,171539.2
2024-07-17,ingreso,Venta producto A,ventas,427580.72
2024-08-01,ingreso,Venta producto A,ventas,112422.27
2024-10-23,gasto,Publicidad online,marketing,27473.41
2024-03-06,gasto,Nomina Operativa,personal,52898.5
2024-09-14,gasto,Consultoria externa,servicios,43657.5
2024-03-12,gasto,Consultoria externa,servicios,65545.66
2024-03-06,gasto,Publicidad online,marketing,9565.63
2024-03-28,gasto,Nomina Operativa,personal,196035.93
2024-09-02,gasto,Publicidad online,marketing,51151.63
2024-03-06,gasto,Compra inventario,costos,76959.42
2024-10-13,gasto,Compra inventario,costos,192814.13
2024-07-14,ingreso,Venta producto A,ventas,979673.45
2024-07-20,gasto,Servicios publicos,infraestructura,11569.63
2024-06-15,gasto,Publicidad online,marketing,17910.82
2024-10-14,gasto,Renta oficina,infraestructura,12597.62
2024-03-31,gasto,Publicidad online,marketing,72869.6
2024-04-30,gasto,Consultoria externa,servicios,90982.14
2024-11-25,gasto,Renta oficina,infraestructura,57279.98
2024-04-09,gasto,Renta oficina,infraestructura,47663.44
2024-11-13,gasto,Nomina Operativa,personal,225264.07
2024-06-26,gasto,Nomina Operativa,personal,30551.12
2024-10-06,gasto,Consultoria externa,servicios,92685.68
2024-10-22,gasto,Nomina Operativa,personal,160481.4
2024-06-06,gasto,Consultoria externa,servicios,43570.21
2024-03-20,gasto,Publicidad online,marketing,66344.74
2024-12-07,gasto,Publicidad online,marketing,53949.52
2024-07-08,gasto,Consultoria externa,servicios,10080.27
2024-01-24,ingreso,Venta producto A,ventas,868228.17
2024-07-07,gasto,Servicios publicos,infraestructura,19231.23
2024-08-25,gasto,Consultoria externa,servicios,89073.52
2024-03-06,gasto,Renta oficina,infraestructura,53014.7
2024-11-26,gasto,Servicios publicos,infraestructura,20013.2
2024-04-26,gasto,Publicidad online,marketing,53687.26
2024-10-28,gasto,Renta oficina,infraestructura,55435.09
2024-01-26,gasto,Publicidad online,marketing,65024.02
2024-01-20,gasto,Publicidad online,marketing,20733.53
2024-11-19,gasto,Renta oficina,infraestructura,55516.51
2024-06-19,gasto,Consultoria externa,servicios,84276.11
2024-08-19,gasto,Servicios publicos,infraestructura,60014.62
2024-02-02,ingreso,Venta producto A,ventas,161524.71
2024-01-16,gasto,Servicios publicos,infraestructura,15331.9
2024-11-08,ingreso,Venta producto B,ventas,53184.27
2024-08-15,gasto,Publicidad online,marketing,9538.55
2024-01-20,gasto,Servicios publicos,infraestructura,83370.52
2024-02-02,ingreso,Venta producto A,ventas,562523.76
2024-10-20,ingreso,Venta producto A,ventas,440151.77
2024-04-23,gasto,Consultoria externa,servicios,75753.56
2024-01-21,gasto,Servicios publicos,infraestructura,20720.0
2024-02-26,gasto,Compra inventario,costos,240405.02
2024-02-01,ingreso,Venta producto B,ventas,576619.03
2024-01-26,gasto,Publicidad online,marketing,57318.22
2024-05-28,gasto,Publicidad online,marketing,50573.11
2024-01-02,gasto,Compra inventario,costos,95197.15
2024-10-25,gasto,Publicidad online,marketing,30901.8
2024-08-24,ingreso,Venta producto A,ventas,320169.41
2024-03-04,gasto,Renta oficina,infraestructura,27021.08
2024-04-29,gasto,Servicios publicos,infraestructura,54279.97
2024-04-01,gasto,Compra inventario,costos,296123.47
2024-03-14,gasto,Consultoria externa,servicios,118699.03
2024-02-09,gasto,Publicidad online,marketing,76878.7
2024-04-05,gasto,Servicios publicos,infraestructura,70167.32
2024-06-02,ingreso,Venta producto A,ventas,762372.7
2024-07-07,ingreso,Venta producto B,ventas,468027.28
2024-12-02,gasto,Renta oficina,infraestructura,11496.71
2024-11-05,ingreso,Venta producto A,ventas,387142.23
2024-02-14,ingreso,Venta producto B,ventas,583485.15
2024-10-10,gasto,Nomina Operativa,personal,88463.48
2024-05-09,ingreso,Venta producto B,ventas,881905.84
2024-05-02,gasto,Nomina Operativa,personal,18175.77
2024-05-22,gasto,Renta oficina,infraestructura,88931.78
2024-11-29,gasto,Renta oficina,infraestructura,31979.21
2024-08-26,gasto,Consultoria externa,servicios,39468.97
2024-07-28,gasto,Nomina Operativa,personal,42486.74
2024-12-12,ingreso,Venta producto A,ventas,130633.87
2024-11-23,gasto,Nomina Operativa,personal,164541.36
2024-11-16,gasto,Nomina Operativa,personal,141813.15
2024-05-10,gasto,Compra inventario,costos,228862.38
2024-12-25,ingreso,Venta producto A,ventas,495051.8
2024-08-15,gasto,Renta oficina,infraestructura,86408.25
2024-06-13,ingreso,Venta producto B,ventas,103432.33
2024-03-01,gasto,Nomina Operativa,personal,24737.02
2024-07-18,ingreso,Venta producto B,ventas,977224.34
2024-07-28,ingreso,Venta producto A,ventas,314386.07
2024-10-16,gasto,Renta oficina,infraestructura,30421.76
2024-07-18,gasto,Compra inventario,costos,282744.48
2024-02-13,gasto,Consultoria externa,servicios,112156.74
2024-06-22,gasto,Renta oficina,infraestructura,36164.68
2024-01-31,ingreso,Venta producto B,ventas,821573.66
2024-12-15,gasto,Renta oficina,infraestructura,62656.84
2024-11-07,ingreso,Venta producto B,ventas,878437.69
2024-07-30,gasto,Nomina Operativa,personal,18291.76
2024-08-22,gasto,Compra inventario,costos,50348.36
2024-11-20,gasto,Servicios publicos,infraestructura,21119.5
2024-06-16,ingreso,Venta producto B,ventas,748394.78
2024-06-03,gasto,Nomina Operativa,personal,206794.97
2024-10-21,gasto,Consultoria externa,servicios,29810.0
2024-03-24,gasto,Servicios publicos,infraestructura,55673.29
2024-07-10,gasto,Consultoria externa,servicios,141221.28
2024-03-13,ingreso,Venta producto A,ventas,95155.01
2024-12-20,ingreso,Venta producto A,ventas,452157.93
2024-01-10,gasto,Nomina Operativa,personal,102801.09
2024-07-31,gasto,Renta oficina,infraestructura,9502.74
2024-04-24,ingreso,Venta producto A,ventas,193353.59
2024-01-05,gasto,Consultoria externa,servicios,116124.96
2024-09-14,gasto,Nomina Operativa,personal,36795.41
