fecha,tipo,concepto,categoria,monto
2023-11-22,gasto,Compra inventario,costos,178017.21
2023-10-19,gasto,Servicios publicos,infraestructura,31608.25
2023-11-11,gasto,Consultoria externa,servicios,75781.18
2023-03-06,gasto,Servicios publicos,infraestructura,59742.03
2023-08-17,gasto,Publicidad online,marketing,49624.26
2023-05-21,gasto,Consultoria externa,servicios,38144.57
2023-03-17,gasto,Consultoria externa,servicios,79508.61
2023-06-22,gasto,Consultoria externa,servicios,29080.68
2023-12-22,gasto,Consultoria externa,servicios,84181.15
2023-02-07,gasto,Servicios publicos,infraestructura,52921.23
2023-04-09,gasto,Compra inventario,costos,73481.3
2023-03-10,gasto,Servicios publicos,infraestructura,61787.2
2023-08-04,gasto,Consultoria externa,servicios,42755.96
2023-11-15,gasto,Consultoria externa,servicios,129677.37
2023-04-10,ingreso,Venta producto A,ventas,454787.12
2023-12-17,ingreso,Venta producto B,ventas,809005.35
2023-01-09,gasto,Renta oficina,infraestructura,79951.67
2023-06-30,gasto,Publicidad online,marketing,50963.34
2023-06-27,gasto,Consultoria externa,servicios,21567.16
2023-09-13,gasto,Servicios publicos,infraestructura,99806.58
2023-06-06,gasto,Servicios publicos,infraestructura,23394.95
2023-11-08,gasto,Renta oficina,infraestructura,78349.01
2023-01-12,gasto,Renta oficina,infraestructura,72869.65
2023-02-27,ingreso,Venta producto B,ventas,735506.53
2023-11-21,gasto,Compra inventario,costos,295896.49
2023-02-16,gasto,Servicios publicos,infraestructura,6125.25
2023-07-16,ingreso,Venta producto A,ventas,477572.71
2023-03-20,gasto,Renta oficina,infraestructura,79413.92
2023-11-23,gasto,Nomina Operativa,personal,57384.29
2023-08-17,gasto,Nomina Operativa,personal,137217.82
2023-11-13,gasto,Nomina Operativa,personal,91112.73
2023-05-28,gasto,Servicios publicos,infraestructura,92662.59
2023-09-19,gasto,Publicidad online,marketing,21303.28
2023-06-08,gasto,Servicios publicos,infraestructura,72314.64
2023-11-17,gasto,Consultoria externa,servicios,78107.03
2023-04-01,gasto,Publicidad online,marketing,60577.52
2023-07-10,gasto,Renta oficina,infraestructura,75012.87
2023-01-20,gasto,Servicios publicos,infraestructura,79195.21
2023-03-03,gasto,Servicios publicos,infraestructura,22091.39
2023-05-03,gasto,Compra inventario,costos,91781.59
2023-03-03,ingreso,Venta producto A,ventas,677519.21
2023-10-26,gasto,Nomina Operativa,personal,49208.69
2023-05-05,gasto,Consultoria externa,servicios,60380.08
2023-11-25,gasto,Nomina Operativa,personal,217217.61
2023-06-27,ingreso,Venta producto B,ventas,499948.74
2023-04-29,ingreso,Venta producto B,ventas,887173.87
2023-06-22,gasto,Renta oficina,infraestructura,30245.0
2023-11-06,gasto,Compra inventario,costos,80191.21
2023-07-02,gasto,Compra inventario,costos,243662.3
2023-05-29,ingreso,Venta producto A,ventas,854955.38
2023-04-05,gasto,Nomina Operativa,personal,235323.26
2023-07-24,gasto,Publicidad online,marketing,49138.77
2023-08-07,gasto,Renta oficina,infraestructura,54907.7
2023-08-19,ingreso,Venta producto B,ventas,684256.93
