fecha,tipo,concepto,categoria,monto
2024-06-02,gasto,Compra inventario,costos,27034.25
2024-02-15,gasto,Compra inventario,costos,236636.17
2024-07-13,gasto,Consultoria externa,servicios,108838.6
2024-06-23,gasto,Publicidad online,marketing,74477.14
2024-03-05,gasto,Nomina Operativa,personal,103038.95
2024-02-05,gasto,Nomina Operativa,personal,198602.38
2024-05-02,gasto,Compra inventario,costos,99855.26
2024-10-19,gasto,Nomina Operativa,personal,89270.5
2024-06-16,gasto,Nomina Operativa,personal,214817.22
2024-06-25,gasto,Publicidad online,marketing,55076.95
2024-05-07,gasto,Renta oficina,infraestructura,96439.99
2024-11-01,gasto,Servicios publicos,infraestructura,57632.52
2024-04-03,gasto,Publicidad online,marketing,39368.72
2024-04-07,ingreso,Venta producto B,ventas,549964.07
2024-03-19,gasto,Publicidad online,marketing,51271.74
2024-06-28,gasto,Nomina Operativa,personal,151550.49
2024-07-13,ingreso,Venta producto A,ventas,934527.18
2024-02-20,gasto,Nomina Operativa,personal,110583.05
2024-10-01,ingreso,Venta producto B,ventas,257269.09
2024-05-09,ingreso,Venta producto B,ventas,121364.54
2024-09-08,gasto,Servicios publicos,infraestructura,32674.78
2024-04-06,gasto,Compra inventario,costos,195928.92
2024-02-15,gasto,Publicidad online,marketing,42793.0
2024-10-04,gasto,Nomina Operativa,personal,75585.93
2024-02-18,gasto,Nomina Operativa,personal,232423.18
2024-08-15,gasto,Compra inventario,costos,171240.46
2024-05-22,gasto,Publicidad online,marketing,47368.75
2024-10-26,gasto,Compra inventario,costos,129402.91
2024-09-15,ingreso,Venta producto B,ventas,429946.65
2024-09-30,gasto,Compra inventario,costos,10681.68
2024-01-04,gasto,Publicidad online,marketing,45348.22
2024-01-08,gasto,Publicidad online,marketing,5244.27
2024-01-21,gasto,Servicios publicos,infraestructura,90695.74
2024-02-21,gasto,Servicios publicos,infraestructura,7176.84
2024-05-06,gasto,Compra inventario,costos,194856.4
2024-02-28,gasto,Renta oficina,infraestructura,90385.54
2024-02-02,gasto,Publicidad online,marketing,15933.77
2024-05-12,gasto,Nomina Operativa,personal,162876.88
2024-05-15,ingreso,Venta producto A,ventas,506854.31
2024-03-10,gasto,Compra inventario,costos,18569.21
2024-06-05,gasto,Renta oficina,infraestructura,22059.75
2024-09-24,gasto,Nomina Operativa,personal,235018.01
2024-02-08,gasto,Nomina Operativa,personal,72209.38
2024-06-16,gasto,Nomina Operativa,personal,161855.19
2024-08-05,gasto,Servicios publicos,infraestructura,38747.04
2024-08-23,gasto,Compra inventario,costos,151725.32
2024-07-02,gasto,Nomina Operativa,personal,191737.89
2024-02-29,gasto,Servicios publicos,infraestructura,97459.96
2024-07-23,gasto,Servicios publicos,infraestructura,48989.56
2024-11-04,gasto,Consultoria externa,servicios,91361.94
2024-03-25,gasto,Consultoria externa,servicios,13889.06
2024-11-20,gasto,Renta oficina,infraestructura,21650.87
2024-09-02,gasto,Nomina Operativa,personal,194394.1
2024-10-05,gasto,Publicidad online,marketing,55165.54
2024-12-12,gasto,Compra inventario,costos,98060.11
2024-06-13,gasto,Consultoria externa,servicios,139420.51
2024-10-31,gasto,Renta oficina,infraestructura,82032.48
2024-02-19,gasto,Servicios publicos,infraestructura,95309.25
2024-04-21,gasto,Nomina Operativa,personal,147108.89
2024-07-30,ingreso,Venta producto B,ventas,479640.17
2024-12-27,gasto,Consultoria externa,servicios,106830.12
2024-12-28,gasto,Renta oficina,infraestructura,73256.62
2024-03-08,ingreso,Venta producto A,ventas,911290.31
2024-04-15,gasto,Publicidad online,marketing,79457.45
2024-12-18,gasto,Compra inventario,costos,260700.78
2024-09-16,gasto,Renta oficina,infraestructura,34706.17
2024-09-19,ingreso,Venta producto B,ventas,223520.33
2024-03-24,ingreso,Venta producto A,ventas,976437.51
2024-08-17,gasto,Consultoria externa,servicios,91408.81
2024-04-18,gasto,Servicios publicos,infraestructura,9547.24
2024-12-17,gasto,Publicidad online,marketing,20869.06
2024-01-10,gasto,Renta oficina,infraestructura,26762.91
2024-11-20,gasto,Servicios publicos,infraestructura,71058.53
2024-07-17,gasto,Renta oficina,infraestructura,45356.09
2024-09-23,gasto,Nomina Operativa,personal,202873.7
2024-10-15,ingreso,Venta producto B,ventas,136580.92
2024-12-13,gasto,Servicios publicos,infraestructura,52468.75
2024-05-24,gasto,Servicios publicos,infraestructura,5769.74
2024-09-26,gasto,Nomina Operativa,personal,176401.16
2024-07-15,ingreso,Venta producto A,ventas,691118.59
2024-01-14,gasto,Compra inventario,costos,130075.94
2024-10-15,gasto,Servicios publicos,infraestructura,28411.94
2024-10-11,ingreso,Venta producto B,ventas,692220.68
2024-05-26,gasto,Renta oficina,infraestructura,69682.64
2024-12-20,ingreso,Venta producto A,ventas,779533.02
2024-06-23,gasto,Compra inventario,costos,88876.7
2024-10-01,gasto,Servicios publicos,infraestructura,46090.4
2024-03-29,gasto,Renta oficina,infraestructura,50569.08
2024-07-01,gasto,Servicios publicos,infraestructura,21291.12
2024-03-31,gasto,Compra inventario,costos,241966.97
2024-08-31,gasto,Consultoria externa,servicios,72016.91
2024-01-06,gasto,Compra inventario,costos,252995.58
2024-09-06,gasto,Nomina Operativa,personal,82074.41
2024-03-25,gasto,Renta oficina,infraestructura,85368.19
2024-03-23,ingreso,Venta producto A,ventas,736727.98
2024-11-17,gasto,Renta oficina,infraestructura,22286.13
2024-12-07,gasto,Consultoria externa,servicios,18702.94
2024-06-16,ingreso,Venta producto A,ventas,187590.9
2024-08-03,gasto,Servicios publicos,infraestructura,65806.61
2024-03-17,gasto,Publicidad online,marketing,35487.91
2024-09-03,gasto,Renta oficina,infraestructura,92745.96
2024-10-05,ingreso,Venta producto A,ventas,205268.21
2024-08-14,gasto,Consultoria externa,servicios,67720.8
2024-10-15,gasto,Consultoria externa,servicios,15865.0
2024-04-10,ingreso,Venta producto A,ventas,571610.47
2024-02-17,gasto,Servicios publicos,infraestructura,8132.22
2024-01-07,ingreso,Venta producto A,ventas,697243.09
2024-03-16,gasto,Compra inventario,costos,239545.77
2024-06-06,gasto,Compra inventario,costos,53746.22
2024-01-26,gasto,Compra inventario,costos,69205.14
2024-06-27,gasto,Nomina Operativa,personal,193895.17
2024-12-25,gasto,Compra inventario,costos,258235.58
2024-05-31,ingreso,Venta producto A,ventas,164147.19
2024-07-27,gasto,Publicidad online,marketing,73432.29
2024-04-18,gasto,Nomina Operativa,personal,158106.77
2024-06-16,gasto,Consultoria externa,servicios,85765.19
2024-12-02,gasto,Servicios publicos,infraestructura,35612.67
2024-02-27,gasto,Compra inventario,costos,160872.41
2024-04-01,gasto,Compra inventario,costos,78278.67
2024-01-22,gasto,Nomina Operativa,personal,220579.16
2024-06-12,gasto,Compra inventario,costos,205310.69
2024-07-12,ingreso,Venta producto B,ventas,844776.23
2024-08-14,ingreso,Venta producto A,ventas,886190.01
2024-06-05,gasto,Servicios publicos,infraestructura,45586.89
2024-07-17,gasto,Consultoria externa,servicios,40092.51
2024-05-17,gasto,Publicidad online,marketing,44511.5
2024-05-01,gasto,Publicidad online,marketing,60027.27
2024-09-19,gasto,Nomina Operativa,personal,17547.08
2024-01-08,ingreso,Venta producto A,ventas,452544.15
2024-07-27,gasto,Renta oficina,infraestructura,11583.43
2024-08-26,ingreso,Venta producto A,ventas,348870.91
2024-10-08,gasto,Consultoria externa,servicios,113578.72
2024-06-25,gasto,Servicios publicos,infraestructura,22036.67
2024-05-23,gasto,Publicidad online,marketing,45049.99
2024-12-27,gasto,Compra inventario,costos,35786.23
2024-05-30,ingreso,Venta producto A,ventas,352962.53
2024-05-01,gasto,Nomina Operativa,personal,59985.17
2024-10-11,ingreso,Venta producto A,ventas,113123.01
2024-08-05,gasto,Consultoria externa,servicios,127361.46
2024-06-15,ingreso,Venta producto B,ventas,235505.7
2024-07-20,ingreso,Venta producto B,ventas,528373.39
2024-10-02,gasto,Publicidad online,marketing,18172.42
2024-06-24,gasto,Publicidad online,marketing,72294.24
2024-06-14,gasto,Servicios publicos,infraestructura,58979.71
2024-08-10,gasto,Nomina Operativa,personal,139882.34
2024-03-27,gasto,Publicidad online,marketing,79740.46
2024-10-20,ingreso,Venta producto A,ventas,547261.67
2024-09-29,gasto,Compra inventario,costos,189814.22
2024-10-02,ingreso,Venta producto A,ventas,67727.26
2024-02-15,gasto,Compra inventario,costos,84002.53
2024-11-18,gasto,Servicios publicos,infraestructura,84081.82
2024-03-10,gasto,Servicios publicos,infraestructura,49600.45
2024-09-13,ingreso,Venta producto B,ventas,422265.75
2024-09-24,gasto,Compra inventario,costos,172247.95
2024-08-19,gasto,Publicidad online,marketing,27384.98
2024-12-20,gasto,Renta oficina,infraestructura,94786.05
2024-09-15,ingreso,Venta producto A,ventas,519243.2
2024-05-23,ingreso,Venta producto B,ventas,358519.09
2024-12-11,ingreso,Venta producto A,ventas,675651.96
2024-07-14,gasto,Renta oficina,infraestructura,20132.06
2024-03-03,gasto,Publicidad online,marketing,18221.93
2024-02-26,ingreso,Venta producto B,ventas,184566.55
2024-05-07,ingreso,Venta producto A,ventas,802607.76
2024-12-23,ingreso,Venta producto A,ventas,922960.57
2024-06-02,gasto,Consultoria externa,servicios,137409.45
2024-02-09,ingreso,Venta producto B,ventas,706973.76
2024-03-03,gasto,Renta oficina,infraestructura,54809.78
2024-02-23,gasto,Consultoria externa,servicios,25912.76
2024-05-31,gasto,Consultoria externa,servicios,83056.88
2024-08-23,gasto,Nomina Operativa,personal,100730.47
2024-09-09,gasto,Nomina Operativa,personal,18834.28
2024-07-11,ingreso,Venta producto B,ventas,523062.75
2024-06-19,gasto,Renta oficina,infraestructura,86950.48
2024-10-30,gasto,Servicios publicos,infraestructura,70836.23
2024-11-01,gasto,Renta oficina,infraestructura,76601.98
2024-02-29,gasto,Publicidad online,marketing,38548.08
2024-07-11,gasto,Publicidad online,marketing,14194.28
2024-08-19,gasto,Consultoria externa,servicios,11010.69
2024-12-26,gasto,Consultoria externa,servicios,65983.27
2024-05-17,gasto,Compra inventario,costos,239862.26
2024-12-04,gasto,Renta oficina,infraestructura,57609.49
2024-01-20,gasto,Consultoria externa,servicios,51565.71
