fecha,tipo,concepto,categoria,monto
2025-01-16,gasto,Compra inventario,costos,46005.38
2025-02-15,gasto,Nomina Operativa,personal,50994.74
2025-02-04,gasto,Servicios publicos,infraestructura,56287.81
2025-07-11,gasto,Compra inventario,costos,42143.73
2025-03-15,gasto,Publicidad online,marketing,47305.42
2025-05-12,gasto,Servicios publicos,infraestructura,56202.78
2025-02-18,gasto,Compra inventario,costos,141867.57
2025-05-19,gasto,Compra inventario,costos,60042.47
2025-05-02,ingreso,Venta producto B,ventas,939173.86
2025-09-29,gasto,Publicidad online,marketing,44271.78
2025-09-30,gasto,Publicidad online,marketing,55660.74
2025-07-01,gasto,Compra inventario,costos,154221.61
2025-07-25,gasto,Compra inventario,costos,163843.97
2025-06-05,gasto,Compra inventario,costos,12653.74
2025-09-20,gasto,Compra inventario,costos,54940.88
2025-04-15,gasto,Servicios publicos,infraestructura,63153.0
2025-04-10,ingreso,Venta producto A,ventas,386800.08
2025-01-29,gasto,Consultoria externa,servicios,116469.3
2025-06-09,gasto,Consultoria externa,servicios,95643.02
2025-04-01,gasto,Servicios publicos,infraestructura,7644.69
2025-06-24,gasto,Consultoria externa,servicios,146468.87
2025-03-19,gasto,Consultoria externa,servicios,10261.49
2025-09-01,gasto,Publicidad online,marketing,34455.64
2025-06-08,gasto,Servicios publicos,infraestructura,33497.68
2025-08-09,gasto,Servicios publicos,infraestructura,58395.39
2025-01-17,gasto,Servicios publicos,infraestructura,89200.95
2025-02-09,ingreso,Venta producto A,ventas,99050.92
2025-07-04,gasto,Publicidad online,marketing,10120.33
2025-02-09,gasto,Nomina Operativa,personal,221046.43
2025-06-25,gasto,Publicidad online,marketing,14304.91
2025-03-16,gasto,Servicios publicos,infraestructura,83608.06
2025-04-17,gasto,Servicios publicos,infraestructura,58030.48
2025-10-01,gasto,Renta oficina,infraestructura,13849.12
2025-09-08,gasto,Renta oficina,infraestructura,68511.04
2025-04-16,gasto,Renta oficina,infraestructura,45132.56
2025-05-30,gasto,Servicios publicos,infraestructura,74698.61
2025-04-20,gasto,Servicios publicos,infraestructura,68357.05
2025-06-25,ingreso,Venta producto A,ventas,658885.69
2025-08-08,ingreso,Venta producto B,ventas,861690.95
2025-09-05,ingreso,Venta producto A,ventas,129646.08
2025-01-13,ingreso,Venta producto B,ventas,674577.99
2025-08-19,ingreso,Venta producto B,ventas,770124.46
2025-09-19,gasto,Nomina Operativa,personal,148677.44
2025-03-29,ingreso,Venta producto B,ventas,652179.94
2025-05-15,gasto,Compra inventario,costos,147277.52
2025-04-28,ingreso,Venta producto B,ventas,532638.28
2025-04-15,gasto,Nomina Operativa,personal,155900.78
2025-01-16,gasto,Servicios publicos,infraestructura,81164.05
2025-03-22,gasto,Nomina Operativa,personal,109911.09
2025-08-10,gasto,Renta oficina,infraestructura,19920.68
2025-04-14,gasto,Nomina Operativa,personal,234192.04
2025-04-01,ingreso,Venta producto A,ventas,209312.09
2025-05-26,gasto,Renta oficina,infraestructura,9634.75
2025-09-07,gasto,Compra inventario,costos,275089.12
2025-01-26,gasto,Renta oficina,infraestructura,41943.53
2025-04-05,ingreso,Venta producto B,ventas,400776.96
2025-06-22,gasto,Servicios publicos,infraestructura,10532.83
2025-04-28,gasto,Renta oficina,infraestructura,90614.55
2025-02-05,gasto,Compra inventario,costos,28799.52
2025-06-14,ingreso,Venta producto A,ventas,491219.56
2025-05-07,ingreso,Venta producto B,ventas,690165.62
2025-09-24,ingreso,Venta producto A,ventas,282345.55
2025-08-16,ingreso,Venta producto B,ventas,237922.66
2025-06-25,gasto,Servicios publicos,infraestructura,31316.64
2025-08-01,ingreso,Venta producto A,ventas,949428.22
2025-09-26,ingreso,Venta producto B,ventas,240669.82
2025-09-18,gasto,Nomina Operativa,personal,173303.96
2025-03-07,gasto,Compra inventario,costos,118421.82
2025-06-10,gasto,Servicios publicos,infraestructura,43853.81
2025-08-23,ingreso,Venta producto B,ventas,497399.07
2025-07-21,gasto,Publicidad online,marketing,73890.1
2025-05-16,gasto,Nomina Operativa,personal,24453.78
2025-09-15,ingreso,Venta producto B,ventas,947110.92
2025-07-02,gasto,Servicios publicos,infraestructura,31008.83
2025-01-13,ingreso,Venta producto A,ventas,482702.4
2025-09-23,ingreso,Venta producto B,ventas,643605.83
2025-02-20,gasto,Servicios publicos,infraestructura,89294.61
2025-06-22,ingreso,Venta producto A,ventas,330570.78
2025-07-03,gasto,Renta oficina,infraestructura,60192.24
2025-07-12,gasto,Publicidad online,marketing,16629.53
2025-07-09,ingreso,Venta producto A,ventas,473847.6
2025-08-20,gasto,Publicidad online,marketing,47952.05
2025-03-31,ingreso,Venta producto B,ventas,412200.64
2025-05-22,gasto,Compra inventario,costos,49815.05
2025-06-20,gasto,Nomina Operativa,personal,71587.74
2025-06-13,gasto,Renta oficina,infraestructura,30255.89
2025-06-01,gasto,Consultoria externa,servicios,21542.45
2025-04-01,gasto,Publicidad online,marketing,63503.18
2025-09-13,gasto,Servicios publicos,infraestructura,56365.56
2025-07-02,ingreso,Venta producto B,ventas,846397.56
2025-08-04,ingreso,Venta producto B,ventas,387184.68
2025-07-27,gasto,Publicidad online,marketing,79885.8
2025-09-24,ingreso,Venta producto B,ventas,315941.25
2025-09-16,ingreso,Venta producto A,ventas,694676.44
2025-03-12,gasto,Servicios publicos,infraestructura,33942.1
2025-07-05,gasto,Servicios publicos,infraestructura,55943.86
2025-05-28,gasto,Consultoria externa,servicios,106344.47
2025-05-05,ingreso,Venta producto A,ventas,383375.37
2025-02-06,gasto,Nomina Operativa,personal,126478.56
2025-08-15,gasto,Compra inventario,costos,219263.42
2025-07-11,gasto,Publicidad online,marketing,74656.37
2025-04-19,gasto,Publicidad online,marketing,48390.49
2025-02-09,gasto,Consultoria externa,servicios,40526.54
2025-07-21,gasto,Consultoria externa,servicios,96810.73
2025-06-09,gasto,Servicios publicos,infraestructura,31479.04
2025-04-05,gasto,Renta oficina,infraestructura,70304.68
2025-09-12,ingreso,Venta producto B,ventas,159774.55
2025-04-29,gasto,Compra inventario,costos,209201.63
2025-08-09,gasto,Publicidad online,marketing,7291.03
2025-03-06,ingreso,Venta producto B,ventas,212619.17
2025-01-06,gasto,Consultoria externa,servicios,114409.24
2025-07-21,gasto,Nomina Operativa,personal,137807.39
2025-04-23,gasto,Publicidad online,marketing,67596.44
2025-06-10,gasto,Publicidad online,marketing,9859.65
2025-01-23,ingreso,Venta producto A,ventas,734816.31
2025-05-05,gasto,Renta oficina,infraestructura,40092.38
2025-06-19,gasto,Servicios publicos,infraestructura,82202.95
2025-02-03,gasto,Nomina Operativa,personal,117991.23
2025-02-15,ingreso,Venta producto A,ventas,287912.91
2025-09-07,gasto,Renta oficina,infraestructura,44954.64
2025-03-03,ingreso,Venta producto B,ventas,394428.69
2025-07-29,gasto,Servicios publicos,infraestructura,72718.23
2025-05-01,gasto,Consultoria externa,servicios,136798.49
2025-04-04,ingreso,Venta producto B,ventas,921991.08
2025-05-21,gasto,Consultoria externa,servicios,62514.93
2025-07-06,ingreso,Venta producto A,ventas,691791.09
2025-05-19,gasto,Compra inventario,costos,252487.91
2025-09-18,gasto,Nomina Operativa,personal,228345.68
2025-03-24,gasto,Renta oficina,infraestructura,84585.28
2025-03-23,gasto,Compra inventario,costos,296957.81
2025-09-30,gasto,Servicios publicos,infraestructura,13621.26
2025-01-21,gasto,Compra inventario,costos,120571.81
2025-09-25,gasto,Publicidad online,marketing,13930.22
2025-05-11,gasto,Renta oficina,infraestructura,91017.41
2025-06-17,gasto,Nomina Operativa,personal,243564.3
2025-06-03,gasto,Consultoria externa,servicios,128332.46
2025-07-12,gasto,Consultoria externa,servicios,72272.56
2025-01-21,gasto,Publicidad online,marketing,8847.41
2025-08-17,gasto,Consultoria externa,servicios,141249.1
2025-06-18,gasto,Publicidad online,marketing,79440.6
2025-04-28,gasto,Publicidad online,marketing,60607.24
2025-04-14,ingreso,Venta producto A,ventas,358849.64
2025-09-07,gasto,Servicios publicos,infraestructura,68413.45
2025-01-26,ingreso,Venta producto A,ventas,90805.19
2025-05-14,gasto,Publicidad online,marketing,61295.71
2025-01-24,ingreso,Venta producto B,ventas,359601.46
2025-07-07,ingreso,Venta producto A,ventas,957262.05
2025-08-07,gasto,Compra inventario,costos,68407.52
2025-01-31,ingreso,Venta producto A,ventas,282479.59
2025-05-13,gasto,Renta oficina,infraestructura,82486.35
2025-02-04,gasto,Servicios publicos,infraestructura,94589.59
2025-04-10,ingreso,Venta producto A,ventas,318428.51
2025-07-01,gasto,Compra inventario,costos,208795.1
2025-07-31,gasto,Consultoria externa,servicios,54544.17
2025-02-05,gasto,Compra inventario,costos,158356.13
2025-09-22,gasto,Servicios publicos,infraestructura,84237.72
2025-02-09,ingreso,Venta producto B,ventas,571019.8
2025-09-06,gasto,Renta oficina,infraestructura,21674.22
2025-09-19,gasto,Renta oficina,infraestructura,81800.53
2025-09-22,gasto,Publicidad online,marketing,75345.94
2025-07-22,ingreso,Venta producto B,ventas,924734.77
