fecha,tipo,concepto,categoria,monto
2025-06-13,ingreso,Venta producto A,ventas,524353.47
2025-05-22,gasto,Consultoria externa,servicios,112392.04
2025-01-15,gasto,Consultoria externa,servicios,56732.83
2025-05-31,gasto,Nomina Operativa,personal,90663.75
2025-01-15,ingreso,Venta producto A,ventas,959473.0
2025-07-27,gasto,Servicios publicos,infraestructura,40152.11
2025-08-29,ingreso,Venta producto B,ventas,504817.91
2025-02-24,gasto,Renta oficina,infraestructura,68901.84
2025-04-27,gasto,Compra inventario,costos,290410.96
2025-08-08,gasto,Consultoria externa,servicios,144391.63
2025-08-30,gasto,Renta oficina,infraestructura,19527.95
2025-09-02,ingreso,Venta producto B,ventas,981694.12
2025-08-02,gasto,Compra inventario,costos,225275.38
2025-08-24,gasto,Publicidad online,marketing,71135.11
2025-04-02,gasto,Renta oficina,infraestructura,10870.71
2025-07-24,ingreso,Venta producto B,ventas,985678.27
2025-01-04,gasto,Renta oficina,infraestructura,34630.36
2025-03-24,gasto,Publicidad online,marketing,64764.01
2025-01-20,gasto,Publicidad online,marketing,30538.23
2025-02-02,gasto,Servicios publicos,infraestructura,51375.18
2025-02-15,ingreso,Venta producto A,ventas,908793.32
2025-07-27,gasto,Compra inventario,costos,188683.09
2025-08-28,gasto,Renta oficina,infraestructura,16633.78
2025-07-11,gasto,Servicios publicos,infraestructura,53563.28
2025-09-23,ingreso,Venta producto A,ventas,144512.53
2025-04-24,ingreso,Venta producto B,ventas,753278.46
2025-03-03,ingreso,Venta producto B,ventas,743797.04
2025-06-24,gasto,Servicios publicos,infraestructura,37772.11
2025-05-16,gasto,Renta oficina,infraestructura,92264.9
2025-07-04,ingreso,Venta producto B,ventas,873490.19
2025-09-09,gasto,Compra inventario,costos,217475.95
2025-03-04,gasto,Publicidad online,marketing,56008.64
2025-04-18,gasto,Consultoria externa,servicios,46782.27
2025-05-21,gasto,Servicios publicos,infraestructura,9429.11
2025-05-14,ingreso,Venta producto A,ventas,383907.67
2025-03-02,gasto,Publicidad online,marketing,22465.83
2025-03-03,gasto,Publicidad online,marketing,17903.44
2025-03-20,gasto,Nomina Operativa,personal,71180.13
2025-07-26,gasto,Nomina Operativa,personal,232932.85
2025-09-07,gasto,Consultoria externa,servicios,97577.42
2025-07-16,gasto,Consultoria externa,servicios,27916.06
2025-01-05,gasto,Consultoria externa,servicios,18120.42
2025-09-20,gasto,Publicidad online,marketing,46124.72
2025-05-08,gasto,Nomina Operativa,personal,108740.12
2025-05-02,gasto,Servicios publicos,infraestructura,94231.26
2025-05-14,gasto,Consultoria externa,servicios,98359.33
2025-08-02,ingreso,Venta producto B,ventas,496669.14
2025-07-13,gasto,Nomina Operativa,personal,248454.64
2025-05-23,gasto,Renta oficina,infraestructura,86215.85
2025-07-15,gasto,Publicidad online,marketing,61425.84
2025-03-04,gasto,Publicidad online,marketing,26978.52
2025-07-06,gasto,Consultoria externa,servicios,71610.56
2025-06-18,gasto,Renta oficina,infraestructura,76171.16
2025-07-18,gasto,Servicios publicos,infraestructura,14306.09
2025-07-08,gasto,Nomina Operativa,personal,45572.79
2025-07-25,gasto,Servicios publicos,infraestructura,17257.74
2025-06-23,gasto,Servicios publicos,infraestructura,25904.29
2025-02-09,ingreso,Venta producto B,ventas,633194.79
2025-09-07,gasto,Servicios publicos,infraestructura,68678.59
2025-08-02,ingreso,Venta producto A,ventas,53448.79
2025-02-10,gasto,Consultoria externa,servicios,105138.69
2025-04-01,gasto,Publicidad online,marketing,72938.4
2025-09-12,gasto,Nomina Operativa,personal,161582.26
2025-01-23,ingreso,Venta producto B,ventas,204878.9
2025-01-11,gasto,Publicidad online,marketing,41531.9
2025-09-25,gasto,Servicios publicos,infraestructura,8959.88
2025-09-13,ingreso,Venta producto A,ventas,200768.04
2025-09-07,gasto,Publicidad online,marketing,57554.95
2025-03-08,ingreso,Venta producto B,ventas,517840.47
2025-09-07,gasto,Consultoria externa,servicios,71607.38
2025-02-26,ingreso,Venta producto B,ventas,150087.37
2025-02-09,ingreso,Venta producto A,ventas,499141.74
2025-08-15,gasto,Consultoria externa,servicios,141153.54
2025-03-08,ingreso,Venta producto B,ventas,971482.87
2025-07-28,gasto,Compra inventario,costos,71453.37
2025-07-20,gasto,Compra inventario,costos,25263.75
2025-05-14,gasto,Renta oficina,infraestructura,88054.64
2025-03-21,gasto,Servicios publicos,infraestructura,81764.16
2025-01-10,ingreso,Venta producto A,ventas,747400.69
2025-09-29,gasto,Nomina Operativa,personal,159695.35
2025-08-05,gasto,Compra inventario,costos,13831.85
2025-03-03,gasto,Renta oficina,infraestructura,17787.8
2025-03-31,gasto,Renta oficina,infraestructura,23899.25
2025-02-17,gasto,Publicidad online,marketing,46764.28
2025-06-29,gasto,Nomina Operativa,personal,65496.49
2025-09-02,gasto,Servicios publicos,infraestructura,35573.03
2025-09-10,gasto,Renta oficina,infraestructura,99742.39
2025-05-17,gasto,Consultoria externa,servicios,139102.04
2025-06-01,gasto,Publicidad online,marketing,9259.64
2025-07-16,gasto,Renta oficina,infraestructura,66813.26
2025-09-06,gasto,Renta oficina,infraestructura,61206.12
2025-05-09,gasto,Renta oficina,infraestructura,73434.27
2025-06-24,ingreso,Venta producto B,ventas,749578.4
2025-01-14,ingreso,Venta producto B,ventas,783223.89
2025-09-11,gasto,Servicios publicos,infraestructura,10423.9
2025-04-10,gasto,Nomina Operativa,personal,226923.77
2025-05-31,gasto,Servicios publicos,infraestructura,20636.68
2025-03-22,gasto,Nomina Operativa,personal,104055.76
2025-06-24,gasto,Servicios publicos,infraestructura,91041.21
2025-06-13,gasto,Nomina Operativa,personal,166393.32
2025-09-23,ingreso,Venta producto B,ventas,137834.44
2025-08-20,gasto,Consultoria externa,servicios,45872.84
2025-04-24,gasto,Renta oficina,infraestructura,42458.07
2025-02-01,gasto,Servicios publicos,infraestructura,9150.97
2025-05-30,gasto,Servicios publicos,infraestructura,78287.0
2025-04-09,gasto,Servicios publicos,infraestructura,49544.5
2025-09-01,gasto,Consultoria externa,servicios,117120.37
2025-04-04,gasto,Nomina Operativa,personal,213445.34
2025-08-21,gasto,Nomina Operativa,personal,241587.74
2025-03-12,gasto,Servicios publicos,infraestructura,63794.26
2025-08-15,gasto,Compra inventario,costos,49271.68
2025-03-02,ingreso,Venta producto A,ventas,372123.57
2025-01-18,ingreso,Venta producto B,ventas,241147.62
2025-08-23,gasto,Nomina Operativa,personal,160557.76
2025-05-29,gasto,Publicidad online,marketing,40332.74
2025-01-20,gasto,Nomina Operativa,personal,151408.18
2025-01-21,ingreso,Venta producto A,ventas,70197.72
2025-04-11,gasto,Consultoria externa,servicios,73317.87
2025-04-15,gasto,Publicidad online,marketing,37377.61
2025-07-14,gasto,Publicidad online,marketing,76419.44
2025-09-07,ingreso,Venta producto B,ventas,298326.94
2025-09-20,gasto,Servicios publicos,infraestructura,67497.92
2025-07-21,ingreso,Venta producto A,ventas,315959.93
2025-04-11,gasto,Publicidad online,marketing,67713.15
2025-02-25,gasto,Compra inventario,costos,132794.19
2025-03-06,gasto,Publicidad online,marketing,45225.15
2025-01-30,gasto,Nomina Operativa,personal,39764.28
2025-07-01,ingreso,Venta producto B,ventas,83362.72
2025-02-25,ingreso,Venta producto A,ventas,330857.49
2025-09-24,gasto,Compra inventario,costos,30355.49
2025-04-04,gasto,Nomina Operativa,personal,20578.87
2025-01-29,gasto,Consultoria externa,servicios,51873.78
2025-01-08,gasto,Publicidad online,marketing,65228.27
2025-01-07,gasto,Nomina Operativa,personal,72009.98
2025-07-02,gasto,Nomina Operativa,personal,59315.83
2025-06-23,gasto,Nomina Operativa,personal,234308.25
2025-06-24,ingreso,Venta producto B,ventas,954250.69
2025-05-05,gasto,Nomina Operativa,personal,49993.62
2025-04-13,gasto,Consultoria externa,servicios,35461.16
2025-01-24,gasto,Compra inventario,costos,190950.72
2025-05-22,gasto,Servicios publicos,infraestructura,78282.76
2025-09-07,gasto,Publicidad online,marketing,76253.93
2025-01-29,gasto,Renta oficina,infraestructura,95639.79
2025-07-11,gasto,Publicidad online,marketing,34554.41
2025-05-23,gasto,Renta oficina,infraestructura,21919.8
2025-06-06,gasto,Nomina Operativa,personal,234927.96
2025-08-08,gasto,Publicidad online,marketing,31365.89
2025-09-06,ingreso,Venta producto A,ventas,823590.49
2025-06-10,ingreso,Venta producto A,ventas,152079.68
2025-08-27,gasto,Servicios publicos,infraestructura,61800.68
2025-04-24,gasto,Publicidad online,marketing,44570.13
2025-09-11,ingreso,Venta producto B,ventas,931267.23
2025-06-12,ingreso,Venta producto B,ventas,504935.73
2025-02-19,gasto,Servicios publicos,infraestructura,41273.99
2025-04-14,gasto,Nomina Operativa,personal,131125.32
2025-09-08,gasto,Servicios publicos,infraestructura,59836.07
2025-09-11,gasto,Nomina Operativa,personal,110314.41
2025-07-10,ingreso,Venta producto A,ventas,740902.07
2025-02-06,gasto,Servicios publicos,infraestructura,91021.89
2025-06-04,ingreso,Venta producto A,ventas,745866.92
2025-08-01,gasto,Consultoria externa,servicios,38636.57
2025-02-02,gasto,Renta oficina,infraestructura,16662.5
2025-01-12,ingreso,Venta producto A,ventas,977553.83
2025-08-04,ingreso,Venta producto B,ventas,418618.47
2025-01-20,gasto,Nomina Operativa,personal,143548.44
2025-09-21,ingreso,Venta producto A,ventas,957591.42
2025-01-10,gasto,Consultoria externa,servicios,56493.64
2025-01-11,gasto,Consultoria externa,servicios,17072.7
2025-01-16,gasto,Compra inventario,costos,143047.19
2025-03-22,ingreso,Venta producto A,ventas,571601.62
2025-07-12,ingreso,Venta producto A,ventas,202050.71
2025-01-07,gasto,Renta oficina,infraestructura,28043.51
2025-02-27,ingreso,Venta producto A,ventas,450045.28
2025-05-10,gasto,Consultoria externa,servicios,141389.76
2025-09-23,gasto,Compra inventario,costos,54603.61
2025-05-13,ingreso,Venta producto B,ventas,942199.57
2025-09-02,gasto,Compra inventario,costos,114558.55
2025-09-27,gasto,Servicios publicos,infraestructura,37367.11
2025-03-09,gasto,Renta oficina,infraestructura,41779.12
2025-06-18,gasto,Publicidad online,marketing,70255.99
2025-01-08,gasto,Renta oficina,infraestructura,84314.06
2025-03-09,gasto,Nomina Operativa,personal,35417.11
2025-08-17,gasto,Publicidad online,marketing,10321.71
2025-03-17,gasto,Nomina Operativa,personal,248693.59
2025-02-14,ingreso,Venta producto A,ventas,408976.18
2025-03-15,gasto,Renta oficina,infraestructura,64233.57
2025-06-21,gasto,Compra inventario,costos,146238.34
2025-06-29,gasto,Renta oficina,infraestructura,14601.71
2025-05-25,ingreso,Venta producto A,ventas,512789.61
2025-07-24,gasto,Consultoria externa,servicios,132653.08
2025-09-30,gasto,Nomina Operativa,personal,24405.69
2025-07-02,gasto,Renta oficina,infraestructura,52492.89
2025-01-13,gasto,Nomina Operativa,personal,189445.35
2025-01-04,gasto,Renta oficina,infraestructura,34268.76
2025-08-10,gasto,Compra inventario,costos,105289.29
2025-01-14,gasto,Compra inventario,costos,212847.67
2025-01-17,ingreso,Venta producto A,ventas,66144.85
2025-09-23,ingreso,Venta producto A,ventas,666688.28
2025-03-27,gasto,Servicios publicos,infraestructura,70347.19
2025-02-09,ingreso,Venta producto B,ventas,209535.93
2025-01-18,gasto,Consultoria externa,servicios,24123.31
2025-05-29,ingreso,Venta producto A,ventas,105757.72
2025-01-13,gasto,Servicios publicos,infraestructura,87431.36
2025-02-07,ingreso,Venta producto B,ventas,243904.63
2025-04-03,gasto,Nomina Operativa,personal,128574.68
2025-09-15,gasto,Publicidad online,marketing,54567.32
2025-02-14,gasto,Consultoria externa,servicios,66605.1
2025-04-18,gasto,Consultoria externa,servicios,33740.31
2025-04-12,gasto,Publicidad online,marketing,11961.14
2025-09-24,gasto,Renta oficina,infraestructura,74610.8
2025-08-28,gasto,Consultoria externa,servicios,27254.71
2025-06-15,gasto,Compra inventario,costos,267558.29
2025-08-26,ingreso,Venta producto A,ventas,816822.42
2025-04-21,ingreso,Venta producto B,ventas,366136.16
2025-08-09,ingreso,Venta producto B,ventas,200962.77
2025-08-31,gasto,Consultoria externa,servicios,47492.94
2025-07-31,gasto,Consultoria externa,servicios,79560.94
2025-03-16,gasto,Publicidad online,marketing,24513.28
2025-02-01,gasto,Nomina Operativa,personal,61547.85
2025-09-13,gasto,Consultoria externa,servicios,117574.51
2025-09-03,gasto,Compra inventario,costos,135238.77
2025-02-24,gasto,Nomina Operativa,personal,150312.12
2025-08-20,gasto,Renta oficina,infraestructura,19291.94
2025-09-14,ingreso,Venta producto A,ventas,481542.65
2025-03-20,gasto,Servicios publicos,infraestructura,69601.12
2025-04-17,gasto,Compra inventario,costos,84011.65
2025-07-01,gasto,Publicidad online,marketing,60115.3
2025-08-01,gasto,Compra inventario,costos,116856.93
2025-07-17,ingreso,Venta producto B,ventas,435922.8
2025-02-02,ingreso,Venta producto B,ventas,618006.05
2025-07-14,gasto,Renta oficina,infraestructura,79518.79
2025-01-30,gasto,Nomina Operativa,personal,240117.58
2025-02-25,ingreso,Venta producto B,ventas,888957.87
2025-07-01,ingreso,Venta producto A,ventas,681249.6
2025-03-21,gasto,Nomina Operativa,personal,228144.6
2025-06-15,ingreso,Venta producto A,ventas,575985.6
