fecha,tipo,concepto,categoria,monto
2023-04-29,gasto,Renta oficina,infraestructura,10787.84
2023-03-07,ingreso,Venta producto B,ventas,974620.87
2023-07-02,gasto,Nomina Operativa,personal,45217.07
2023-09-06,gasto,Publicidad online,marketing,7203.74
2023-05-16,gasto,Servicios publicos,infraestructura,61581.93
2023-03-24,gasto,Compra inventario,costos,215720.73
2023-11-01,gasto,Nomina Operativa,personal,125058.18
2023-05-05,gasto,Nomina Operativa,personal,179339.06
2023-12-27,gasto,Consultoria externa,servicios,15387.92
2023-07-25,ingreso,Venta producto A,ventas,712659.43
2023-06-22,gasto,Servicios publicos,infraestructura,20286.04
2023-01-25,ingreso,Venta producto B,ventas,104931.92
2023-11-04,ingreso,Venta producto A,ventas,465993.35
2023-06-10,ingreso,Venta producto A,ventas,539260.31
2023-08-11,gasto,Consultoria externa,servicios,25695.69
2023-03-09,gasto,Publicidad online,marketing,12652.24
2023-08-20,gasto,Nomina Operativa,personal,66023.34
2023-06-02,gasto,Compra inventario,costos,190526.81
2023-05-12,ingreso,Venta producto B,ventas,694115.06
2023-05-28,gasto,Compra inventario,costos,67195.99
2023-08-04,gasto,Consultoria externa,servicios,93171.89
2023-04-03,gasto,Consultoria externa,servicios,36114.19
2023-06-01,gasto,Servicios publicos,infraestructura,30070.12
2023-08-23,gasto,Servicios publicos,infraestructura,28300.76
2023-06-13,gasto,Servicios publicos,infraestructura,25804.48
2023-01-10,gasto,Publicidad online,marketing,16776.52
2023-04-13,gasto,Publicidad online,marketing,11801.96
2023-10-17,gasto,Publicidad online,marketing,67533.11
2023-03-24,gasto,Servicios publicos,infraestructura,6993.72
2023-11-09,gasto,Servicios publicos,infraestructura,63389.6
2023-11-22,ingreso,Venta producto A,ventas,717255.14
2023-07-10,gasto,Consultoria externa,servicios,27479.36
2023-09-13,ingreso,Venta producto A,ventas,794121.79
2023-05-10,gasto,Publicidad online,marketing,64876.74
2023-09-07,ingreso,Venta producto B,ventas,545514.3
2023-09-04,gasto,Publicidad online,marketing,79208.54
2023-12-12,gasto,Renta oficina,infraestructura,40852.32
2023-03-22,gasto,Consultoria externa,servicios,27968.11
2023-05-28,ingreso,Venta producto B,ventas,660971.34
2023-08-17,gasto,Renta oficina,infraestructura,87405.66
2023-10-07,ingreso,Venta producto A,ventas,400705.34
2023-09-14,gasto,Publicidad online,marketing,9101.31
2023-02-06,ingreso,Venta producto B,ventas,732784.62
2023-05-31,gasto,Servicios publicos,infraestructura,62616.37
2023-06-18,gasto,Consultoria externa,servicios,146441.15
2023-02-25,gasto,Publicidad online,marketing,41189.06
2023-05-09,ingreso,Venta producto B,ventas,623471.04
2023-08-24,gasto,Publicidad online,marketing,73887.26
2023-11-01,gasto,Nomina Operativa,personal,34862.55
2023-11-29,gasto,Renta oficina,infraestructura,38426.7
2023-03-22,gasto,Consultoria externa,servicios,82117.59
2023-10-02,gasto,Servicios publicos,infraestructura,45024.37
2023-08-22,gasto,Servicios publicos,infraestructura,82319.92
2023-08-13,gasto,Consultoria externa,servicios,110825.49
2023-02-08,gasto,Renta oficina,infraestructura,56382.85
2023-05-20,gasto,Consultoria externa,servicios,73413.96
2023-03-21,gasto,Renta oficina,infraestructura,16553.7
2023-07-10,gasto,Compra inventario,costos,231875.33
2023-07-12,gasto,Nomina Operativa,personal,207883.93
2023-11-27,gasto,Publicidad online,marketing,76468.44
2023-01-11,gasto,Renta oficina,infraestructura,38096.78
2023-09-23,gasto,Consultoria externa,servicios,55156.16
2023-11-10,ingreso,Venta producto A,ventas,54701.41
2023-12-12,gasto,Publicidad online,marketing,9949.02
2023-08-22,ingreso,Venta producto A,ventas,336845.69
