fecha,tipo,concepto,categoria,monto
2024-07-07,ingreso,Venta producto B,ventas,698810.88
2024-01-29,gasto,Compra inventario,costos,27593.23
2024-10-28,gasto,Publicidad online,marketing,31360.43
2024-06-26,gasto,Renta oficina,infraestructura,80167.79
2024-11-20,gasto,Publicidad online,marketing,37731.13
2024-08-18,gasto,Publicidad online,marketing,29826.98
2024-07-29,gasto,Publicidad online,marketing,57479.12
2024-09-05,gasto,Nomina Operativa,personal,113058.8
2024-10-06,gasto,Consultoria externa,servicios,43073.53
2024-08-08,ingreso,Venta producto A,ventas,621540.39
2024-04-25,gasto,Publicidad online,marketing,23475.98
2024-12-08,gasto,Nomina Operativa,personal,174862.53
2024-07-27,gasto,Compra inventario,costos,244747.62
2024-03-31,gasto,Compra inventario,costos,48079.26
2024-02-05,gasto,Servicios publicos,infraestructura,92804.57
2024-03-06,gasto,Renta oficina,infraestructura,86527.05
2024-02-17,gasto,Renta oficina,infraestructura,50834.61
2024-06-17,gasto,Consultoria externa,servicios,65401.81
2024-08-16,gasto,Compra inventario,costos,92517.87
2024-02-04,ingreso,Venta producto B,ventas,649020.44
2024-10-10,gasto,Nomina Operativa,personal,64554.59
2024-04-01,gasto,Nomina Operativa,personal,228815.13
2024-11-25,gasto,Renta oficina,infraestructura,8423.25
2024-06-02,ingreso,Venta producto B,ventas,355825.58
2024-03-19,gasto,Servicios publicos,infraestructura,56382.71
2024-01-04,gasto,Consultoria externa,servicios,44583.87
2024-10-30,gasto,Compra inventario,costos,141945.88
2024-08-21,gasto,Renta oficina,infraestructura,25233.2
2024-10-07,gasto,Servicios publicos,infraestructura,69819.17
2024-01-05,ingreso,Venta producto B,ventas,415053.27
2024-12-13,ingreso,Venta producto B,ventas,927861.25
2024-05-31,gasto,Consultoria externa,servicios,34753.56
2024-11-28,gasto,Compra inventario,costos,212276.36
2024-06-14,gasto,Compra inventario,costos,54741.33
2024-02-23,gasto,Publicidad online,marketing,79517.03
2024-02-03,gasto,Renta oficina,infraestructura,86541.75
2024-07-14,ingreso,Venta producto B,ventas,993580.04
2024-02-01,gasto,Compra inventario,costos,62845.91
2024-09-29,gasto,Renta oficina,infraestructura,29950.82
2024-01-24,gasto,Renta oficina,infraestructura,16278.91
2024-06-23,gasto,Publicidad online,marketing,57913.14
2024-09-30,gasto,Nomina Operativa,personal,92266.45
2024-12-14,gasto,Consultoria externa,servicios,49276.88
2024-08-11,gasto,Servicios publicos,infraestructura,75529.34
2024-10-23,gasto,Nomina Operativa,personal,161063.14
2024-02-18,gasto,Publicidad online,marketing,21883.75
2024-01-07,gasto,Servicios publicos,infraestructura,71532.9
2024-02-14,gasto,Nomina Operativa,personal,52078.57
2024-03-26,ingreso,Venta producto B,ventas,640272.53
2024-02-09,gasto,Consultoria externa,servicios,60731.97
2024-12-15,ingreso,Venta producto A,ventas,782353.79
2024-03-24,ingreso,Venta producto B,ventas,404714.69
2024-06-20,ingreso,Venta producto B,ventas,393028.16
2024-11-25,gasto,Servicios publicos,infraestructura,12992.09
2024-11-28,gasto,Compra inventario,costos,236080.58
2024-07-31,gasto,Renta oficina,infraestructura,49716.08
2024-03-22,gasto,Consultoria externa,servicios,31867.21
2024-11-04,gasto,Renta oficina,infraestructura,13954.56
2024-09-19,gasto,Servicios publicos,infraestructura,29231.54
2024-12-07,gasto,Renta oficina,infraestructura,25396.74
2024-06-21,gasto,Publicidad online,marketing,37441.85
2024-09-16,gasto,Renta oficina,infraestructura,57230.67
2024-07-16,ingreso,Venta producto B,ventas,69051.2
2024-01-06,gasto,Compra inventario,costos,263512.56
2024-08-08,gasto,Renta oficina,infraestructura,39474.85
2024-08-05,ingreso,Venta producto B,ventas,526472.39
2024-06-12,gasto,Servicios publicos,infraestructura,48333.2
2024-03-10,gasto,Consultoria externa,servicios,31572.29
2024-06-28,gasto,Publicidad online,marketing,64616.63
2024-02-07,gasto,Compra inventario,costos,49904.07
2024-11-03,ingreso,Venta producto B,ventas,621697.82
2024-03-01,gasto,Nomina Operativa,personal,20026.82
2024-02-16,gasto,Nomina Operativa,personal,194991.65
