fecha,tipo,concepto,categoria,monto
2023-01-14,gasto,Publicidad online,marketing,32513.82
2023-07-27,gasto,Publicidad online,marketing,15280.74
2023-05-03,gasto,Nomina Operativa,personal,242381.88
2023-09-14,ingreso,Venta producto A,ventas,457778.71
2023-06-06,ingreso,Venta producto A,ventas,351234.13
2023-11-29,gasto,Compra inventario,costos,252376.47
2023-07-26,gasto,Publicidad online,marketing,65710.87
2023-07-07,ingreso,Venta producto A,ventas,97484.85
2023-01-05,gasto,Servicios publicos,infraestructura,59269.0
2023-01-10,gasto,Publicidad online,marketing,31706.04
2023-11-19,gasto,Renta oficina,infraestructura,10814.66
2023-05-16,ingreso,Venta producto A,ventas,762049.03
2023-04-21,gasto,Consultoria externa,servicios,135567.69
2023-09-17,gasto,Consultoria externa,servicios,99754.0
2023-03-23,gasto,Compra inventario,costos,58304.63
2023-08-30,gasto,Compra inventario,costos,127842.12
2023-04-13,gasto,Servicios publicos,infraestructura,43491.0
2023-01-15,gasto,Nomina Operativa,personal,110734.55
2023-03-22,gasto,Servicios publicos,infraestructura,45400.77
2023-10-26,gasto,Publicidad online,marketing,55817.49
2023-11-06,ingreso,Venta producto A,ventas,545584.27
2023-02-02,gasto,Servicios publicos,infraestructura,69514.66
2023-09-16,gasto,Compra inventario,costos,261367.23
2023-08-29,gasto,Renta oficina,infraestructura,25813.51
2023-08-17,gasto,Publicidad online,marketing,37368.62
2023-11-09,gasto,Consultoria externa,servicios,24881.95
2023-11-09,gasto,Servicios publicos,infraestructura,79551.61
2023-08-16,gasto,Renta oficina,infraestructura,32261.85
2023-03-13,ingreso,Venta producto B,ventas,402831.09
2023-02-16,gasto,Renta oficina,infraestructura,39223.13
2023-08-01,gasto,Compra inventario,costos,191675.82
2023-04-10,gasto,Nomina Operativa,personal,114373.82
2023-12-20,gasto,Renta oficina,infraestructura,90840.92
2023-03-18,ingreso,Venta producto B,ventas,727249.26
2023-07-26,ingreso,Venta producto B,ventas,145158.83
2023-07-05,gasto,Servicios publicos,infraestructura,38564.34
2023-02-02,gasto,Nomina Operativa,personal,249341.34
2023-12-28,ingreso,Venta producto A,ventas,898678.66
2023-10-23,gasto,Renta oficina,infraestructura,89798.74
2023-10-28,gasto,Consultoria externa,servicios,59254.25
2023-06-02,gasto,Compra inventario,costos,42421.24
2023-09-06,gasto,Nomina Operativa,personal,235260.98
2023-07-22,ingreso,Venta producto A,ventas,745632.82
2023-01-04,gasto,Nomina Operativa,personal,187917.28
2023-04-13,gasto,Compra inventario,costos,200289.86
2023-02-01,gasto,Compra inventario,costos,255031.54
2023-04-23,gasto,Renta oficina,infraestructura,58017.43
2023-06-04,gasto,Servicios publicos,infraestructura,35184.58
2023-10-18,gasto,Renta oficina,infraestructura,12968.78
2023-05-08,ingreso,Venta producto B,ventas,340145.59
2023-09-24,ingreso,Venta producto A,ventas,349062.04
2023-04-16,gasto,Servicios publicos,infraestructura,96309.45
2023-01-09,gasto,Nomina Operativa,personal,55168.26
2023-05-19,gasto,Servicios publicos,infraestructura,75554.09
