fecha,tipo,concepto,categoria,monto
2024-08-06,gasto,Compra inventario,costos,205242.26
2024-02-11,ingreso,Venta producto A,ventas,682001.16
2024-07-17,gasto,Publicidad online,marketing,76672.09
2024-11-07,gasto,Consultoria externa,servicios,75066.74
2024-11-16,gasto,Servicios publicos,infraestructura,18781.24
2024-10-28,gasto,Consultoria externa,servicios,78763.7
2024-08-17,ingreso,Venta producto B,ventas,489912.07
2024-08-27,gasto,Consultoria externa,servicios,39192.32
2024-05-13,gasto,Renta oficina,infraestructura,53784.74
2024-09-11,gasto,Nomina Operativa,personal,84533.7
2024-01-30,gasto,Nomina Operativa,personal,125299.84
2024-02-10,ingreso,Venta producto A,ventas,234477.57
2024-02-26,ingreso,Venta producto A,ventas,462459.55
2024-10-26,ingreso,Venta producto B,ventas,389811.15
2024-08-21,gasto,Compra inventario,costos,285250.23
2024-03-08,gasto,Nomina Operativa,personal,87100.99
2024-01-23,gasto,Consultoria externa,servicios,61198.5
2024-11-14,gasto,Renta oficina,infraestructura,9520.32
2024-11-07,gasto,Renta oficina,infraestructura,74665.58
2024-02-28,gasto,Consultoria externa,servicios,136845.36
2024-03-15,gasto,Renta oficina,infraestructura,45126.31
2024-05-10,ingreso,Venta producto A,ventas,707914.53
2024-04-07,gasto,Publicidad online,marketing,12378.23
2024-08-25,gasto,Nomina Operativa,personal,234183.82
2024-05-02,gasto,Consultoria externa,servicios,92828.43
2024-07-26,gasto,Publicidad online,marketing,32220.88
2024-08-24,gasto,Consultoria externa,servicios,124187.4
2024-11-05,gasto,Publicidad online,marketing,37133.35
2024-02-04,gasto,Consultoria externa,servicios,141853.72
2024-09-29,ingreso,Venta producto B,ventas,825196.54
2024-06-20,gasto,Renta oficina,infraestructura,42036.43
2024-02-03,gasto,Servicios publicos,infraestructura,48537.37
2024-04-29,ingreso,Venta producto B,ventas,600135.23
2024-05-24,gasto,Compra inventario,costos,67519.96
2024-11-01,gasto,Nomina Operativa,personal,103715.25
2024-08-16,gasto,Nomina Operativa,personal,203950.74
2024-10-07,ingreso,Venta producto B,ventas,864380.52
2024-07-19,gasto,Renta oficina,infraestructura,28170.59
2024-07-19,ingreso,Venta producto A,ventas,275878.43
2024-06-28,gasto,Consultoria externa,servicios,21859.57
2024-12-21,gasto,Servicios publicos,infraestructura,30507.43
2024-03-09,ingreso,Venta producto A,ventas,261062.19
2024-02-24,gasto,Publicidad online,marketing,27969.68
2024-01-04,gasto,Publicidad online,marketing,57284.49
2024-04-03,ingreso,Venta producto B,ventas,144764.09
2024-12-10,ingreso,Venta producto A,ventas,551049.79
2024-08-25,ingreso,Venta producto A,ventas,105159.22
2024-03-11,ingreso,Venta producto B,ventas,687323.98
2024-05-06,gasto,Renta oficina,infraestructura,66911.82
2024-08-07,ingreso,Venta producto B,ventas,798171.75
2024-05-30,ingreso,Venta producto A,ventas,323612.08
2024-01-10,gasto,Compra inventario,costos,271118.14
2024-01-16,gasto,Compra inventario,costos,199527.17
2024-06-15,gasto,Nomina Operativa,personal,148088.74
