fecha,tipo,concepto,categoria,monto
2024-01-15,gasto,Renta oficina,infraestructura,6059.24
2024-07-30,gasto,Renta oficina,infraestructura,47463.2
2024-09-28,gasto,Nomina Operativa,personal,193786.48
2024-07-01,ingreso,Venta producto A,ventas,84432.89
2024-08-09,gasto,Renta oficina,infraestructura,99124.85
2024-10-26,gasto,Renta oficina,infraestructura,52882.09
2024-11-09,gasto,Compra inventario,costos,153874.59
2024-01-02,gasto,Nomina Operativa,personal,138441.37
2024-10-05,ingreso,Venta producto A,ventas,333673.36
2024-02-14,gasto,Nomina Operativa,personal,94031.95
2024-07-07,ingreso,Venta producto A,ventas,721264.11
2024-12-27,gasto,Renta oficina,infraestructura,52087.82
2024-11-04,gasto,Nomina Operativa,personal,106250.27
2024-11-16,gasto,Nomina Operativa,personal,25415.84
2024-03-01,ingreso,Venta producto A,ventas,636746.92
2024-12-21,gasto,Compra inventario,costos,108295.41
2024-10-03,gasto,Renta oficina,infraestructura,73384.06
2024-07-26,ingreso,Venta producto B,ventas,520228.89
2024-01-10,ingreso,Venta producto A,ventas,237778.58
2024-09-23,gasto,Consultoria externa,servicios,124538.87
2024-01-12,ingreso,Venta producto B,ventas,115417.88
2024-06-20,ingreso,Venta producto A,ventas,917672.4
2024-06-06,ingreso,Venta producto A,ventas,909999.19
2024-01-25,gasto,Renta oficina,infraestructura,72620.41
2024-03-28,gasto,Renta oficina,infraestructura,29494.07
2024-12-09,gasto,Renta oficina,infraestructura,39283.69
2024-07-11,gasto,Renta oficina,infraestructura,50962.51
2024-12-04,ingreso,Venta producto B,ventas,110792.95
2024-03-11,gasto,Publicidad online,marketing,17536.85
2024-07-15,ingreso,Venta producto A,ventas,611954.73
2024-03-26,gasto,Consultoria externa,servicios,140793.74
2024-03-08,ingreso,Venta producto B,ventas,362404.93
2024-12-16,gasto,Renta oficina,infraestructura,62269.83
2024-12-19,gasto,Compra inventario,costos,86860.24
2024-07-02,ingreso,Venta producto B,ventas,258315.22
2024-11-09,gasto,Publicidad online,marketing,21521.31
2024-11-12,gasto,Servicios publicos,infraestructura,31405.54
2024-11-05,gasto,Consultoria externa,servicios,135888.64
2024-09-06,gasto,Consultoria externa,servicios,31249.52
2024-07-28,gasto,Servicios publicos,infraestructura,69718.11
2024-08-03,ingreso,Venta producto B,ventas,932390.25
2024-10-11,gasto,Servicios publicos,infraestructura,74718.06
2024-02-21,gasto,Renta oficina,infraestructura,26387.53
2024-09-14,gasto,Consultoria externa,servicios,145195.97
2024-02-09,gasto,Compra inventario,costos,167587.07
2024-07-18,gasto,Compra inventario,costos,14438.82
2024-11-29,gasto,Compra inventario,costos,36558.59
2024-01-18,ingreso,Venta producto B,ventas,636322.42
2024-08-08,gasto,Nomina Operativa,personal,62607.29
2024-08-30,gasto,Compra inventario,costos,153535.64
2024-08-07,ingreso,Venta producto B,ventas,175943.38
2024-03-24,ingreso,Venta producto B,ventas,778807.93
2024-10-06,gasto,Nomina Operativa,personal,172451.22
2024-04-17,ingreso,Venta producto B,ventas,470715.38
2024-04-12,gasto,Nomina Operativa,personal,79641.2
2024-01-30,gasto,Publicidad online,marketing,24100.64
2024-03-15,ingreso,Venta producto B,ventas,355936.96
2024-06-22,gasto,Consultoria externa,servicios,22884.02
2024-03-29,gasto,Consultoria externa,servicios,14588.27
2024-01-18,ingreso,Venta producto A,ventas,715311.35
2024-11-18,ingreso,Venta producto B,ventas,510397.55
2024-05-08,gasto,Renta oficina,infraestructura,71209.95
2024-04-30,gasto,Renta oficina,infraestructura,91186.71
2024-06-07,gasto,Nomina Operativa,personal,236216.3
2024-05-26,ingreso,Venta producto B,ventas,332567.33
2024-05-18,gasto,Renta oficina,infraestructura,80239.88
2024-01-11,gasto,Publicidad online,marketing,25240.36
2024-08-21,gasto,Publicidad online,marketing,46569.0
2024-12-20,ingreso,Venta producto B,ventas,318513.27
2024-12-12,gasto,Nomina Operativa,personal,39833.28
2024-11-30,ingreso,Venta producto A,ventas,229259.4
2024-03-14,gasto,Nomina Operativa,personal,52981.43
2024-06-01,gasto,Compra inventario,costos,193060.38
2024-05-08,ingreso,Venta producto B,ventas,755029.17
2024-12-06,ingreso,Venta producto A,ventas,572729.24
2024-11-25,gasto,Servicios publicos,infraestructura,55131.45
2024-04-11,gasto,Nomina Operativa,personal,91375.6
2024-04-23,gasto,Publicidad online,marketing,9518.82
2024-05-22,ingreso,Venta producto A,ventas,539053.86
2024-10-01,gasto,Publicidad online,marketing,39003.76
2024-01-30,gasto,Consultoria externa,servicios,57586.28
2024-03-18,gasto,Nomina Operativa,personal,196175.6
2024-06-13,gasto,Consultoria externa,servicios,59952.47
2024-03-02,gasto,Nomina Operativa,personal,38556.88
2024-12-13,ingreso,Venta producto A,ventas,73578.02
2024-10-26,gasto,Consultoria externa,servicios,139767.04
2024-01-08,ingreso,Venta producto B,ventas,765475.67
2024-05-19,gasto,Renta oficina,infraestructura,10942.59
2024-10-15,gasto,Consultoria externa,servicios,52647.67
2024-06-11,gasto,Nomina Operativa,personal,107769.69
2024-06-07,gasto,Publicidad online,marketing,22547.84
2024-08-16,gasto,Renta oficina,infraestructura,7073.11
2024-11-13,gasto,Nomina Operativa,personal,39767.4
2024-01-25,ingreso,Venta producto B,ventas,894268.46
2024-10-08,gasto,Compra inventario,costos,245616.23
2024-03-28,ingreso,Venta producto A,ventas,872277.98
2024-01-10,gasto,Publicidad online,marketing,14350.47
2024-11-16,gasto,Consultoria externa,servicios,73371.64
