fecha,tipo,concepto,categoria,monto
2024-09-27,ingreso,Venta producto A,ventas,328859.31
2024-12-03,gasto,Nomina Operativa,personal,29358.26
2024-07-26,ingreso,Venta producto A,ventas,289018.59
2024-03-23,ingreso,Venta producto B,ventas,825560.08
2024-08-28,ingreso,Venta producto B,ventas,713439.5
2024-06-02,ingreso,Venta producto A,ventas,457566.31
2024-10-08,ingreso,Venta producto B,ventas,488792.32
2024-02-03,gasto,Compra inventario,costos,83083.97
2024-04-13,gasto,Servicios publicos,infraestructura,21787.73
2024-06-08,gasto,Servicios publicos,infraestructura,19769.55
2024-11-01,ingreso,Venta producto A,ventas,688110.23
2024-01-12,ingreso,Venta producto B,ventas,791080.23
2024-04-21,gasto,Nomina Operativa,personal,107333.83
2024-02-27,gasto,Servicios publicos,infraestructura,81331.88
2024-10-02,gasto,Compra inventario,costos,76281.06
2024-03-27,gasto,Renta oficina,infraestructura,28066.14
2024-04-05,gasto,Publicidad online,marketing,66748.21
2024-03-01,gasto,Publicidad online,marketing,71122.75
2024-11-28,gasto,Consultoria externa,servicios,134448.51
2024-01-30,ingreso,Venta producto A,ventas,822298.92
2024-12-29,gasto,Compra inventario,costos,101378.6
2024-03-16,gasto,Consultoria externa,servicios,133140.25
2024-09-09,gasto,Publicidad online,marketing,76956.04
2024-07-11,gasto,Publicidad online,marketing,41298.68
2024-05-01,gasto,Publicidad online,marketing,62897.13
2024-08-06,ingreso,Venta producto B,ventas,445084.61
2024-05-09,gasto,Consultoria externa,servicios,124973.28
2024-10-28,gasto,Consultoria externa,servicios,59460.6
2024-02-14,gasto,Consultoria externa,servicios,67445.98
2024-07-06,gasto,Publicidad online,marketing,48739.44
2024-07-28,gasto,Consultoria externa,servicios,24459.92
2024-09-03,gasto,Nomina Operativa,personal,32616.66
2024-01-30,gasto,Consultoria externa,servicios,65170.48
2024-02-19,ingreso,Venta producto A,ventas,286188.38
2024-08-26,gasto,Nomina Operativa,personal,129678.99
2024-07-18,gasto,Nomina Operativa,personal,193986.69
2024-07-26,ingreso,Venta producto B,ventas,140029.61
2024-11-24,gasto,Servicios publicos,infraestructura,97872.98
2024-06-18,gasto,Servicios publicos,infraestructura,76237.49
2024-04-12,gasto,Consultoria externa,servicios,61151.17
2024-08-01,ingreso,Venta producto A,ventas,273106.31
2024-11-19,gasto,Publicidad online,marketing,14056.92
2024-01-27,gasto,Consultoria externa,servicios,125714.36
2024-06-26,gasto,Consultoria externa,servicios,64404.75
2024-08-21,gasto,Nomina Operativa,personal,164639.67
2024-09-20,gasto,Compra inventario,costos,171192.95
2024-11-30,ingreso,Venta producto A,ventas,997030.79
2024-02-04,gasto,Servicios publicos,infraestructura,56719.69
2024-11-13,gasto,Publicidad online,marketing,12676.55
2024-08-08,gasto,Consultoria externa,servicios,43130.77
2024-03-31,gasto,Consultoria externa,servicios,71784.46
2024-07-01,ingreso,Venta producto B,ventas,355724.3
2024-11-18,gasto,Compra inventario,costos,20910.04
2024-04-22,gasto,Renta oficina,infraestructura,15708.13
2024-05-20,gasto,Compra inventario,costos,176099.63
2024-06-19,ingreso,Venta producto B,ventas,804489.59
2024-08-29,gasto,Publicidad online,marketing,7612.09
2024-07-24,gasto,Servicios publicos,infraestructura,99255.15
2024-01-31,gasto,Nomina Operativa,personal,100570.42
2024-03-12,gasto,Compra inventario,costos,30303.16
2024-10-25,gasto,Consultoria externa,servicios,90915.26
2024-09-27,gasto,Publicidad online,marketing,63963.54
2024-05-10,gasto,Renta oficina,infraestructura,21863.35
2024-03-19,ingreso,Venta producto A,ventas,965331.58
2024-10-19,gasto,Consultoria externa,servicios,119117.15
2024-09-20,gasto,Renta oficina,infraestructura,16750.42
2024-01-22,gasto,Nomina Operativa,personal,56625.15
2024-08-27,gasto,Nomina Operativa,personal,243575.64
2024-11-30,gasto,Consultoria externa,servicios,60150.64
2024-05-24,gasto,Compra inventario,costos,222271.74
2024-02-21,gasto,Nomina Operativa,personal,39851.96
2024-02-03,gasto,Consultoria externa,servicios,42147.12
2024-12-10,ingreso,Venta producto B,ventas,642385.52
2024-02-11,ingreso,Venta producto B,ventas,140506.6
2024-12-01,gasto,Publicidad online,marketing,32156.33
2024-10-16,ingreso,Venta producto A,ventas,225019.01
