fecha,tipo,concepto,categoria,monto
2024-01-24,ingreso,Venta producto A,ventas,152711.39
2024-03-24,gasto,Nomina Operativa,personal,219408.81
2024-11-10,gasto,Publicidad online,marketing,71500.82
2024-11-11,gasto,Compra inventario,costos,281392.59
2024-06-27,gasto,Compra inventario,costos,185939.64
2024-04-19,ingreso,Venta producto A,ventas,735159.87
2024-06-06,gasto,Compra inventario,costos,285883.87
2024-03-12,gasto,Nomina Operativa,personal,88647.16
2024-03-23,gasto,Publicidad online,marketing,57667.54
2024-05-30,gasto,Nomina Operativa,personal,104353.65
2024-08-21,gasto,Renta oficina,infraestructura,73581.11
2024-01-21,gasto,Compra inventario,costos,177728.98
2024-09-12,gasto,Servicios publicos,infraestructura,16659.09
2024-05-07,gasto,Consultoria externa,servicios,130576.29
2024-04-18,gasto,Consultoria externa,servicios,16423.54
2024-04-12,ingreso,Venta producto A,ventas,687897.03
2024-03-09,gasto,Servicios publicos,infraestructura,83034.91
2024-05-22,gasto,Renta oficina,infraestructura,83956.48
2024-01-27,ingreso,Venta producto A,ventas,875193.07
2024-11-04,gasto,Consultoria externa,servicios,117690.5
2024-08-31,gasto,Compra inventario,costos,77692.24
2024-12-12,ingreso,Venta producto B,ventas,229293.68
2024-03-18,gasto,Renta oficina,infraestructura,71660.5
2024-05-26,gasto,Renta oficina,infraestructura,96357.75
2024-03-10,gasto,Publicidad online,marketing,48413.52
2024-10-17,gasto,Servicios publicos,infraestructura,13582.67
2024-08-16,gasto,Renta oficina,infraestructura,5298.41
2024-01-19,ingreso,Venta producto B,ventas,301311.79
2024-07-12,gasto,Consultoria externa,servicios,50474.91
2024-06-17,gasto,Renta oficina,infraestructura,32392.9
2024-05-24,gasto,Nomina Operativa,personal,139946.03
2024-11-30,gasto,Consultoria externa,servicios,136176.42
2024-10-03,gasto,Compra inventario,costos,118388.08
2024-02-14,gasto,Publicidad online,marketing,6332.45
2024-12-16,ingreso,Venta producto B,ventas,729094.49
2024-06-06,gasto,Publicidad online,marketing,17188.17
2024-03-27,ingreso,Venta producto A,ventas,696735.63
2024-04-28,gasto,Compra inventario,costos,260019.38
2024-06-19,ingreso,Venta producto B,ventas,484820.3
2024-05-23,ingreso,Venta producto B,ventas,152234.07
2024-03-30,gasto,Nomina Operativa,personal,100878.82
2024-03-21,gasto,Servicios publicos,infraestructura,71943.79
2024-09-12,gasto,Consultoria externa,servicios,143751.95
2024-11-13,gasto,Consultoria externa,servicios,128239.45
2024-10-14,ingreso,Venta producto B,ventas,692486.96
2024-11-29,gasto,Consultoria externa,servicios,85537.48
2024-02-04,gasto,Consultoria externa,servicios,107342.24
2024-12-09,gasto,Nomina Operativa,personal,88700.33
2024-08-18,gasto,Nomina Operativa,personal,178887.79
2024-12-01,ingreso,Venta producto B,ventas,616456.13
2024-03-13,gasto,Publicidad online,marketing,14731.26
2024-04-24,gasto,Renta oficina,infraestructura,81871.21
2024-10-30,gasto,Nomina Operativa,personal,73135.3
2024-01-15,gasto,Publicidad online,marketing,7835.4
2024-06-16,gasto,Nomina Operativa,personal,175783.82
2024-03-10,gasto,Compra inventario,costos,256595.66
2024-11-17,gasto,Servicios publicos,infraestructura,62039.78
2024-07-09,gasto,Servicios publicos,infraestructura,84501.71
2024-09-06,gasto,Compra inventario,costos,42460.43
2024-08-15,gasto,Servicios publicos,infraestructura,10472.12
