fecha,tipo,concepto,categoria,monto
2024-12-08,gasto,Compra inventario,costos,84673.65
2024-02-01,gasto,Renta oficina,infraestructura,26235.61
2024-10-04,gasto,Nomina Operativa,personal,246906.51
2024-01-20,gasto,Consultoria externa,servicios,140107.09
2024-03-12,gasto,Nomina Operativa,personal,149213.66
2024-08-15,gasto,Nomina Operativa,personal,246773.17
2024-09-17,ingreso,Venta producto B,ventas,219247.22
2024-07-25,gasto,Compra inventario,costos,266741.0
2024-07-18,gasto,Compra inventario,costos,46742.44
2024-10-10,ingreso,Venta producto A,ventas,550340.25
2024-10-29,gasto,Consultoria externa,servicios,52878.98
2024-07-05,ingreso,Venta producto A,ventas,376657.47
2024-11-28,gasto,Servicios publicos,infraestructura,17209.86
2024-04-19,gasto,Servicios publicos,infraestructura,13369.51
2024-02-23,ingreso,Venta producto B,ventas,302849.4
2024-01-09,gasto,Renta oficina,infraestructura,35517.93
2024-08-12,gasto,Renta oficina,infraestructura,7720.89
2024-07-23,gasto,Publicidad online,marketing,16031.88
2024-05-20,gasto,Consultoria externa,servicios,51863.61
2024-07-05,gasto,Servicios publicos,infraestructura,84961.96
2024-08-09,gasto,Consultoria externa,servicios,114434.11
2024-02-27,ingreso,Venta producto A,ventas,980173.11
2024-12-25,gasto,Renta oficina,infraestructura,70790.41
2024-01-23,gasto,Renta oficina,infraestructura,64891.03
2024-03-04,ingreso,Venta producto B,ventas,514065.28
2024-08-25,gasto,Renta oficina,infraestructura,90534.84
2024-05-24,gasto,Nomina Operativa,personal,163699.36
2024-08-08,ingreso,Venta producto B,ventas,578641.7
2024-12-23,gasto,Publicidad online,marketing,21150.13
2024-06-28,gasto,Servicios publicos,infraestructura,71059.53
2024-06-25,ingreso,Venta producto B,ventas,679731.36
2024-08-05,gasto,Consultoria externa,servicios,82890.35
2024-03-03,gasto,Servicios publicos,infraestructura,61552.58
2024-08-31,gasto,Renta oficina,infraestructura,11279.27
2024-12-23,gasto,Servicios publicos,infraestructura,26039.68
2024-01-08,gasto,Servicios publicos,infraestructura,70258.65
2024-12-09,ingreso,Venta producto A,ventas,735002.59
2024-09-18,gasto,Renta oficina,infraestructura,68212.56
2024-07-05,ingreso,Venta producto A,ventas,501926.88
2024-03-31,gasto,Nomina Operativa,personal,137958.8
2024-03-30,gasto,Consultoria externa,servicios,53767.84
2024-01-07,gasto,Publicidad online,marketing,57478.59
2024-09-08,gasto,Renta oficina,infraestructura,70579.76
2024-01-31,gasto,Consultoria externa,servicios,77307.65
2024-01-18,gasto,Compra inventario,costos,105274.28
2024-03-08,gasto,Servicios publicos,infraestructura,73423.95
2024-01-24,gasto,Nomina Operativa,personal,200704.03
2024-06-15,gasto,Servicios publicos,infraestructura,65789.82
2024-08-02,ingreso,Venta producto B,ventas,759614.2
2024-10-11,gasto,Consultoria externa,servicios,71650.79
2024-04-13,gasto,Publicidad online,marketing,55552.9
2024-10-22,gasto,Nomina Operativa,personal,40578.91
2024-05-10,gasto,Renta oficina,infraestructura,10858.45
2024-02-20,gasto,Publicidad online,marketing,35180.77
2024-12-04,gasto,Consultoria externa,servicios,40945.62
2024-10-27,ingreso,Venta producto A,ventas,816199.57
2024-04-14,gasto,Compra inventario,costos,32254.06
2024-08-02,ingreso,Venta producto A,ventas,369746.82
2024-06-29,gasto,Servicios publicos,infraestructura,56200.31
2024-02-29,gasto,Publicidad online,marketing,41407.91
2024-03-01,gasto,Nomina Operativa,personal,102456.62
2024-10-08,gasto,Publicidad online,marketing,64137.85
2024-04-29,gasto,Consultoria externa,servicios,90336.84
2024-05-03,gasto,Publicidad online,marketing,23103.23
2024-10-16,gasto,Servicios publicos,infraestructura,16584.1
2024-07-01,gasto,Consultoria externa,servicios,141666.89
2024-11-13,gasto,Servicios publicos,infraestructura,85778.18
2024-07-05,ingreso,Venta producto A,ventas,729209.11
2024-06-01,gasto,Compra inventario,costos,198711.11
2024-12-10,gasto,Renta oficina,infraestructura,78073.74
2024-11-20,gasto,Compra inventario,costos,21918.5
2024-03-13,gasto,Renta oficina,infraestructura,20143.69
2024-01-15,gasto,Consultoria externa,servicios,119992.24
2024-03-23,gasto,Publicidad online,marketing,44605.45
2024-08-01,gasto,Compra inventario,costos,273579.65
2024-05-12,ingreso,Venta producto A,ventas,605895.1
2024-10-15,gasto,Consultoria externa,servicios,56379.67
2024-10-28,gasto,Consultoria externa,servicios,99424.41
2024-06-25,gasto,Compra inventario,costos,281765.99
2024-08-06,gasto,Renta oficina,infraestructura,44409.4
2024-01-07,gasto,Renta oficina,infraestructura,76975.04
2024-11-02,gasto,Compra inventario,costos,229589.74
2024-09-06,ingreso,Venta producto B,ventas,743713.88
2024-12-11,gasto,Servicios publicos,infraestructura,60665.46
2024-12-19,gasto,Compra inventario,costos,64086.41
2024-11-21,gasto,Nomina Operativa,personal,89297.48
2024-04-15,gasto,Publicidad online,marketing,33762.41
2024-07-22,gasto,Publicidad online,marketing,49198.27
2024-11-13,ingreso,Venta producto A,ventas,733077.67
2024-02-18,gasto,Publicidad online,marketing,73656.16
2024-05-10,gasto,Compra inventario,costos,112784.48
2024-01-09,gasto,Renta oficina,infraestructura,97732.41
2024-01-18,gasto,Consultoria externa,servicios,103759.53
2024-05-18,gasto,Servicios publicos,infraestructura,92748.25
2024-02-02,ingreso,Venta producto B,ventas,720696.51
2024-10-20,gasto,Nomina Operativa,personal,189343.62
2024-11-04,gasto,Servicios publicos,infraestructura,52822.94
2024-03-03,gasto,Consultoria externa,servicios,99362.51
2024-01-30,gasto,Nomina Operativa,personal,123200.23
2024-01-04,gasto,Publicidad online,marketing,15540.78
2024-11-23,gasto,Publicidad online,marketing,22714.01
2024-08-14,gasto,Servicios publicos,infraestructura,54658.76
2024-10-25,gasto,Nomina Operativa,personal,26648.13
2024-01-15,gasto,Consultoria externa,servicios,44494.76
2024-10-31,gasto,Consultoria externa,servicios,136701.1
2024-07-20,gasto,Consultoria externa,servicios,122864.61
2024-10-29,gasto,Consultoria externa,servicios,72509.63
2024-04-01,gasto,Nomina Operativa,personal,60845.22
2024-12-16,gasto,Consultoria externa,servicios,60456.46
2024-02-29,gasto,Publicidad online,marketing,16623.86
2024-03-29,gasto,Compra inventario,costos,70545.75
2024-04-21,gasto,Consultoria externa,servicios,17253.5
2024-06-13,gasto,Publicidad online,marketing,21288.09
2024-01-22,gasto,Consultoria externa,servicios,90152.21
2024-05-20,ingreso,Venta producto B,ventas,917493.24
2024-11-18,gasto,Compra inventario,costos,91929.18
2024-12-20,gasto,Compra inventario,costos,271833.97
2024-04-28,gasto,Nomina Operativa,personal,68571.9
2024-03-24,gasto,Servicios publicos,infraestructura,70282.9
2024-12-16,gasto,Consultoria externa,servicios,60595.06
2024-02-24,gasto,Compra inventario,costos,280360.96
2024-12-02,gasto,Consultoria externa,servicios,12228.63
2024-07-29,gasto,Consultoria externa,servicios,46889.81
2024-11-11,gasto,Publicidad online,marketing,25227.6
2024-06-18,ingreso,Venta producto A,ventas,720889.81
2024-04-12,gasto,Servicios publicos,infraestructura,64213.69
2024-02-13,gasto,Consultoria externa,servicios,60210.0
2024-08-11,gasto,Renta oficina,infraestructura,52525.29
2024-09-11,gasto,Servicios publicos,infraestructura,61824.72
2024-02-19,ingreso,Venta producto A,ventas,701115.33
2024-01-19,gasto,Nomina Operativa,personal,177899.19
2024-05-19,gasto,Servicios publicos,infraestructura,87654.49
2024-06-01,gasto,Publicidad online,marketing,30600.48
2024-01-05,gasto,Compra inventario,costos,160589.58
2024-10-03,gasto,Servicios publicos,infraestructura,10927.23
2024-10-08,gasto,Renta oficina,infraestructura,58980.42
2024-10-01,gasto,Nomina Operativa,personal,235791.82
2024-01-29,ingreso,Venta producto B,ventas,831303.48
2024-04-18,gasto,Consultoria externa,servicios,125120.34
2024-11-21,ingreso,Venta producto B,ventas,507076.03
2024-09-03,gasto,Nomina Operativa,personal,73457.7
2024-04-16,gasto,Compra inventario,costos,197290.37
2024-04-13,gasto,Publicidad online,marketing,25038.14
2024-01-05,gasto,Servicios publicos,infraestructura,62804.82
2024-07-22,gasto,Consultoria externa,servicios,41683.65
2024-02-06,gasto,Servicios publicos,infraestructura,40002.16
2024-12-16,gasto,Compra inventario,costos,251044.25
2024-01-09,gasto,Compra inventario,costos,84568.97
2024-01-04,ingreso,Venta producto A,ventas,387882.28
