fecha,tipo,concepto,categoria,monto
2025-09-14,gasto,Nomina Operativa,personal,105491.81
2025-02-10,gasto,Consultoria externa,servicios,119789.25
2025-06-16,ingreso,Venta producto A,ventas,780111.15
2025-08-19,ingreso,Venta producto A,ventas,524663.38
2025-01-15,gasto,Publicidad online,marketing,43031.76
2025-06-10,gasto,Servicios publicos,infraestructura,31226.42
2025-02-25,ingreso,Venta producto B,ventas,742567.93
2025-03-09,gasto,Consultoria externa,servicios,98472.57
2025-09-06,gasto,Publicidad online,marketing,63403.18
2025-08-15,gasto,Consultoria externa,servicios,142787.11
2025-09-29,gasto,Servicios publicos,infraestructura,50456.51
2025-03-06,gasto,Nomina Operativa,personal,13604.03
2025-08-10,gasto,Compra inventario,costos,228022.37
2025-06-09,gasto,Servicios publicos,infraestructura,40424.23
2025-08-02,gasto,Consultoria externa,servicios,135668.99
2025-02-14,ingreso,Venta producto B,ventas,225223.8
2025-06-03,gasto,Consultoria externa,servicios,40609.81
2025-05-16,gasto,Compra inventario,costos,262253.38
2025-02-06,gasto,Consultoria externa,servicios,126331.98
2025-05-02,gasto,Nomina Operativa,personal,84033.36
2025-07-15,gasto,Nomina Operativa,personal,105285.66
2025-07-26,gasto,Renta oficina,infraestructura,93152.31
2025-08-11,ingreso,Venta producto A,ventas,530359.65
2025-01-12,ingreso,Venta producto B,ventas,307101.0
2025-02-20,gasto,Consultoria externa,servicios,66917.03
2025-04-29,ingreso,Venta producto A,ventas,745023.65
2025-05-30,ingreso,Venta producto A,ventas,579169.49
2025-03-27,gasto,Nomina Operativa,personal,158139.37
2025-05-14,gasto,Servicios publicos,infraestructura,41062.81
2025-05-08,ingreso,Venta producto B,ventas,967584.49
2025-09-03,gasto,Compra inventario,costos,221061.13
2025-09-01,gasto,Servicios publicos,infraestructura,41519.92
2025-07-17,gasto,Compra inventario,costos,191300.4
2025-01-18,gasto,Nomina Operativa,personal,121438.43
2025-06-07,gasto,Consultoria externa,servicios,77415.17
2025-08-30,gasto,Compra inventario,costos,98950.14
2025-08-19,gasto,Compra inventario,costos,178775.69
2025-02-19,gasto,Nomina Operativa,personal,132476.6
2025-07-06,gasto,Nomina Operativa,personal,192215.33
2025-06-01,ingreso,Venta producto A,ventas,256426.66
2025-09-27,gasto,Consultoria externa,servicios,136687.36
2025-03-22,ingreso,Venta producto A,ventas,303641.91
2025-03-12,gasto,Renta oficina,infraestructura,31481.37
2025-07-06,gasto,Consultoria externa,servicios,106188.29
2025-07-02,gasto,Compra inventario,costos,251062.04
2025-03-03,ingreso,Venta producto A,ventas,556262.49
2025-03-06,ingreso,Venta producto B,ventas,871725.73
2025-05-12,ingreso,Venta producto B,ventas,509459.07
2025-03-11,ingreso,Venta producto A,ventas,696512.97
