fecha,tipo,concepto,categoria,monto
2024-11-19,gasto,Renta oficina,infraestructura,73970.88
2024-08-12,ingreso,Venta producto B,ventas,575941.84
2024-06-08,ingreso,Venta producto A,ventas,252461.14
2024-09-30,gasto,Consultoria externa,servicios,144256.02
2024-03-24,gasto,Consultoria externa,servicios,12557.11
2024-08-05,ingreso,Venta producto A,ventas,643505.21
2024-09-07,gasto,Renta oficina,infraestructura,6994.79
2024-08-10,ingreso,Venta producto B,ventas,949725.04
2024-03-24,gasto,Renta oficina,infraestructura,60930.95
2024-02-21,gasto,Compra inventario,costos,177151.43
2024-05-23,ingreso,Venta producto A,ventas,933130.56
2024-02-25,gasto,Consultoria externa,servicios,100095.89
2024-01-25,gasto,Servicios publicos,infraestructura,21267.58
2024-06-22,gasto,Servicios publicos,infraestructura,31902.98
2024-02-25,gasto,Renta oficina,infraestructura,84086.67
2024-03-26,gasto,Renta oficina,infraestructura,22997.45
2024-06-03,gasto,Renta oficina,infraestructura,49788.23
2024-10-16,gasto,Publicidad online,marketing,8465.69
2024-03-15,gasto,Nomina Operativa,personal,28539.98
2024-09-26,gasto,Consultoria externa,servicios,58731.48
2024-06-17,ingreso,Venta producto A,ventas,915243.45
2024-09-29,gasto,Servicios publicos,infraestructura,47189.26
2024-09-10,gasto,Renta oficina,infraestructura,30930.19
2024-04-05,ingreso,Venta producto B,ventas,979796.71
2024-02-08,gasto,Consultoria externa,servicios,39025.57
2024-10-06,ingreso,Venta producto A,ventas,927910.5
2024-09-02,ingreso,Venta producto A,ventas,764559.98
2024-07-30,gasto,Publicidad online,marketing,17659.96
2024-04-27,gasto,Consultoria externa,servicios,92736.61
2024-02-08,ingreso,Venta producto B,ventas,497004.57
2024-05-15,gasto,Servicios publicos,infraestructura,87316.97
2024-11-23,gasto,Publicidad online,marketing,28145.83
2024-10-27,gasto,Nomina Operativa,personal,73179.51
2024-07-15,gasto,Nomina Operativa,personal,70096.21
2024-12-11,gasto,Renta oficina,infraestructura,29877.52
2024-09-06,gasto,Nomina Operativa,personal,117443.97
2024-08-08,gasto,Nomina Operativa,personal,68412.93
2024-05-22,gasto,Servicios publicos,infraestructura,53849.97
2024-02-07,ingreso,Venta producto A,ventas,849104.81
2024-10-14,gasto,Servicios publicos,infraestructura,46160.13
2024-10-25,ingreso,Venta producto A,ventas,627374.56
2024-12-23,gasto,Renta oficina,infraestructura,57323.97
2024-03-19,gasto,Renta oficina,infraestructura,76307.67
2024-01-28,ingreso,Venta producto B,ventas,317013.49
2024-03-07,gasto,Renta oficina,infraestructura,22647.69
2024-06-11,gasto,Publicidad online,marketing,42056.93
2024-09-06,gasto,Compra inventario,costos,105979.99
2024-06-15,gasto,Servicios publicos,infraestructura,27246.4
2024-04-14,gasto,Servicios publicos,infraestructura,82350.58
2024-12-29,gasto,Renta oficina,infraestructura,57303.81
2024-09-11,gasto,Renta oficina,infraestructura,18793.57
2024-05-28,ingreso,Venta producto A,ventas,918967.58
2024-11-21,gasto,Consultoria externa,servicios,80742.61
2024-01-05,gasto,Consultoria externa,servicios,99774.43
2024-06-28,ingreso,Venta producto A,ventas,784485.27
2024-12-19,gasto,Publicidad online,marketing,69016.06
2024-06-28,ingreso,Venta producto A,ventas,256086.49
2024-10-26,ingreso,Venta producto A,ventas,302071.72
2024-11-02,gasto,Compra inventario,costos,81482.99
2024-06-05,gasto,Nomina Operativa,personal,190212.04
2024-11-02,gasto,Consultoria externa,servicios,54411.03
2024-02-18,gasto,Servicios publicos,infraestructura,62610.25
2024-07-05,gasto,Consultoria externa,servicios,51805.84
2024-08-19,ingreso,Venta producto A,ventas,580390.47
2024-09-22,ingreso,Venta producto B,ventas,504730.77
2024-12-09,gasto,Nomina Operativa,personal,138985.12
2024-12-30,gasto,Servicios publicos,infraestructura,59093.17
2024-11-06,ingreso,Venta producto B,ventas,979255.48
2024-03-04,gasto,Consultoria externa,servicios,130611.46
2024-03-06,gasto,Renta oficina,infraestructura,27212.44
2024-01-03,gasto,Compra inventario,costos,44575.34
2024-05-01,gasto,Consultoria externa,servicios,140687.12
2024-01-03,gasto,Consultoria externa,servicios,39377.14
2024-10-28,gasto,Nomina Operativa,personal,13519.74
2024-09-25,ingreso,Venta producto B,ventas,772095.69
2024-12-01,gasto,Publicidad online,marketing,65993.57
2024-11-24,ingreso,Venta producto B,ventas,662845.63
2024-09-26,gasto,Nomina Operativa,personal,102734.35
2024-02-11,gasto,Renta oficina,infraestructura,19889.76
2024-07-24,gasto,Publicidad online,marketing,21125.41
2024-02-03,gasto,Consultoria externa,servicios,96609.54
2024-01-16,ingreso,Venta producto A,ventas,315651.38
2024-06-19,gasto,Consultoria externa,servicios,104017.86
2024-05-15,ingreso,Venta producto B,ventas,307927.28
2024-11-20,gasto,Publicidad online,marketing,79091.73
2024-08-15,gasto,Renta oficina,infraestructura,39408.27
2024-01-26,ingreso,Venta producto B,ventas,956590.38
2024-05-12,gasto,Compra inventario,costos,57746.65
2024-02-24,gasto,Compra inventario,costos,149096.34
2024-02-27,gasto,Nomina Operativa,personal,231056.25
2024-07-20,gasto,Renta oficina,infraestructura,59316.4
2024-08-15,gasto,Publicidad online,marketing,26745.81
2024-11-02,ingreso,Venta producto B,ventas,329442.95
2024-03-02,gasto,Renta oficina,infraestructura,31381.65
2024-10-09,gasto,Publicidad online,marketing,30598.31
2024-08-03,gasto,Servicios publicos,infraestructura,46550.95
