fecha,tipo,concepto,categoria,monto
2024-07-23,gasto,Servicios publicos,infraestructura,63944.35
2024-06-18,gasto,Nomina Operativa,personal,188673.41
2024-02-21,ingreso,Venta producto B,ventas,77209.93
2024-10-06,gasto,Servicios publicos,infraestructura,48356.43
2024-09-07,gasto,Publicidad online,marketing,53807.53
2024-04-28,ingreso,Venta producto B,ventas,963313.27
2024-04-02,ingreso,Venta producto A,ventas,260363.77
2024-03-28,gasto,Servicios publicos,infraestructura,9997.41
2024-01-21,ingreso,Venta producto A,ventas,644118.95
2024-06-09,gasto,Nomina Operativa,personal,184163.08
2024-12-09,gasto,Servicios publicos,infraestructura,73654.9
2024-08-31,ingreso,Venta producto A,ventas,837717.28
2024-07-07,gasto,Renta oficina,infraestructura,75396.6
2024-05-24,gasto,Renta oficina,infraestructura,71028.18
2024-04-20,ingreso,Venta producto A,ventas,901158.29
2024-12-13,gasto,Nomina Operativa,personal,187940.34
2024-10-17,gasto,Renta oficina,infraestructura,13612.59
2024-12-01,ingreso,Venta producto B,ventas,493852.77
2024-11-16,gasto,Servicios publicos,infraestructura,59511.29
2024-11-07,ingreso,Venta producto B,ventas,204024.71
2024-04-14,gasto,Servicios publicos,infraestructura,47995.18
2024-02-09,gasto,Publicidad online,marketing,25747.35
2024-08-21,gasto,Servicios publicos,infraestructura,51029.71
2024-01-25,gasto,Nomina Operativa,personal,233651.14
2024-02-10,ingreso,Venta producto A,ventas,498082.45
2024-10-30,gasto,Servicios publicos,infraestructura,34987.64
2024-02-28,gasto,Consultoria externa,servicios,33726.05
2024-03-17,gasto,Consultoria externa,servicios,138502.46
2024-08-09,ingreso,Venta producto A,ventas,912018.17
2024-10-17,ingreso,Venta producto A,ventas,418085.0
2024-03-19,gasto,Consultoria externa,servicios,124689.95
2024-11-21,gasto,Publicidad online,marketing,41948.66
2024-11-25,ingreso,Venta producto A,ventas,290921.95
2024-07-07,gasto,Compra inventario,costos,65768.95
2024-07-01,gasto,Compra inventario,costos,84177.34
2024-10-16,gasto,Nomina Operativa,personal,94523.94
2024-11-16,ingreso,Venta producto A,ventas,980431.64
2024-03-18,gasto,Compra inventario,costos,220393.23
2024-12-02,gasto,Servicios publicos,infraestructura,59230.92
2024-11-15,gasto,Renta oficina,infraestructura,52508.38
2024-09-28,ingreso,Venta producto B,ventas,680542.25
2024-07-07,gasto,Renta oficina,infraestructura,94955.04
2024-06-25,gasto,Servicios publicos,infraestructura,44389.43
2024-06-06,gasto,Compra inventario,costos,45128.09
2024-05-18,ingreso,Venta producto B,ventas,888154.64
2024-06-19,gasto,Publicidad online,marketing,16278.54
2024-04-30,gasto,Consultoria externa,servicios,65261.24
2024-02-23,ingreso,Venta producto A,ventas,684103.76
2024-04-24,gasto,Compra inventario,costos,82621.53
2024-10-26,gasto,Consultoria externa,servicios,113370.43
2024-12-24,gasto,Compra inventario,costos,73839.96
2024-07-01,gasto,Consultoria externa,servicios,119920.54
2024-04-25,ingreso,Venta producto B,ventas,523947.45
2024-07-12,gasto,Servicios publicos,infraestructura,62861.84
2024-06-09,gasto,Renta oficina,infraestructura,30622.89
2024-10-20,gasto,Compra inventario,costos,187015.45
2024-07-06,gasto,Consultoria externa,servicios,29646.88
2024-06-18,gasto,Nomina Operativa,personal,60960.96
2024-03-03,gasto,Compra inventario,costos,148773.72
2024-07-21,gasto,Servicios publicos,infraestructura,95297.6
2024-10-30,ingreso,Venta producto A,ventas,283262.09
2024-07-04,ingreso,Venta producto B,ventas,578598.66
2024-03-21,ingreso,Venta producto A,ventas,166803.74
2024-07-29,ingreso,Venta producto A,ventas,853542.91
2024-12-13,gasto,Nomina Operativa,personal,137878.93
2024-06-22,gasto,Renta oficina,infraestructura,82835.89
2024-01-07,gasto,Renta oficina,infraestructura,81261.75
2024-02-04,gasto,Consultoria externa,servicios,13098.19
2024-10-10,gasto,Renta oficina,infraestructura,65735.74
2024-06-27,ingreso,Venta producto A,ventas,257394.2
2024-02-13,gasto,Renta oficina,infraestructura,6738.79
2024-06-04,gasto,Compra inventario,costos,170838.37
2024-08-18,ingreso,Venta producto A,ventas,393577.82
2024-03-31,gasto,Consultoria externa,servicios,117304.67
2024-12-05,ingreso,Venta producto B,ventas,879965.16
2024-05-24,gasto,Nomina Operativa,personal,27047.59
2024-01-25,ingreso,Venta producto B,ventas,290957.76
2024-04-05,gasto,Renta oficina,infraestructura,61605.19
2024-05-06,ingreso,Venta producto A,ventas,206659.88
2024-02-23,gasto,Servicios publicos,infraestructura,38414.47
2024-06-18,gasto,Compra inventario,costos,295832.56
2024-08-05,gasto,Nomina Operativa,personal,183462.92
2024-04-15,gasto,Nomina Operativa,personal,245431.73
2024-06-09,gasto,Renta oficina,infraestructura,5762.98
2024-11-22,ingreso,Venta producto A,ventas,280081.91
2024-10-30,gasto,Renta oficina,infraestructura,56943.38
2024-05-22,gasto,Nomina Operativa,personal,49647.38
2024-11-18,gasto,Consultoria externa,servicios,132785.78
2024-12-01,gasto,Consultoria externa,servicios,56914.43
2024-08-19,gasto,Nomina Operativa,personal,233587.52
2024-01-23,gasto,Renta oficina,infraestructura,41287.02
2024-10-23,gasto,Nomina Operativa,personal,209523.11
2024-06-14,gasto,Renta oficina,infraestructura,44267.51
2024-12-11,gasto,Compra inventario,costos,72228.95
2024-03-15,gasto,Renta oficina,infraestructura,11698.58
2024-10-20,gasto,Renta oficina,infraestructura,25955.95
2024-08-07,gasto,Consultoria externa,servicios,64041.38
2024-11-15,gasto,Servicios publicos,infraestructura,71061.65
2024-03-17,ingreso,Venta producto A,ventas,750976.19
2024-12-05,gasto,Nomina Operativa,personal,35348.66
2024-07-02,ingreso,Venta producto B,ventas,498265.04
2024-03-14,ingreso,Venta producto A,ventas,223184.1
2024-06-01,gasto,Nomina Operativa,personal,96781.72
2024-03-29,gasto,Publicidad online,marketing,66039.33
2024-12-30,gasto,Consultoria externa,servicios,13154.3
2024-04-15,gasto,Servicios publicos,infraestructura,54073.9
2024-08-20,gasto,Renta oficina,infraestructura,20271.2
2024-06-06,gasto,Servicios publicos,infraestructura,15533.7
2024-12-01,gasto,Nomina Operativa,personal,63471.24
2024-11-02,gasto,Nomina Operativa,personal,219348.64
2024-04-28,gasto,Nomina Operativa,personal,17454.35
2024-09-01,gasto,Compra inventario,costos,225331.55
2024-08-02,ingreso,Venta producto A,ventas,913480.3
2024-06-21,ingreso,Venta producto B,ventas,712520.1
2024-09-01,ingreso,Venta producto B,ventas,463579.59
2024-09-26,gasto,Renta oficina,infraestructura,93956.45
2024-04-10,ingreso,Venta producto A,ventas,123742.04
2024-08-26,gasto,Publicidad online,marketing,16862.35
2024-05-10,gasto,Nomina Operativa,personal,39174.27
2024-06-25,gasto,Renta oficina,infraestructura,33084.89
2024-04-21,gasto,Renta oficina,infraestructura,60806.24
2024-06-08,gasto,Servicios publicos,infraestructura,87942.88
2024-07-04,gasto,Consultoria externa,servicios,138633.35
2024-10-17,ingreso,Venta producto A,ventas,777524.2
2024-03-09,gasto,Nomina Operativa,personal,121130.28
2024-04-01,gasto,Consultoria externa,servicios,22684.43
2024-01-12,gasto,Consultoria externa,servicios,139168.71
2024-05-04,gasto,Consultoria externa,servicios,134974.12
2024-12-27,gasto,Compra inventario,costos,280768.14
2024-11-13,gasto,Compra inventario,costos,105280.23
2024-10-10,ingreso,Venta producto B,ventas,862800.93
2024-09-02,gasto,Consultoria externa,servicios,44876.22
2024-01-14,ingreso,Venta producto A,ventas,206271.04
2024-08-11,ingreso,Venta producto B,ventas,299286.95
2024-09-18,gasto,Servicios publicos,infraestructura,48146.39
2024-07-10,gasto,Servicios publicos,infraestructura,46624.83
2024-01-25,gasto,Compra inventario,costos,213204.16
2024-12-06,gasto,Servicios publicos,infraestructura,40162.7
2024-09-09,gasto,Consultoria externa,servicios,29675.39
2024-12-11,gasto,Consultoria externa,servicios,103305.27
2024-09-24,ingreso,Venta producto A,ventas,697771.97
2024-03-18,ingreso,Venta producto B,ventas,190683.92
2024-09-02,ingreso,Venta producto B,ventas,656767.61
2024-02-28,gasto,Compra inventario,costos,19565.78
2024-03-18,gasto,Compra inventario,costos,91446.23
2024-05-03,ingreso,Venta producto B,ventas,304739.78
2024-02-01,ingreso,Venta producto B,ventas,115448.18
2024-08-14,gasto,Renta oficina,infraestructura,77648.67
2024-06-12,ingreso,Venta producto B,ventas,294722.46
2024-09-17,gasto,Nomina Operativa,personal,198951.7
2024-01-16,gasto,Compra inventario,costos,44978.68
2024-09-24,gasto,Renta oficina,infraestructura,29266.85
2024-04-21,ingreso,Venta producto A,ventas,180427.43
2024-05-29,gasto,Publicidad online,marketing,39150.66
2024-09-19,gasto,Nomina Operativa,personal,147650.44
2024-04-22,gasto,Publicidad online,marketing,51413.59
2024-10-15,ingreso,Venta producto B,ventas,301007.21
2024-05-05,ingreso,Venta producto B,ventas,668579.85
2024-02-10,ingreso,Venta producto B,ventas,587470.61
2024-09-01,gasto,Nomina Operativa,personal,107020.49
2024-09-09,gasto,Nomina Operativa,personal,151849.43
2024-08-11,gasto,Nomina Operativa,personal,38583.8
2024-10-10,gasto,Renta oficina,infraestructura,97575.22
2024-07-30,gasto,Publicidad online,marketing,27981.18
2024-07-24,ingreso,Venta producto A,ventas,799516.64
2024-04-03,gasto,Servicios publicos,infraestructura,58332.11
2024-09-10,gasto,Publicidad online,marketing,74544.17
2024-09-02,gasto,Publicidad online,marketing,58769.58
2024-02-29,gasto,Renta oficina,infraestructura,93337.1
2024-12-19,ingreso,Venta producto B,ventas,873357.33
2024-10-05,gasto,Publicidad online,marketing,7709.55
2024-04-05,gasto,Nomina Operativa,personal,35704.16
2024-02-10,gasto,Nomina Operativa,personal,185009.14
2024-02-14,gasto,Publicidad online,marketing,72894.29
2024-01-31,ingreso,Venta producto B,ventas,266822.28
2024-02-24,ingreso,Venta producto B,ventas,284153.36
2024-11-27,gasto,Compra inventario,costos,104035.31
2024-05-27,gasto,Consultoria externa,servicios,58889.67
2024-09-05,gasto,Publicidad online,marketing,53357.7
2024-11-13,gasto,Renta oficina,infraestructura,39058.7
2024-06-15,ingreso,Venta producto A,ventas,963835.02
2024-02-11,gasto,Nomina Operativa,personal,122122.62
2024-12-14,gasto,Renta oficina,infraestructura,44165.36
2024-10-11,ingreso,Venta producto A,ventas,919694.92
2024-01-04,ingreso,Venta producto B,ventas,694759.38
2024-06-03,ingreso,Venta producto A,ventas,857680.85
2024-09-27,ingreso,Venta producto B,ventas,537775.34
2024-06-14,gasto,Renta oficina,infraestructura,68625.68
2024-04-18,gasto,Compra inventario,costos,54587.92
2024-12-25,gasto,Publicidad online,marketing,74517.28
2024-05-15,gasto,Renta oficina,infraestructura,48049.78
2024-10-30,ingreso,Venta producto B,ventas,890286.82
2024-04-20,gasto,Publicidad online,marketing,42038.2
2024-11-25,gasto,Publicidad online,marketing,45005.54
2024-10-19,gasto,Consultoria externa,servicios,123585.95
2024-03-21,gasto,Publicidad online,marketing,5915.05
2024-03-02,gasto,Nomina Operativa,personal,52186.06
2024-04-18,gasto,Compra inventario,costos,240762.08
2024-07-27,ingreso,Venta producto A,ventas,674055.3
2024-12-02,gasto,Consultoria externa,servicios,70794.67
2024-12-13,ingreso,Venta producto B,ventas,958211.7
2024-03-25,gasto,Compra inventario,costos,131623.79
2024-04-18,gasto,Nomina Operativa,personal,41083.41
2024-01-23,gasto,Compra inventario,costos,65832.32
2024-10-27,ingreso,Venta producto B,ventas,637664.36
2024-10-28,gasto,Nomina Operativa,personal,218181.33
2024-09-11,gasto,Servicios publicos,infraestructura,75586.64
2024-02-20,gasto,Nomina Operativa,personal,191673.12
2024-05-27,gasto,Compra inventario,costos,58249.23
2024-08-24,gasto,Publicidad online,marketing,32019.38
2024-07-13,gasto,Consultoria externa,servicios,109882.86
2024-01-17,ingreso,Venta producto B,ventas,884139.99
2024-02-19,gasto,Renta oficina,infraestructura,13459.06
2024-05-12,gasto,Publicidad online,marketing,75662.29
2024-12-15,ingreso,Venta producto A,ventas,576160.76
2024-06-16,gasto,Renta oficina,infraestructura,57894.85
2024-12-26,gasto,Servicios publicos,infraestructura,71470.18
2024-12-09,ingreso,Venta producto B,ventas,305644.96
2024-01-30,gasto,Renta oficina,infraestructura,99078.06
2024-01-15,gasto,Consultoria externa,servicios,94762.7
2024-02-14,gasto,Renta oficina,infraestructura,61065.78
2024-09-02,gasto,Servicios publicos,infraestructura,80228.47
2024-02-08,gasto,Consultoria externa,servicios,131383.6
2024-09-07,gasto,Publicidad online,marketing,76576.75
2024-04-05,gasto,Servicios publicos,infraestructura,86798.67
2024-10-09,gasto,Consultoria externa,servicios,78329.91
2024-09-25,gasto,Publicidad online,marketing,19745.7
2024-08-06,gasto,Nomina Operativa,personal,121181.14
2024-10-16,gasto,Publicidad online,marketing,50632.84
2024-12-08,ingreso,Venta producto A,ventas,172176.9
2024-12-17,gasto,Compra inventario,costos,61342.2
2024-02-10,ingreso,Venta producto B,ventas,308408.78
2024-10-09,gasto,Nomina Operativa,personal,66212.27
2024-08-15,ingreso,Venta producto A,ventas,784337.45
2024-12-14,gasto,Renta oficina,infraestructura,97649.99
2024-06-12,gasto,Consultoria externa,servicios,62886.09
2024-04-28,gasto,Publicidad online,marketing,11890.83
2024-04-28,gasto,Compra inventario,costos,139004.63
2024-09-22,gasto,Compra inventario,costos,46289.51
2024-09-08,gasto,Nomina Operativa,personal,88361.07
2024-02-09,gasto,Publicidad online,marketing,72836.31
2024-06-17,ingreso,Venta producto B,ventas,241871.2
2024-04-01,ingreso,Venta producto A,ventas,735177.58
2024-11-30,gasto,Servicios publicos,infraestructura,25017.84
2024-03-15,gasto,Nomina Operativa,personal,249169.89
2024-02-12,ingreso,Venta producto A,ventas,203726.08
2024-05-23,ingreso,Venta producto B,ventas,706329.9
2024-09-02,gasto,Servicios publicos,infraestructura,29987.04
2024-11-18,gasto,Consultoria externa,servicios,143009.27
2024-04-06,ingreso,Venta producto B,ventas,51784.86
2024-09-18,ingreso,Venta producto A,ventas,416617.08
2024-06-01,gasto,Publicidad online,marketing,49453.96
2024-09-09,gasto,Renta oficina,infraestructura,47960.0
2024-08-29,ingreso,Venta producto A,ventas,321601.98
2024-06-14,gasto,Compra inventario,costos,270129.29
2024-04-14,gasto,Renta oficina,infraestructura,72981.52
2024-01-10,gasto,Servicios publicos,infraestructura,20233.88
2024-02-14,gasto,Renta oficina,infraestructura,78788.33
2024-02-17,ingreso,Venta producto B,ventas,360085.11
2024-09-18,gasto,Compra inventario,costos,291474.11
2024-07-22,gasto,Consultoria externa,servicios,129311.3
2024-04-23,ingreso,Venta producto A,ventas,817183.65
2024-08-07,gasto,Compra inventario,costos,297986.76
2024-09-05,gasto,Servicios publicos,infraestructura,72302.67
2024-04-28,gasto,Renta oficina,infraestructura,80386.33
2024-11-27,gasto,Publicidad online,marketing,52766.78
2024-10-17,gasto,Servicios publicos,infraestructura,52750.75
2024-04-19,ingreso,Venta producto A,ventas,337783.69
2024-08-14,ingreso,Venta producto A,ventas,282124.16
2024-01-16,gasto,Consultoria externa,servicios,89907.19
2024-07-04,gasto,Consultoria externa,servicios,140021.3
2024-02-19,gasto,Compra inventario,costos,17969.76
2024-03-22,gasto,Consultoria externa,servicios,19286.37
2024-01-03,ingreso,Venta producto A,ventas,497726.76
2024-08-10,ingreso,Venta producto B,ventas,672392.18
2024-10-21,gasto,Consultoria externa,servicios,65298.1
2024-01-25,gasto,Nomina Operativa,personal,16469.85
2024-04-13,gasto,Publicidad online,marketing,50740.95
2024-08-19,gasto,Renta oficina,infraestructura,49170.31
2024-11-13,ingreso,Venta producto B,ventas,966090.76
2024-02-24,gasto,Servicios publicos,infraestructura,6923.95
2024-11-06,gasto,Nomina Operativa,personal,41794.85
